 TESTING TRANSACCU TYPE 362541
 Hirata Reference =    7.568472     seconds
 Algorithm         Jeff           Speedup          Best
     455 Loop 564123     11.74512     0.64439     2.79199     2.71078
     456 Loop 654123     11.67285     0.64838     2.79199     2.71078
     457 Loop 345162      7.45264     1.01554     2.79199     2.71078
     458 Loop 346152      6.70850     1.12819     2.79199     2.71078
     459 Loop 354162      6.88818     1.09876     2.79199     2.71078
     460 Loop 364152      8.89258     0.85110     2.79199     2.71078
     461 Loop 356142      8.61670     0.87835     2.79199     2.71078
     462 Loop 365142      8.67676     0.87227     2.79199     2.71078
     463 Loop 435162      7.79248     0.97125     2.79199     2.71078
     464 Loop 436152      6.87646     1.10063     2.79199     2.71078
     465 Loop 534162      6.98828     1.08302     2.79199     2.71078
     466 Loop 634152      9.36035     0.80857     2.79199     2.71078
     467 Loop 536142      8.70850     0.86909     2.79199     2.71078
     468 Loop 635142      9.23242     0.81977     2.79199     2.71078
     469 Loop 453162      8.08057     0.93663     2.79199     2.71078
     470 Loop 463152     10.65674     0.71021     2.79199     2.71078
     471 Loop 543162      8.06445     0.93850     2.79199     2.71078
     472 Loop 643152     10.66455     0.70969     2.79199     2.71078
     473 Loop 563142      9.28857     0.81482     2.79199     2.71078
     474 Loop 653142      9.29688     0.81409     2.79199     2.71078
     475 Loop 456132     11.39258     0.66433     2.79199     2.71078
     476 Loop 465132     11.62061     0.65130     2.79199     2.71078
     477 Loop 546132     11.48047     0.65925     2.79199     2.71078
     478 Loop 645132     11.56836     0.65424     2.79199     2.71078
     479 Loop 564132     10.46436     0.72326     2.79199     2.71078
     480 Loop 654132     10.44873     0.72434     2.79199     2.71078
     481 Loop 234516      5.85205     1.29330     2.79199     2.71078
     482 Loop 234615      3.24805     2.33016     2.79199     2.71078
     483 Loop 235416      5.77637     1.31025     2.79199     2.71078
     484 Loop 236415      3.22412     2.34745     2.79199     2.71078
     485 Loop 235614      2.89990     2.60991     2.79199     2.71078
     486 Loop 236514      2.94824     2.56711     2.79199     2.71078
     487 Loop 243516      7.49658     1.00959     2.79199     2.71078
     488 Loop 243615      4.40039     1.71995     2.79199     2.71078
     489 Loop 253416      5.98438     1.26471     2.79199     2.71078
     490 Loop 263415      6.76855     1.11818     2.79199     2.71078
     491 Loop 253614      3.26807     2.31589     2.79199     2.71078
     492 Loop 263514      7.57666     0.99892     2.79199     2.71078
     493 Loop 245316      7.51221     1.00749     2.79199     2.71078
     494 Loop 246315      4.68018     1.61713     2.79199     2.71078
     495 Loop 254316      6.06006     1.24891     2.79199     2.71078
     496 Loop 264315      6.69238     1.13091     2.79199     2.71078
     497 Loop 256314      7.40088     1.02264     2.79199     2.71078
     498 Loop 265314      7.46436     1.01395     2.79199     2.71078
     499 Loop 245613      9.51660     0.79529     2.79199     2.71078
     500 Loop 246513      9.72461     0.77828     2.79199     2.71078
     501 Loop 254613      8.86426     0.85382     2.79199     2.71078
     502 Loop 264513     11.62891     0.65083     2.79199     2.71078
     503 Loop 256413     11.27686     0.67115     2.79199     2.71078
     504 Loop 265413     11.31299     0.66901     2.79199     2.71078
     505 Loop 324516      5.97656     1.26636     2.79199     2.71078
     506 Loop 324615      3.30859     2.28752     2.79199     2.71078
     507 Loop 325416      5.89648     1.28356     2.79199     2.71078
     508 Loop 326415      3.27197     2.31312     2.79199     2.71078
     509 Loop 325614      2.94385     2.57095     2.79199     2.71078
     510 Loop 326514      3.00000     2.52282     2.79199     2.71078
     511 Loop 423516      8.03613     0.94181     2.79199     2.71078
     512 Loop 423615      4.64014     1.63109     2.79199     2.71078
     513 Loop 523416      6.24023     1.21285     2.79199     2.71078
     514 Loop 623415      6.94434     1.08988     2.79199     2.71078
     515 Loop 523614      3.43652     2.20236     2.79199     2.71078
     516 Loop 623514      7.95264     0.95169     2.79199     2.71078
     517 Loop 425316      7.92480     0.95504     2.79199     2.71078
     518 Loop 426315      4.77246     1.58586     2.79199     2.71078
     519 Loop 524316      6.34863     1.19214     2.79199     2.71078
     520 Loop 624315      7.08447     1.06832     2.79199     2.71078
     521 Loop 526314      7.58838     0.99738     2.79199     2.71078
     522 Loop 625314      7.88086     0.96036     2.79199     2.71078
     523 Loop 425613      9.60498     0.78797     2.79199     2.71078
     524 Loop 426513      9.83252     0.76974     2.79199     2.71078
     525 Loop 524613      8.92041     0.84844     2.79199     2.71078
     526 Loop 624513     11.94092     0.63383     2.79199     2.71078
     527 Loop 526413     11.47705     0.65944     2.79199     2.71078
     528 Loop 625413     11.70898     0.64638     2.79199     2.71078
     529 Loop 342516      7.46045     1.01448     2.79199     2.71078
     530 Loop 342615      4.45605     1.69847     2.79199     2.71078
     531 Loop 352416      6.04443     1.25214     2.79199     2.71078
     532 Loop 362415      6.63232     1.14115     2.79199     2.71078
     533 Loop 352614      3.26025     2.32144     2.79199     2.71078
     534 Loop 362514      7.56885     0.99995     2.79199     2.71078
     535 Loop 432516      7.94824     0.95222     2.79199     2.71078
     536 Loop 432615      4.54004     1.66705     2.79199     2.71078
     537 Loop 532416      6.24414     1.21209     2.79199     2.71078
     538 Loop 632415      6.93262     1.09172     2.79199     2.71078
     539 Loop 532614      3.40039     2.22577     2.79199     2.71078
     540 Loop 632514      7.93652     0.95363     2.79199     2.71078
     541 Loop 452316      8.32471     0.90916     2.79199     2.71078
     542 Loop 462315      8.24854     0.91755     2.79199     2.71078
     543 Loop 542316      8.25635     0.91669     2.79199     2.71078
     544 Loop 642315      8.38818     0.90228     2.79199     2.71078
     545 Loop 562314      7.94824     0.95222     2.79199     2.71078
     546 Loop 652314      7.92822     0.95462     2.79199     2.71078
     547 Loop 452613      9.86426     0.76726     2.79199     2.71078
     548 Loop 462513     13.07666     0.57878     2.79199     2.71078
     549 Loop 542613      9.90869     0.76382     2.79199     2.71078
     550 Loop 642513     13.26904     0.57039     2.79199     2.71078
     551 Loop 562413     11.94482     0.63362     2.79199     2.71078
     552 Loop 652413     11.91650     0.63513     2.79199     2.71078
     553 Loop 345216      7.78418     0.97229     2.79199     2.71078
     554 Loop 346215      4.58398     1.65107     2.79199     2.71078
     555 Loop 354216      5.99609     1.26223     2.79199     2.71078
     556 Loop 364215      6.70020     1.12959     2.79199     2.71078
     557 Loop 356214      7.50049     1.00906     2.79199     2.71078
     558 Loop 365214      7.67627     0.98596     2.79199     2.71078
     559 Loop 435216      7.91650     0.95604     2.79199     2.71078
     560 Loop 436215      4.68848     1.61427     2.79199     2.71078
     561 Loop 534216      6.32812     1.19601     2.79199     2.71078
     562 Loop 634215      6.99609     1.08181     2.79199     2.71078
     563 Loop 536214      7.59229     0.99686     2.79199     2.71078
     564 Loop 635214      8.14062     0.92972     2.79199     2.71078
     565 Loop 453216      8.44092     0.89664     2.79199     2.71078
     566 Loop 463215      8.31641     0.91007     2.79199     2.71078
     567 Loop 543216      8.37256     0.90396     2.79199     2.71078
     568 Loop 643215      8.43262     0.89752     2.79199     2.71078
     569 Loop 563214      8.14453     0.92927     2.79199     2.71078
     570 Loop 653214      8.03613     0.94181     2.79199     2.71078
     571 Loop 456213     13.14893     0.57560     2.79199     2.71078
     572 Loop 465213     13.38867     0.56529     2.79199     2.71078
     573 Loop 546213     13.20898     0.57298     2.79199     2.71078
     574 Loop 645213     13.30469     0.56886     2.79199     2.71078
     575 Loop 564213     12.14893     0.62297     2.79199     2.71078
     576 Loop 654213     12.11279     0.62483     2.79199     2.71078
     577 Loop 345612      7.37207     1.02664     2.79199     2.71078
     578 Loop 346512      7.58838     0.99738     2.79199     2.71078
     579 Loop 354612      6.42871     1.17729     2.79199     2.71078
     580 Loop 364512      9.38867     0.80613     2.79199     2.71078
     581 Loop 356412      9.15234     0.82694     2.79199     2.71078
     582 Loop 365412      9.25244     0.81800     2.79199     2.71078
     583 Loop 435612      7.70068     0.98283     2.79199     2.71078
     584 Loop 436512      7.83252     0.96629     2.79199     2.71078
     585 Loop 534612      6.50830     1.16290     2.79199     2.71078
     586 Loop 634512     10.14502     0.74603     2.79199     2.71078
     587 Loop 536412      9.26855     0.81658     2.79199     2.71078
     588 Loop 635412     10.02051     0.75530     2.79199     2.71078
     589 Loop 453612      8.00049     0.94600     2.79199     2.71078
     590 Loop 463512     11.69287     0.64727     2.79199     2.71078
     591 Loop 543612      7.89258     0.95894     2.79199     2.71078
     592 Loop 643512     11.95654     0.63300     2.79199     2.71078
     593 Loop 563412     10.04053     0.75379     2.79199     2.71078
     594 Loop 653412     10.11670     0.74812     2.79199     2.71078
     595 Loop 456312     11.48486     0.65900     2.79199     2.71078
     596 Loop 465312     11.66064     0.64906     2.79199     2.71078
     597 Loop 546312     11.32861     0.66808     2.79199     2.71078
     598 Loop 645312     11.64111     0.65015     2.79199     2.71078
     599 Loop 564312     10.51660     0.71967     2.79199     2.71078
     600 Loop 654312     10.56836     0.71614     2.79199     2.71078
     601 Loop 234561      3.82812     1.97707     2.79199     2.71078
     602 Loop 234651      3.93604     1.92287     2.79199     2.71078
     603 Loop 235461      3.70410     2.04327     2.79199     2.71078
     604 Loop 236451      3.91260     1.93439     2.79199     2.71078
     605 Loop 235641      3.75244     2.01695     2.79199     2.71078
     606 Loop 236541      3.82031     1.98111     2.79199     2.71078
     607 Loop 243561      4.56445     1.65813     2.79199     2.71078
     608 Loop 243651      4.50000     1.68188     2.79199     2.71078
     609 Loop 253461      4.30420     1.75839     2.79199     2.71078
     610 Loop 263451      7.71680     0.98078     2.79199     2.71078
     611 Loop 253641      4.16064     1.81906     2.79199     2.71078
     612 Loop 263541      7.66064     0.98797     2.79199     2.71078
     613 Loop 245361      4.60840     1.64232     2.79199     2.71078
     614 Loop 246351      4.82031     1.57012     2.79199     2.71078
     615 Loop 254361      4.31982     1.75203     2.79199     2.71078
     616 Loop 264351      7.83984     0.96539     2.79199     2.71078
     617 Loop 256341      7.61621     0.99373     2.79199     2.71078
     618 Loop 265341      7.68457     0.98489     2.79199     2.71078
     619 Loop 245631      4.98828     1.51725     2.79199     2.71078
     620 Loop 246531      5.20898     1.45297     2.79199     2.71078
     621 Loop 254631      4.67188     1.62001     2.79199     2.71078
     622 Loop 264531      8.02832     0.94272     2.79199     2.71078
     623 Loop 256431      7.78809     0.97180     2.79199     2.71078
     624 Loop 265431      7.82031     0.96780     2.79199     2.71078
     625 Loop 324561      3.78027     2.00210     2.79199     2.71078
     626 Loop 324651      3.88867     1.94629     2.79199     2.71078
     627 Loop 325461      3.71191     2.03897     2.79199     2.71078
     628 Loop 326451      3.95215     1.91503     2.79199     2.71078
     629 Loop 325641      3.82812     1.97707     2.79199     2.71078
     630 Loop 326541      3.82812     1.97707     2.79199     2.71078
     631 Loop 423561      4.71191     1.60624     2.79199     2.71078
     632 Loop 423651      4.59668     1.64651     2.79199     2.71078
     633 Loop 523461      4.39258     1.72301     2.79199     2.71078
     634 Loop 623451      8.22852     0.91979     2.79199     2.71078
     635 Loop 523641      4.12109     1.83652     2.79199     2.71078
     636 Loop 623541      8.31250     0.91049     2.79199     2.71078
     637 Loop 425361      4.78809     1.58069     2.79199     2.71078
     638 Loop 426351      4.88770     1.54847     2.79199     2.71078
     639 Loop 524361      4.48047     1.68921     2.79199     2.71078
     640 Loop 624351      8.35254     0.90613     2.79199     2.71078
     641 Loop 526341      7.68848     0.98439     2.79199     2.71078
     642 Loop 625341      8.24414     0.91804     2.79199     2.71078
     643 Loop 425631      5.06836     1.49328     2.79199     2.71078
     644 Loop 426531      5.28809     1.43123     2.79199     2.71078
     645 Loop 524631      4.65625     1.62544     2.79199     2.71078
     646 Loop 624531      8.45703     0.89493     2.79199     2.71078
     647 Loop 526431      7.87305     0.96131     2.79199     2.71078
     648 Loop 625431      8.34473     0.90698     2.79199     2.71078
     649 Loop 342561      4.62793     1.63539     2.79199     2.71078
     650 Loop 342651      4.44824     1.70145     2.79199     2.71078
     651 Loop 352461      4.26758     1.77348     2.79199     2.71078
     652 Loop 362451      7.78027     0.97278     2.79199     2.71078
     653 Loop 352641      4.13184     1.83175     2.79199     2.71078
     654 Loop 362541      7.77246     0.97375     2.79199     2.71078
     655 Loop 432561      4.69629     1.61159     2.79199     2.71078
     656 Loop 432651      4.58398     1.65107     2.79199     2.71078
     657 Loop 532461      4.44824     1.70145     2.79199     2.71078
     658 Loop 632451      8.29199     0.91274     2.79199     2.71078
     659 Loop 532641      4.13574     1.83002     2.79199     2.71078
     660 Loop 632541      8.34863     0.90655     2.79199     2.71078
     661 Loop 452361      5.45312     1.38791     2.79199     2.71078
     662 Loop 462351      9.78809     0.77323     2.79199     2.71078
     663 Loop 542361      5.41602     1.39742     2.79199     2.71078
     664 Loop 642351      9.86426     0.76726     2.79199     2.71078
     665 Loop 562341      8.37988     0.90317     2.79199     2.71078
     666 Loop 652341      8.34766     0.90666     2.79199     2.71078
     667 Loop 452631      5.61621     1.34761     2.79199     2.71078
     668 Loop 462531      9.88086     0.76597     2.79199     2.71078
     669 Loop 542631      5.51660     1.37194     2.79199     2.71078
     670 Loop 642531      9.89258     0.76507     2.79199     2.71078
     671 Loop 562431      8.54102     0.88613     2.79199     2.71078
     672 Loop 652431      8.44824     0.89586     2.79199     2.71078
     673 Loop 345261      4.50879     1.67860     2.79199     2.71078
     674 Loop 346251      4.69629     1.61159     2.79199     2.71078
     675 Loop 354261      4.23242     1.78821     2.79199     2.71078
     676 Loop 364251      7.75684     0.97572     2.79199     2.71078
     677 Loop 356241      7.58496     0.99783     2.79199     2.71078
     678 Loop 365241      7.68457     0.98489     2.79199     2.71078
     679 Loop 435261      4.71680     1.60458     2.79199     2.71078
     680 Loop 436251      4.83984     1.56378     2.79199     2.71078
     681 Loop 534261      4.39258     1.72301     2.79199     2.71078
     682 Loop 634251      8.26074     0.91620     2.79199     2.71078
     683 Loop 536241      7.69727     0.98327     2.79199     2.71078
     684 Loop 635241      8.19629     0.92340     2.79199     2.71078
     685 Loop 453261      5.39258     1.40350     2.79199     2.71078
     686 Loop 463251      9.70508     0.77985     2.79199     2.71078
     687 Loop 543261      5.40039     1.40147     2.79199     2.71078
     688 Loop 643251      9.78516     0.77346     2.79199     2.71078
     689 Loop 563241      8.36035     0.90528     2.79199     2.71078
     690 Loop 653241      8.30859     0.91092     2.79199     2.71078
     691 Loop 456231      9.89355     0.76499     2.79199     2.71078
     692 Loop 465231      9.93262     0.76198     2.79199     2.71078
     693 Loop 546231      9.89258     0.76507     2.79199     2.71078
     694 Loop 645231     10.08105     0.75076     2.79199     2.71078
     695 Loop 564231      9.02051     0.83903     2.79199     2.71078
     696 Loop 654231      8.86914     0.85335     2.79199     2.71078
     697 Loop 345621      4.92480     1.53681     2.79199     2.71078
     698 Loop 346521      4.92773     1.53589     2.79199     2.71078
     699 Loop 354621      4.70410     1.60891     2.79199     2.71078
     700 Loop 364521      7.84863     0.96430     2.79199     2.71078
     701 Loop 356421      7.62109     0.99310     2.79199     2.71078
     702 Loop 365421      7.70410     0.98240     2.79199     2.71078
     703 Loop 435621      5.01172     1.51015     2.79199     2.71078
     704 Loop 436521      4.96484     1.52441     2.79199     2.71078
     705 Loop 534621      4.68848     1.61427     2.79199     2.71078
     706 Loop 634521      8.35645     0.90570     2.79199     2.71078
     707 Loop 536421      7.76367     0.97486     2.79199     2.71078
     708 Loop 635421      8.28027     0.91404     2.79199     2.71078
     709 Loop 453621      5.55664     1.36206     2.79199     2.71078
     710 Loop 463521      9.78516     0.77346     2.79199     2.71078
     711 Loop 543621      5.50781     1.37413     2.79199     2.71078
     712 Loop 643521      9.95215     0.76049     2.79199     2.71078
     713 Loop 563421      8.41309     0.89961     2.79199     2.71078
     714 Loop 653421      8.36816     0.90444     2.79199     2.71078
     715 Loop 456321      9.97656     0.75863     2.79199     2.71078
     716 Loop 465321      9.95605     0.76019     2.79199     2.71078
     717 Loop 546321      9.89258     0.76507     2.79199     2.71078
     718 Loop 645321      9.93262     0.76198     2.79199     2.71078
     719 Loop 564321      8.91699     0.84877     2.79199     2.71078
     720 Loop 654321      8.84082     0.85608     2.79199     2.71078
 The best time is:    2.791992    
 The speedup is:      2.710778    
