 TESTING TRANSACCU TYPE 326541
 Hirata Reference =    6.716420     seconds
 Algorithm         Jeff           Speedup          Best
      68 Loop 146253     23.77747     0.28247    12.76080     0.52633
      69 Loop 154263     22.26135     0.30171    12.76080     0.52633
      70 Loop 164253     28.78174     0.23336    12.76080     0.52633
      71 Loop 156243     28.13367     0.23873    12.76080     0.52633
      72 Loop 165243     27.90576     0.24068    12.76080     0.52633
      73 Loop 134526     20.09717     0.33420    12.76080     0.52633
      74 Loop 134625     18.09705     0.37113    12.76080     0.52633
      75 Loop 135426     21.15332     0.31751    12.76080     0.52633
      76 Loop 136425     19.68127     0.34126    12.76080     0.52633
      77 Loop 135624     13.59290     0.49411    12.76080     0.52633
      78 Loop 136524     14.18884     0.47336    12.76080     0.52633
      79 Loop 143526     20.25330     0.33162    12.76080     0.52633
      80 Loop 143625     18.08521     0.37138    12.76080     0.52633
      81 Loop 153426     21.30530     0.31525    12.76080     0.52633
      82 Loop 163425     21.24524     0.31614    12.76080     0.52633
      83 Loop 153624     14.04883     0.47808    12.76080     0.52633
      84 Loop 163524     16.50500     0.40693    12.76080     0.52633
      85 Loop 145326     20.73328     0.32394    12.76080     0.52633
      86 Loop 146325     19.98926     0.33600    12.76080     0.52633
      87 Loop 154326     21.25732     0.31596    12.76080     0.52633
      88 Loop 164325     21.27332     0.31572    12.76080     0.52633
      89 Loop 156324     16.34900     0.41082    12.76080     0.52633
      90 Loop 165324     16.42493     0.40892    12.76080     0.52633
      91 Loop 145623     23.44946     0.28642    12.76080     0.52633
      92 Loop 146523     23.52942     0.28545    12.76080     0.52633
      93 Loop 154623     23.89355     0.28110    12.76080     0.52633
      94 Loop 164523     27.04565     0.24834    12.76080     0.52633
      95 Loop 156423     26.93774     0.24933    12.76080     0.52633
      96 Loop 165423     27.08972     0.24793    12.76080     0.52633
      97 Loop 134562     21.46533     0.31290    12.76080     0.52633
      98 Loop 134652     18.46521     0.36373    12.76080     0.52633
      99 Loop 135462     21.60535     0.31087    12.76080     0.52633
     100 Loop 136452     20.43323     0.32870    12.76080     0.52633
     101 Loop 135642     19.58923     0.34286    12.76080     0.52633
     102 Loop 136542     21.05725     0.31896    12.76080     0.52633
     103 Loop 143562     21.53735     0.31185    12.76080     0.52633
     104 Loop 143652     18.62122     0.36069    12.76080     0.52633
     105 Loop 153462     22.19348     0.30263    12.76080     0.52633
     106 Loop 163452     24.44946     0.27471    12.76080     0.52633
     107 Loop 153642     20.10913     0.33400    12.76080     0.52633
     108 Loop 163542     24.72974     0.27159    12.76080     0.52633
     109 Loop 145362     20.99731     0.31987    12.76080     0.52633
     110 Loop 146352     22.02930     0.30489    12.76080     0.52633
     111 Loop 154362     21.21338     0.31661    12.76080     0.52633
     112 Loop 164352     24.60156     0.27301    12.76080     0.52633
     113 Loop 156342     24.94141     0.26929    12.76080     0.52633
     114 Loop 165342     25.00146     0.26864    12.76080     0.52633
     115 Loop 145632     23.71753     0.28318    12.76080     0.52633
     116 Loop 146532     23.98145     0.28007    12.76080     0.52633
     117 Loop 154632     23.72949     0.28304    12.76080     0.52633
     118 Loop 164532     26.90161     0.24967    12.76080     0.52633
     119 Loop 156432     26.98560     0.24889    12.76080     0.52633
     120 Loop 165432     26.90967     0.24959    12.76080     0.52633
     121 Loop 213456     15.73291     0.42690    12.76080     0.52633
     122 Loop 213465     14.74878     0.45539    12.76080     0.52633
     123 Loop 213546     16.82104     0.39929    12.76080     0.52633
     124 Loop 213645     14.14893     0.47469    12.76080     0.52633
     125 Loop 213564     11.62866     0.57757    11.62866     0.57757
     126 Loop 213654     11.63672     0.57717    11.62866     0.57757
     127 Loop 214356     15.75317     0.42635    11.62866     0.57757
     128 Loop 214365     16.01294     0.41944    11.62866     0.57757
     129 Loop 215346     17.14111     0.39183    11.62866     0.57757
     130 Loop 216345     15.53687     0.43229    11.62866     0.57757
     131 Loop 215364     11.97681     0.56079    11.62866     0.57757
     132 Loop 216354     12.70093     0.52881    11.62866     0.57757
     133 Loop 214536     18.13696     0.37032    11.62866     0.57757
     134 Loop 214635     16.47314     0.40772    11.62866     0.57757
     135 Loop 215436     18.79321     0.35739    11.62866     0.57757
     136 Loop 216435     17.50903     0.38360    11.62866     0.57757
     137 Loop 215634     12.52466     0.53626    11.62866     0.57757
     138 Loop 216534     12.95264     0.51854    11.62866     0.57757
     139 Loop 214563     20.16943     0.33300    11.62866     0.57757
     140 Loop 214653     16.94092     0.39646    11.62866     0.57757
     141 Loop 215463     20.21729     0.33221    11.62866     0.57757
     142 Loop 216453     19.56128     0.34335    11.62866     0.57757
     143 Loop 215643     17.84106     0.37646    11.62866     0.57757
     144 Loop 216543     20.00928     0.33567    11.62866     0.57757
     145 Loop 312456     15.70483     0.42767    11.62866     0.57757
     146 Loop 312465     14.59277     0.46026    11.62866     0.57757
     147 Loop 312546     16.62500     0.40400    11.62866     0.57757
     148 Loop 312645     14.14087     0.47497    11.62866     0.57757
     149 Loop 312564     11.68066     0.57500    11.62866     0.57757
     150 Loop 312654     11.64868     0.57658    11.62866     0.57757
     151 Loop 412356     17.60107     0.38159    11.62866     0.57757
     152 Loop 412365     17.74512     0.37849    11.62866     0.57757
     153 Loop 512346     19.65723     0.34168    11.62866     0.57757
     154 Loop 612345     17.89307     0.37536    11.62866     0.57757
     155 Loop 512364     13.36475     0.50255    11.62866     0.57757
     156 Loop 612354     15.06885     0.44572    11.62866     0.57757
     157 Loop 412536     20.02124     0.33546    11.62866     0.57757
     158 Loop 412635     17.91309     0.37494    11.62866     0.57757
     159 Loop 512436     20.92529     0.32097    11.62866     0.57757
     160 Loop 612435     19.94531     0.33674    11.62866     0.57757
     161 Loop 512634     13.83276     0.48554    11.62866     0.57757
     162 Loop 612534     15.17285     0.44266    11.62866     0.57757
     163 Loop 412563     21.48535     0.31260    11.62866     0.57757
     164 Loop 412653     18.88110     0.35572    11.62866     0.57757
     165 Loop 512463     22.15747     0.30312    11.62866     0.57757
     166 Loop 612453     28.56177     0.23515    11.62866     0.57757
     167 Loop 512643     20.37329     0.32967    11.62866     0.57757
     168 Loop 612543     28.50977     0.23558    11.62866     0.57757
     169 Loop 314256     15.79712     0.42517    11.62866     0.57757
     170 Loop 314265     16.06885     0.41798    11.62866     0.57757
     171 Loop 315246     17.19702     0.39056    11.62866     0.57757
     172 Loop 316245     15.64111     0.42941    11.62866     0.57757
     173 Loop 315264     11.95679     0.56172    11.62866     0.57757
     174 Loop 316254     12.68481     0.52949    11.62866     0.57757
     175 Loop 413256     17.61719     0.38124    11.62866     0.57757
     176 Loop 413265     17.66113     0.38029    11.62866     0.57757
     177 Loop 513246     19.76123     0.33988    11.62866     0.57757
     178 Loop 613245     17.89697     0.37528    11.62866     0.57757
     179 Loop 513264     13.42480     0.50030    11.62866     0.57757
     180 Loop 613254     15.02490     0.44702    11.62866     0.57757
     181 Loop 415236     20.76514     0.32345    11.62866     0.57757
     182 Loop 416235     19.75708     0.33995    11.62866     0.57757
     183 Loop 514236     21.07739     0.31866    11.62866     0.57757
     184 Loop 614235     20.60913     0.32590    11.62866     0.57757
     185 Loop 516234     16.38916     0.40981    11.62866     0.57757
     186 Loop 615234     15.63696     0.42952    11.62866     0.57757
     187 Loop 415263     22.10132     0.30389    11.62866     0.57757
     188 Loop 416253     23.71338     0.28323    11.62866     0.57757
     189 Loop 514263     22.19336     0.30263    11.62866     0.57757
     190 Loop 614253     28.30591     0.23728    11.62866     0.57757
     191 Loop 516243     27.88574     0.24085    11.62866     0.57757
     192 Loop 615243     26.73364     0.25123    11.62866     0.57757
     193 Loop 314526     18.33716     0.36627    11.62866     0.57757
     194 Loop 314625     16.42896     0.40882    11.62866     0.57757
     195 Loop 315426     18.73315     0.35853    11.62866     0.57757
     196 Loop 316425     17.71313     0.37918    11.62866     0.57757
     197 Loop 315624     12.57275     0.53420    11.62866     0.57757
     198 Loop 316524     13.20874     0.50848    11.62866     0.57757
     199 Loop 413526     20.25732     0.33156    11.62866     0.57757
     200 Loop 413625     18.00903     0.37295    11.62866     0.57757
     201 Loop 513426     21.10132     0.31829    11.62866     0.57757
     202 Loop 613425     20.26538     0.33142    11.62866     0.57757
     203 Loop 513624     13.92065     0.48248    11.62866     0.57757
     204 Loop 613524     15.76489     0.42604    11.62866     0.57757
     205 Loop 415326     20.73340     0.32394    11.62866     0.57757
     206 Loop 416325     19.81714     0.33892    11.62866     0.57757
     207 Loop 514326     21.10913     0.31818    11.62866     0.57757
     208 Loop 614325     20.42139     0.32889    11.62866     0.57757
     209 Loop 516324     16.32910     0.41132    11.62866     0.57757
     210 Loop 615324     15.65308     0.42908    11.62866     0.57757
     211 Loop 415623     23.33740     0.28780    11.62866     0.57757
     212 Loop 416523     23.44141     0.28652    11.62866     0.57757
     213 Loop 514623     23.66138     0.28386    11.62866     0.57757
     214 Loop 614523     25.80176     0.26031    11.62866     0.57757
     215 Loop 516423     26.68579     0.25169    11.62866     0.57757
     216 Loop 615423     25.63379     0.26201    11.62866     0.57757
     217 Loop 314562     19.90527     0.33742    11.62866     0.57757
     218 Loop 314652     17.01709     0.39469    11.62866     0.57757
     219 Loop 315462     20.01318     0.33560    11.62866     0.57757
     220 Loop 316452     19.09717     0.35170    11.62866     0.57757
     221 Loop 315642     17.86133     0.37603    11.62866     0.57757
     222 Loop 316542     19.38916     0.34640    11.62866     0.57757
     223 Loop 413562     21.56104     0.31151    11.62866     0.57757
     224 Loop 413652     18.72119     0.35876    11.62866     0.57757
     225 Loop 513462     22.38135     0.30009    11.62866     0.57757
     226 Loop 613452     24.08936     0.27881    11.62866     0.57757
     227 Loop 513642     20.12500     0.33374    11.62866     0.57757
     228 Loop 613542     24.26953     0.27674    11.62866     0.57757
     229 Loop 415362     21.30127     0.31531    11.62866     0.57757
     230 Loop 416352     22.23340     0.30209    11.62866     0.57757
     231 Loop 514362     21.92529     0.30633    11.62866     0.57757
     232 Loop 614352     24.24951     0.27697    11.62866     0.57757
     233 Loop 516342     25.11768     0.26740    11.62866     0.57757
     234 Loop 615342     24.06152     0.27914    11.62866     0.57757
     235 Loop 415632     23.78174     0.28242    11.62866     0.57757
     236 Loop 416532     24.16553     0.27793    11.62866     0.57757
     237 Loop 514632     23.76172     0.28266    11.62866     0.57757
     238 Loop 614532     25.92188     0.25910    11.62866     0.57757
     239 Loop 516432     27.02197     0.24855    11.62866     0.57757
     240 Loop 615432     25.60596     0.26230    11.62866     0.57757
     241 Loop 231456      5.04443     1.33145     5.04443     1.33145
     242 Loop 231465      3.72803     1.80160     3.72803     1.80160
     243 Loop 231546      5.00830     1.34106     3.72803     1.80160
     244 Loop 231645      3.52832     1.90357     3.52832     1.90357
     245 Loop 231564      2.74414     2.44755     2.74414     2.44755
     246 Loop 231654      3.02441     2.22073     2.74414     2.44755
     247 Loop 241356     15.77686     0.42571     2.74414     2.44755
     248 Loop 241365     15.58887     0.43085     2.74414     2.44755
     249 Loop 251346      5.79248     1.15951     2.74414     2.44755
     250 Loop 261345      7.35645     0.91300     2.74414     2.44755
     251 Loop 251364      3.72412     1.80349     2.74414     2.44755
     252 Loop 261354      7.71289     0.87080     2.74414     2.44755
     253 Loop 241536     17.92090     0.37478     2.74414     2.44755
     254 Loop 241635     16.08105     0.41766     2.74414     2.44755
     255 Loop 251436      6.75244     0.99467     2.74414     2.44755
     256 Loop 261435      8.06445     0.83284     2.74414     2.44755
     257 Loop 251634      4.39258     1.52904     2.74414     2.44755
     258 Loop 261534      7.62061     0.88135     2.74414     2.44755
     259 Loop 241563     19.64941     0.34181     2.74414     2.44755
     260 Loop 241653     16.63330     0.40379     2.74414     2.44755
     261 Loop 251463      8.98486     0.74753     2.74414     2.44755
     262 Loop 261453     11.68896     0.57459     2.74414     2.44755
     263 Loop 251643      8.86865     0.75732     2.74414     2.44755
     264 Loop 261543     11.47705     0.58520     2.74414     2.44755
     265 Loop 321456      5.02441     1.33676     2.74414     2.44755
     266 Loop 321465      3.70020     1.81515     2.74414     2.44755
     267 Loop 321546      5.02832     1.33572     2.74414     2.44755
     268 Loop 321645      3.53223     1.90147     2.74414     2.44755
     269 Loop 321564      2.72461     2.46509     2.72461     2.46509
     270 Loop 321654      2.99219     2.24465     2.72461     2.46509
     271 Loop 421356     15.73730     0.42678     2.72461     2.46509
     272 Loop 421365     15.75293     0.42636     2.72461     2.46509
     273 Loop 521346      6.01611     1.11641     2.72461     2.46509
     274 Loop 621345      7.70801     0.87136     2.72461     2.46509
     275 Loop 521364      3.94434     1.70280     2.72461     2.46509
     276 Loop 621354      8.10449     0.82873     2.72461     2.46509
     277 Loop 421536     18.00537     0.37302     2.72461     2.46509
     278 Loop 421635     16.16504     0.41549     2.72461     2.46509
     279 Loop 521436      6.88818     0.97506     2.72461     2.46509
     280 Loop 621435      8.50049     0.79012     2.72461     2.46509
     281 Loop 521634      4.58057     1.46629     2.72461     2.46509
     282 Loop 621534      8.08057     0.83118     2.72461     2.46509
     283 Loop 421563     19.84131     0.33851     2.72461     2.46509
     284 Loop 421653     16.96484     0.39590     2.72461     2.46509
     285 Loop 521463      9.23633     0.72717     2.72461     2.46509
     286 Loop 621453     12.35254     0.54373     2.72461     2.46509
     287 Loop 521643      9.06055     0.74128     2.72461     2.46509
     288 Loop 621543     12.10498     0.55485     2.72461     2.46509
     289 Loop 341256     15.72510     0.42711     2.72461     2.46509
     290 Loop 341265     15.58496     0.43096     2.72461     2.46509
     291 Loop 351246      5.80420     1.15717     2.72461     2.46509
     292 Loop 361245      7.56836     0.88743     2.72461     2.46509
     293 Loop 351264      3.66016     1.83501     2.72461     2.46509
     294 Loop 361254      7.96875     0.84284     2.72461     2.46509
     295 Loop 431256     15.94531     0.42122     2.72461     2.46509
     296 Loop 431265     15.83691     0.42410     2.72461     2.46509
     297 Loop 531246      6.08008     1.10466     2.72461     2.46509
     298 Loop 631245      7.96045     0.84372     2.72461     2.46509
     299 Loop 531264      3.99219     1.68239     2.72461     2.46509
     300 Loop 631254      8.28027     0.81114     2.72461     2.46509
     301 Loop 451236     21.12939     0.31787     2.72461     2.46509
     302 Loop 461235     19.85352     0.33830     2.72461     2.46509
     303 Loop 541236     21.02148     0.31950     2.72461     2.46509
     304 Loop 641235     19.84912     0.33837     2.72461     2.46509
     305 Loop 561234      8.94043     0.75124     2.72461     2.46509
     306 Loop 651234      8.86084     0.75799     2.72461     2.46509
     307 Loop 451263     21.98145     0.30555     2.72461     2.46509
     308 Loop 461253     27.18994     0.24702     2.72461     2.46509
     309 Loop 541263     22.14941     0.30323     2.72461     2.46509
     310 Loop 641253     27.40967     0.24504     2.72461     2.46509
     311 Loop 561243     13.22510     0.50785     2.72461     2.46509
     312 Loop 651243     13.20898     0.50847     2.72461     2.46509
     313 Loop 341526     18.00879     0.37295     2.72461     2.46509
     314 Loop 341625     16.16895     0.41539     2.72461     2.46509
     315 Loop 351426      6.67676     1.00594     2.72461     2.46509
     316 Loop 361425      8.26465     0.81267     2.72461     2.46509
     317 Loop 351624      4.60449     1.45867     2.72461     2.46509
     318 Loop 361524      8.65625     0.77590     2.72461     2.46509
     319 Loop 431526     18.17334     0.36958     2.72461     2.46509
     320 Loop 431625     16.30127     0.41202     2.72461     2.46509
     321 Loop 531426      6.82031     0.98477     2.72461     2.46509
     322 Loop 631425      8.69678     0.77229     2.72461     2.46509
     323 Loop 531624      4.86035     1.38188     2.72461     2.46509
     324 Loop 631524      9.24854     0.72621     2.72461     2.46509
     325 Loop 451326     21.09326     0.31842     2.72461     2.46509
     326 Loop 461325     19.82520     0.33878     2.72461     2.46509
     327 Loop 541326     21.06934     0.31878     2.72461     2.46509
     328 Loop 641325     19.81299     0.33899     2.72461     2.46509
     329 Loop 561324      9.03271     0.74357     2.72461     2.46509
     330 Loop 651324      8.94043     0.75124     2.72461     2.46509
     331 Loop 451623     23.52148     0.28554     2.72461     2.46509
     332 Loop 461523     25.06934     0.26791     2.72461     2.46509
     333 Loop 541623     23.59326     0.28468     2.72461     2.46509
     334 Loop 641523     25.33350     0.26512     2.72461     2.46509
     335 Loop 561423     12.05713     0.55705     2.72461     2.46509
     336 Loop 651423     12.02490     0.55854     2.72461     2.46509
     337 Loop 341562     19.72119     0.34057     2.72461     2.46509
     338 Loop 341652     16.80908     0.39957     2.72461     2.46509
     339 Loop 351462      7.62451     0.88090     2.72461     2.46509
     340 Loop 361452     10.64844     0.63074     2.72461     2.46509
     341 Loop 351642      7.45654     0.90074     2.72461     2.46509
     342 Loop 361542     10.35254     0.64877     2.72461     2.46509
     343 Loop 431562     19.79346     0.33933     2.72461     2.46509
     344 Loop 431652     16.86523     0.39824     2.72461     2.46509
     345 Loop 531462      8.03271     0.83613     2.72461     2.46509
     346 Loop 631452     11.14893     0.60243     2.72461     2.46509
     347 Loop 531642      7.62842     0.88045     2.72461     2.46509
     348 Loop 631542     11.00049     0.61056     2.72461     2.46509
     349 Loop 451362     21.07324     0.31872     2.72461     2.46509
     350 Loop 461352     23.38574     0.28720     2.72461     2.46509
     351 Loop 541362     21.72119     0.30921     2.72461     2.46509
     352 Loop 641352     23.29785     0.28828     2.72461     2.46509
     353 Loop 561342     10.52490     0.63815     2.72461     2.46509
     354 Loop 651342     10.55273     0.63646     2.72461     2.46509
     355 Loop 451632     23.68164     0.28361     2.72461     2.46509
     356 Loop 461532     25.03369     0.26830     2.72461     2.46509
     357 Loop 541632     23.86914     0.28139     2.72461     2.46509
     358 Loop 641532     25.09717     0.26762     2.72461     2.46509
     359 Loop 561432     11.49268     0.58441     2.72461     2.46509
     360 Loop 651432     11.53271     0.58238     2.72461     2.46509
     361 Loop 234156      5.03662     1.33352     2.72461     2.46509
     362 Loop 234165      3.67627     1.82697     2.72461     2.46509
     363 Loop 235146      5.12402     1.31077     2.72461     2.46509
     364 Loop 236145      3.36426     1.99640     2.72461     2.46509
     365 Loop 235164      2.73242     2.45805     2.72461     2.46509
     366 Loop 236154      3.01611     2.22685     2.72461     2.46509
     367 Loop 243156      5.91602     1.13529     2.72461     2.46509
     368 Loop 243165      4.67236     1.43748     2.72461     2.46509
     369 Loop 253146      5.52832     1.21491     2.72461     2.46509
     370 Loop 263145      6.40039     1.04938     2.72461     2.46509
     371 Loop 253164      3.31250     2.02760     2.72461     2.46509
     372 Loop 263154      7.09668     0.94642     2.72461     2.46509
     373 Loop 245136      6.98438     0.96164     2.72461     2.46509
     374 Loop 246135      5.22021     1.28662     2.72461     2.46509
     375 Loop 254136      6.36035     1.05598     2.72461     2.46509
     376 Loop 264135      7.42090     0.90507     2.72461     2.46509
     377 Loop 256134      8.08838     0.83038     2.72461     2.46509
     378 Loop 265134      8.18018     0.82106     2.72461     2.46509
     379 Loop 245163      9.48877     0.70783     2.72461     2.46509
     380 Loop 246153      9.17285     0.73221     2.72461     2.46509
     381 Loop 254163      8.94873     0.75054     2.72461     2.46509
     382 Loop 264153     10.53662     0.63744     2.72461     2.46509
     383 Loop 256143     12.17676     0.55158     2.72461     2.46509
     384 Loop 265143     12.22852     0.54924     2.72461     2.46509
     385 Loop 324156      5.00830     1.34106     2.72461     2.46509
     386 Loop 324165      3.75244     1.78988     2.72461     2.46509
     387 Loop 325146      5.10840     1.31478     2.72461     2.46509
     388 Loop 326145      3.35645     2.00105     2.72461     2.46509
     389 Loop 325164      2.73584     2.45498     2.72461     2.46509
     390 Loop 326154      3.05615     2.19767     2.72461     2.46509
     391 Loop 423156      6.27637     1.07011     2.72461     2.46509
     392 Loop 423165      4.84424     1.38648     2.72461     2.46509
     393 Loop 523146      5.69678     1.17899     2.72461     2.46509
     394 Loop 623145      6.78857     0.98937     2.72461     2.46509
     395 Loop 523164      3.60840     1.86133     2.72461     2.46509
     396 Loop 623154      7.52051     0.89308     2.72461     2.46509
     397 Loop 425136      7.17285     0.93637     2.72461     2.46509
     398 Loop 426135      5.32422     1.26148     2.72461     2.46509
     399 Loop 524136      6.57617     1.02133     2.72461     2.46509
     400 Loop 624135      7.95654     0.84414     2.72461     2.46509
     401 Loop 526134      8.23633     0.81546     2.72461     2.46509
     402 Loop 625134      8.70068     0.77194     2.72461     2.46509
     403 Loop 425163      9.56445     0.70223     2.72461     2.46509
     404 Loop 426153      9.26465     0.72495     2.72461     2.46509
     405 Loop 524163      9.14453     0.73447     2.72461     2.46509
     406 Loop 624153     10.93262     0.61435     2.72461     2.46509
     407 Loop 526143     12.27246     0.54728     2.72461     2.46509
     408 Loop 625143     12.76074     0.52633     2.72461     2.46509
     409 Loop 342156      5.90039     1.13830     2.72461     2.46509
     410 Loop 342165      4.58398     1.46519     2.72461     2.46509
     411 Loop 352146      5.49609     1.22204     2.72461     2.46509
     412 Loop 362145      6.52051     1.03005     2.72461     2.46509
     413 Loop 352164      3.34424     2.00836     2.72461     2.46509
     414 Loop 362154      7.18408     0.93490     2.72461     2.46509
     415 Loop 432156      6.20020     1.08326     2.72461     2.46509
     416 Loop 432165      4.79639     1.40031     2.72461     2.46509
     417 Loop 532146      5.66846     1.18488     2.72461     2.46509
     418 Loop 632145      6.90039     0.97334     2.72461     2.46509
     419 Loop 532164      3.62842     1.85106     2.72461     2.46509
     420 Loop 632154      7.58447     0.88555     2.72461     2.46509
     421 Loop 452136      7.56055     0.88835     2.72461     2.46509
     422 Loop 462135      8.95654     0.74989     2.72461     2.46509
     423 Loop 542136      7.60840     0.88276     2.72461     2.46509
     424 Loop 642135      9.14893     0.73412     2.72461     2.46509
     425 Loop 562134      8.83643     0.76008     2.72461     2.46509
     426 Loop 652134      8.74463     0.76806     2.72461     2.46509
     427 Loop 452163     10.03662     0.66919     2.72461     2.46509
     428 Loop 462153     12.41260     0.54110     2.72461     2.46509
     429 Loop 542163     10.11670     0.66389     2.72461     2.46509
     430 Loop 642153     12.36475     0.54319     2.72461     2.46509
     431 Loop 562143     12.94482     0.51885     2.72461     2.46509
     432 Loop 652143     12.86914     0.52190     2.72461     2.46509
     433 Loop 345126      6.89258     0.97444     2.72461     2.46509
     434 Loop 346125      5.20020     1.29157     2.72461     2.46509
     435 Loop 354126      6.36084     1.05590     2.72461     2.46509
     436 Loop 364125      7.48047     0.89786     2.72461     2.46509
     437 Loop 356124      8.13623     0.82550     2.72461     2.46509
     438 Loop 365124      8.16406     0.82268     2.72461     2.46509
     439 Loop 435126      7.06836     0.95021     2.72461     2.46509
     440 Loop 436125      5.32422     1.26148     2.72461     2.46509
     441 Loop 534126      6.54053     1.02689     2.72461     2.46509
     442 Loop 634125      7.93652     0.84627     2.72461     2.46509
     443 Loop 536124      8.23682     0.81541     2.72461     2.46509
     444 Loop 635124      8.84082     0.75971     2.72461     2.46509
     445 Loop 453126      7.56445     0.88789     2.72461     2.46509
     446 Loop 463125      9.08887     0.73897     2.72461     2.46509
     447 Loop 543126      7.53662     0.89117     2.72461     2.46509
     448 Loop 643125      9.25684     0.72556     2.72461     2.46509
     449 Loop 563124      9.06445     0.74096     2.72461     2.46509
     450 Loop 653124      8.99268     0.74688     2.72461     2.46509
     451 Loop 456123     12.64893     0.53099     2.72461     2.46509
     452 Loop 465123     12.52051     0.53643     2.72461     2.46509
     453 Loop 546123     12.49658     0.53746     2.72461     2.46509
     454 Loop 645123     12.59326     0.53333     2.72461     2.46509
     455 Loop 564123     11.56885     0.58056     2.72461     2.46509
     456 Loop 654123     11.56885     0.58056     2.72461     2.46509
     457 Loop 345162      8.26855     0.81228     2.72461     2.46509
     458 Loop 346152      7.86865     0.85357     2.72461     2.46509
     459 Loop 354162      7.57275     0.88692     2.72461     2.46509
     460 Loop 364152      9.31250     0.72123     2.72461     2.46509
     461 Loop 356142      9.03662     0.74324     2.72461     2.46509
     462 Loop 365142      9.11670     0.73672     2.72461     2.46509
