 TESTING TRANPOSE TYPE 365214
 Hirata Reference =    2.804176     seconds
 Algorithm         Jeff           Speedup          Best
     463 Loop 435162      5.07227     0.55284     0.95605     2.93307
     464 Loop 436152      5.07642     0.55239     0.95605     2.93307
     465 Loop 534162      1.48010     1.89458     0.95605     2.93307
     466 Loop 634152      3.92029     0.71530     0.95605     2.93307
     467 Loop 536142      1.43604     1.95272     0.95605     2.93307
     468 Loop 635142      3.75220     0.74734     0.95605     2.93307
     469 Loop 453162      5.15637     0.54383     0.95605     2.93307
     470 Loop 463152      6.52441     0.42980     0.95605     2.93307
     471 Loop 543162      1.83203     1.53064     0.95605     2.93307
     472 Loop 643152      5.12024     0.54767     0.95605     2.93307
     473 Loop 563142      1.92810     1.45437     0.95605     2.93307
     474 Loop 653142      3.76025     0.74574     0.95605     2.93307
     475 Loop 456132      5.16443     0.54298     0.95605     2.93307
     476 Loop 465132      6.36035     0.44088     0.95605     2.93307
     477 Loop 546132      2.25208     1.24515     0.95605     2.93307
     478 Loop 645132      5.10437     0.54937     0.95605     2.93307
     479 Loop 564132      2.47217     1.13430     0.95605     2.93307
     480 Loop 654132      4.22827     0.66320     0.95605     2.93307
     481 Loop 234516      1.18799     2.36044     0.95605     2.93307
     482 Loop 234615      1.48804     1.88448     0.95605     2.93307
     483 Loop 235416      0.97998     2.86146     0.95605     2.93307
     484 Loop 236415      1.30420     2.15011     0.95605     2.93307
     485 Loop 235614      1.00403     2.79293     0.95605     2.93307
     486 Loop 236514      1.00012     2.80383     0.95605     2.93307
     487 Loop 243516      1.59216     1.76124     0.95605     2.93307
     488 Loop 243615      1.82410     1.53730     0.95605     2.93307
     489 Loop 253416      1.02808     2.72760     0.95605     2.93307
     490 Loop 263415      1.64819     1.70136     0.95605     2.93307
     491 Loop 253614      1.01611     2.75971     0.95605     2.93307
     492 Loop 263514      1.33606     2.09884     0.95605     2.93307
     493 Loop 245316      1.58813     1.76570     0.95605     2.93307
     494 Loop 246315      1.88013     1.49148     0.95605     2.93307
     495 Loop 254316      1.29199     2.17043     0.95605     2.93307
     496 Loop 264315      1.92407     1.45742     0.95605     2.93307
     497 Loop 256314      1.08008     2.59627     0.95605     2.93307
     498 Loop 265314      1.44409     1.94183     0.95605     2.93307
     499 Loop 245613      1.89612     1.47890     0.95605     2.93307
     500 Loop 246513      1.94019     1.44531     0.95605     2.93307
     501 Loop 254613      1.74414     1.60777     0.95605     2.93307
     502 Loop 264513      2.09216     1.34032     0.95605     2.93307
     503 Loop 256413      1.80811     1.55089     0.95605     2.93307
     504 Loop 265413      1.91614     1.46345     0.95605     2.93307
     505 Loop 324516      1.17603     2.38445     0.95605     2.93307
     506 Loop 324615      1.52014     1.84468     0.95605     2.93307
     507 Loop 325416      0.99207     2.82660     0.95605     2.93307
     508 Loop 326415      1.42407     1.96912     0.95605     2.93307
     509 Loop 325614      1.04407     2.68582     0.95605     2.93307
     510 Loop 326514      0.99207     2.82660     0.95605     2.93307
     511 Loop 423516      6.11633     0.45847     0.95605     2.93307
     512 Loop 423615      6.10828     0.45908     0.95605     2.93307
     513 Loop 523416      1.77209     1.58241     0.95605     2.93307
     514 Loop 623415      3.27222     0.85697     0.95605     2.93307
     515 Loop 523614      1.03210     2.71695     0.95605     2.93307
     516 Loop 623514      2.94019     0.95374     0.95605     2.93307
     517 Loop 425316      5.99634     0.46765     0.95605     2.93307
     518 Loop 426315      6.06030     0.46271     0.95605     2.93307
     519 Loop 524316      1.79602     1.56133     0.95605     2.93307
     520 Loop 624315      3.43213     0.81704     0.95605     2.93307
     521 Loop 526314      1.09204     2.56783     0.95605     2.93307
     522 Loop 625314      3.18420     0.88065     0.95605     2.93307
     523 Loop 425613      5.46033     0.51355     0.95605     2.93307
     524 Loop 426513      5.43237     0.51620     0.95605     2.93307
     525 Loop 524613      1.69617     1.65324     0.95605     2.93307
     526 Loop 624513      3.70020     0.75785     0.95605     2.93307
     527 Loop 526413      1.70410     1.64555     0.95605     2.93307
     528 Loop 625413      3.76428     0.74494     0.95605     2.93307
     529 Loop 342516      1.43213     1.95805     0.95605     2.93307
     530 Loop 342615      1.68811     1.66113     0.95605     2.93307
     531 Loop 352416      0.96008     2.92076     0.95605     2.93307
     532 Loop 362415      1.55212     1.80667     0.95605     2.93307
     533 Loop 352614      0.95215     2.94510     0.95215     2.94510
     534 Loop 362514      1.24414     2.25391     0.95215     2.94510
     535 Loop 432516      5.92834     0.47301     0.95215     2.94510
     536 Loop 432615      6.13245     0.45727     0.95215     2.94510
     537 Loop 532416      1.93616     1.44832     0.95215     2.94510
     538 Loop 632415      3.54822     0.79031     0.95215     2.94510
     539 Loop 532614      1.08813     2.57705     0.95215     2.94510
     540 Loop 632514      2.92017     0.96028     0.95215     2.94510
     541 Loop 452316      6.52039     0.43006     0.95215     2.94510
     542 Loop 462315      7.61255     0.36836     0.95215     2.94510
     543 Loop 542316      2.50012     1.12162     0.95215     2.94510
     544 Loop 642315      5.48840     0.51093     0.95215     2.94510
     545 Loop 562314      1.61609     1.73516     0.95215     2.94510
     546 Loop 652314      3.26416     0.85908     0.95215     2.94510
     547 Loop 452613      5.69238     0.49262     0.95215     2.94510
     548 Loop 462513      6.55249     0.42796     0.95215     2.94510
     549 Loop 542613      2.26819     1.23631     0.95215     2.94510
     550 Loop 642513      4.72827     0.59307     0.95215     2.94510
     551 Loop 562413      2.48816     1.12701     0.95215     2.94510
     552 Loop 652413      4.03235     0.69542     0.95215     2.94510
     553 Loop 345216      1.74805     1.60418     0.95215     2.94510
     554 Loop 346215      2.06421     1.35847     0.95215     2.94510
     555 Loop 354216      1.35620     2.06767     0.95215     2.94510
     556 Loop 364215      2.22009     1.26309     0.95215     2.94510
     557 Loop 356214      1.12402     2.49477     0.95215     2.94510
     558 Loop 365214      1.64807     1.70149     0.95215     2.94510
     559 Loop 435216      6.41638     0.43703     0.95215     2.94510
     560 Loop 436215      6.47241     0.43325     0.95215     2.94510
     561 Loop 534216      1.99609     1.40483     0.95215     2.94510
     562 Loop 634215      3.69214     0.75950     0.95215     2.94510
     563 Loop 536214      1.22400     2.29100     0.95215     2.94510
     564 Loop 635214      3.48425     0.80481     0.95215     2.94510
     565 Loop 453216      6.76843     0.41430     0.95215     2.94510
     566 Loop 463215      7.94849     0.35279     0.95215     2.94510
     567 Loop 543216      2.76025     1.01591     0.95215     2.94510
     568 Loop 643215      6.68848     0.41925     0.95215     2.94510
     569 Loop 563214      1.95203     1.43655     0.95215     2.94510
     570 Loop 653214      3.58020     0.78325     0.95215     2.94510
     571 Loop 456213      6.22034     0.45081     0.95215     2.94510
     572 Loop 465213      7.19641     0.38966     0.95215     2.94510
     573 Loop 546213      2.53613     1.10569     0.95215     2.94510
     574 Loop 645213      5.47241     0.51242     0.95215     2.94510
     575 Loop 564213      3.01624     0.92969     0.95215     2.94510
     576 Loop 654213      4.21619     0.66510     0.95215     2.94510
     577 Loop 345612      1.99219     1.40759     0.95215     2.94510
     578 Loop 346512      2.06409     1.35856     0.95215     2.94510
     579 Loop 354612      1.68811     1.66113     0.95215     2.94510
     580 Loop 364512      2.22021     1.26302     0.95215     2.94510
     581 Loop 356412      1.46008     1.92056     0.95215     2.94510
     582 Loop 365412      2.06409     1.35856     0.95215     2.94510
     583 Loop 435612      6.30042     0.44508     0.95215     2.94510
     584 Loop 436512      6.33643     0.44255     0.95215     2.94510
     585 Loop 534612      1.84814     1.51729     0.95215     2.94510
     586 Loop 634512      3.94031     0.71166     0.95215     2.94510
     587 Loop 536412      1.59607     1.75693     0.95215     2.94510
     588 Loop 635412      4.00024     0.70100     0.95215     2.94510
     589 Loop 453612      6.01636     0.46609     0.95215     2.94510
     590 Loop 463512      6.96838     0.40241     0.95215     2.94510
     591 Loop 543612      2.28418     1.22765     0.95215     2.94510
     592 Loop 643512      5.13635     0.54595     0.95215     2.94510
     593 Loop 563412      2.49622     1.12337     0.95215     2.94510
     594 Loop 653412      4.02417     0.69683     0.95215     2.94510
     595 Loop 456312      6.02832     0.46517     0.95215     2.94510
     596 Loop 465312      8.03650     0.34893     0.95215     2.94510
     597 Loop 546312      2.73218     1.02635     0.95215     2.94510
     598 Loop 645312      5.87634     0.47720     0.95215     2.94510
     599 Loop 564312      3.16016     0.88735     0.95215     2.94510
     600 Loop 654312      4.52832     0.61925     0.95215     2.94510
     601 Loop 234561      1.62415     1.72655     0.95215     2.94510
     602 Loop 234651      1.74414     1.60777     0.95215     2.94510
     603 Loop 235461      1.26404     2.21843     0.95215     2.94510
     604 Loop 236451      1.45215     1.93105     0.95215     2.94510
     605 Loop 235641      1.35608     2.06786     0.95215     2.94510
     606 Loop 236541      1.45605     1.92587     0.95215     2.94510
     607 Loop 243561      3.08813     0.90805     0.95215     2.94510
     608 Loop 243651      3.21619     0.87189     0.95215     2.94510
     609 Loop 253461      1.33606     2.09884     0.95215     2.94510
     610 Loop 263451      1.84009     1.52394     0.95215     2.94510
     611 Loop 253641      1.41211     1.98581     0.95215     2.94510
     612 Loop 263541      2.12415     1.32014     0.95215     2.94510
     613 Loop 245361      3.19226     0.87843     0.95215     2.94510
     614 Loop 246351      3.61218     0.77631     0.95215     2.94510
     615 Loop 254361      1.94812     1.43943     0.95215     2.94510
     616 Loop 264351      2.61218     1.07350     0.95215     2.94510
     617 Loop 256341      1.59216     1.76124     0.95215     2.94510
     618 Loop 265341      2.38818     1.17419     0.95215     2.94510
     619 Loop 245631      3.42017     0.81989     0.95215     2.94510
     620 Loop 246531      3.51624     0.79749     0.95215     2.94510
     621 Loop 254631      1.95203     1.43655     0.95215     2.94510
     622 Loop 264531      2.68018     1.04627     0.95215     2.94510
     623 Loop 256431      1.93604     1.44841     0.95215     2.94510
     624 Loop 265431      2.56409     1.09364     0.95215     2.94510
     625 Loop 324561      1.51599     1.84973     0.95215     2.94510
     626 Loop 324651      1.64014     1.70972     0.95215     2.94510
     627 Loop 325461      1.20410     2.32885     0.95215     2.94510
     628 Loop 326451      1.39612     2.00855     0.95215     2.94510
     629 Loop 325641      1.29211     2.17022     0.95215     2.94510
     630 Loop 326541      1.38403     2.02609     0.95215     2.94510
     631 Loop 423561      7.03247     0.39875     0.95215     2.94510
     632 Loop 423651      7.00842     0.40012     0.95215     2.94510
     633 Loop 523461      1.77612     1.57882     0.95215     2.94510
     634 Loop 623451      4.37634     0.64076     0.95215     2.94510
     635 Loop 523641      1.50012     1.86930     0.95215     2.94510
     636 Loop 623541      4.24426     0.66070     0.95215     2.94510
     637 Loop 425361      7.12048     0.39382     0.95215     2.94510
     638 Loop 426351      7.15247     0.39206     0.95215     2.94510
     639 Loop 524361      2.00012     1.40200     0.95215     2.94510
     640 Loop 624351      4.42822     0.63325     0.95215     2.94510
     641 Loop 526341      1.68005     1.66910     0.95215     2.94510
     642 Loop 625341      4.48828     0.62478     0.95215     2.94510
     643 Loop 425631      7.11633     0.39405     0.95215     2.94510
     644 Loop 426531      7.14441     0.39250     0.95215     2.94510
     645 Loop 524631      1.97217     1.42187     0.95215     2.94510
     646 Loop 624531      4.61230     0.60798     0.95215     2.94510
     647 Loop 526431      2.17212     1.29099     0.95215     2.94510
     648 Loop 625431      4.48022     0.62590     0.95215     2.94510
     649 Loop 342561      2.48022     1.13061     0.95215     2.94510
     650 Loop 342651      2.62415     1.06861     0.95215     2.94510
     651 Loop 352461      1.24011     2.26123     0.95215     2.94510
     652 Loop 362451      1.76001     1.59327     0.95215     2.94510
     653 Loop 352641      1.32007     2.12427     0.95215     2.94510
     654 Loop 362541      2.06409     1.35856     0.95215     2.94510
     655 Loop 432561      6.61646     0.42382     0.95215     2.94510
     656 Loop 432651      6.63647     0.42254     0.95215     2.94510
     657 Loop 532461      1.65210     1.69734     0.95215     2.94510
     658 Loop 632451      4.03223     0.69544     0.95215     2.94510
     659 Loop 532641      1.44409     1.94183     0.95215     2.94510
     660 Loop 632541      4.19226     0.66889     0.95215     2.94510
     661 Loop 452361      6.79651     0.41259     0.95215     2.94510
     662 Loop 462351      8.58850     0.32650     0.95215     2.94510
     663 Loop 542361      4.13623     0.67795     0.95215     2.94510
     664 Loop 642351      7.00452     0.40034     0.95215     2.94510
     665 Loop 562341      2.78809     1.00577     0.95215     2.94510
     666 Loop 652341      4.50024     0.62312     0.95215     2.94510
     667 Loop 452631      6.80847     0.41187     0.95215     2.94510
     668 Loop 462531      8.17651     0.34295     0.95215     2.94510
     669 Loop 542631      3.29211     0.85179     0.95215     2.94510
     670 Loop 642531      6.39636     0.43840     0.95215     2.94510
     671 Loop 562431      2.90027     0.96687     0.95215     2.94510
     672 Loop 652431      4.57629     0.61276     0.95215     2.94510
     673 Loop 345261      2.38416     1.17617     0.95215     2.94510
     674 Loop 346251      2.98413     0.93970     0.95215     2.94510
     675 Loop 354261      1.79211     1.56473     0.95215     2.94510
     676 Loop 364251      2.35620     1.19013     0.95215     2.94510
     677 Loop 356241      1.55615     1.80199     0.95215     2.94510
     678 Loop 365241      2.33215     1.20240     0.95215     2.94510
     679 Loop 435261      6.52441     0.42980     0.95215     2.94510
     680 Loop 436251      6.54431     0.42849     0.95215     2.94510
     681 Loop 534261      1.92004     1.46047     0.95215     2.94510
     682 Loop 634251      4.18433     0.67016     0.95215     2.94510
     683 Loop 536241      1.68408     1.66511     0.95215     2.94510
     684 Loop 635241      4.40417     0.63671     0.95215     2.94510
     685 Loop 453261      6.79248     0.41284     0.95215     2.94510
     686 Loop 463251      8.31653     0.33718     0.95215     2.94510
     687 Loop 543261      3.21216     0.87299     0.95215     2.94510
     688 Loop 643251      6.79651     0.41259     0.95215     2.94510
     689 Loop 563241      3.04822     0.91994     0.95215     2.94510
     690 Loop 653241      4.59631     0.61009     0.95215     2.94510
     691 Loop 456231      6.83240     0.41042     0.95215     2.94510
     692 Loop 465231      8.17651     0.34295     0.95215     2.94510
     693 Loop 546231      3.52026     0.79658     0.95215     2.94510
     694 Loop 645231      6.93640     0.40427     0.95215     2.94510
     695 Loop 564231      3.37219     0.83156     0.95215     2.94510
     696 Loop 654231      4.96826     0.56442     0.95215     2.94510
     697 Loop 345621      2.69617     1.04006     0.95215     2.94510
     698 Loop 346521      2.82019     0.99432     0.95215     2.94510
     699 Loop 354621      1.79614     1.56122     0.95215     2.94510
     700 Loop 364521      2.43225     1.15291     0.95215     2.94510
     701 Loop 356421      1.59607     1.75693     0.95215     2.94510
     702 Loop 365421      2.22815     1.25852     0.95215     2.94510
     703 Loop 435621      7.24451     0.38708     0.95215     2.94510
     704 Loop 436521      6.75244     0.41528     0.95215     2.94510
     705 Loop 534621      1.96399     1.42780     0.95215     2.94510
     706 Loop 634521      4.35620     0.64372     0.95215     2.94510
     707 Loop 536421      1.75220     1.60038     0.95215     2.94510
     708 Loop 635421      4.44824     0.63040     0.95215     2.94510
     709 Loop 453621      6.83228     0.41043     0.95215     2.94510
     710 Loop 463521      8.07642     0.34721     0.95215     2.94510
     711 Loop 543621      3.18018     0.88177     0.95215     2.94510
     712 Loop 643521      6.37231     0.44006     0.95215     2.94510
     713 Loop 563421      2.72827     1.02782     0.95215     2.94510
     714 Loop 653421      4.57227     0.61330     0.95215     2.94510
     715 Loop 456321      7.39648     0.37912     0.95215     2.94510
     716 Loop 465321      8.47241     0.33098     0.95215     2.94510
     717 Loop 546321      3.73218     0.75135     0.95215     2.94510
     718 Loop 645321      7.24048     0.38729     0.95215     2.94510
     719 Loop 564321      3.49609     0.80209     0.95215     2.94510
     720 Loop 654321      5.13232     0.54638     0.95215     2.94510
 The best time is:   0.9521484    
 The speedup is:      2.945104    
