 TESTING TRANSACCU TYPE 632154 (best = 321654)
 Hirata Reference =    8.776547     seconds
 Algorithm         Jeff           Speedup          Best
     460 Loop 364152     15.63721     0.56126     1.98022     4.43210
     461 Loop 356142     15.60059     0.56258     1.98022     4.43210
     462 Loop 365142     12.95264     0.67759     1.98022     4.43210
     463 Loop 435162     32.14990     0.27299     1.98022     4.43210
     464 Loop 436152     26.60938     0.32983     1.98022     4.43210
     465 Loop 534162     31.80176     0.27598     1.98022     4.43210
     466 Loop 634152     14.76123     0.59457     1.98022     4.43210
     467 Loop 536142     15.01318     0.58459     1.98022     4.43210
     468 Loop 635142     13.64062     0.64341     1.98022     4.43210
     469 Loop 453162     33.67432     0.26063     1.98022     4.43210
     470 Loop 463152     33.31787     0.26342     1.98022     4.43210
     471 Loop 543162     32.99414     0.26600     1.98022     4.43210
     472 Loop 643152     30.88184     0.28420     1.98022     4.43210
     473 Loop 563142     14.74463     0.59524     1.98022     4.43210
     474 Loop 653142     14.57666     0.60210     1.98022     4.43210
     475 Loop 456132     38.23877     0.22952     1.98022     4.43210
     476 Loop 465132     37.19043     0.23599     1.98022     4.43210
     477 Loop 546132     35.27002     0.24884     1.98022     4.43210
     478 Loop 645132     37.55029     0.23373     1.98022     4.43210
     479 Loop 564132     35.89014     0.24454     1.98022     4.43210
     480 Loop 654132     38.51416     0.22788     1.98022     4.43210
     481 Loop 234516     10.01221     0.87658     1.98022     4.43210
     482 Loop 234615      4.71631     1.86089     1.98022     4.43210
     483 Loop 235416      9.44482     0.92924     1.98022     4.43210
     484 Loop 236415      4.58838     1.91278     1.98022     4.43210
     485 Loop 235614      3.71191     2.36443     1.98022     4.43210
     486 Loop 236514      3.78857     2.31658     1.98022     4.43210
     487 Loop 243516     22.82910     0.38445     1.98022     4.43210
     488 Loop 243615     16.55713     0.53008     1.98022     4.43210
     489 Loop 253416     11.53271     0.76101     1.98022     4.43210
     490 Loop 263415     11.47266     0.76500     1.98022     4.43210
     491 Loop 253614      7.21240     1.21687     1.98022     4.43210
     492 Loop 263514     11.22070     0.78217     1.98022     4.43210
     493 Loop 245316     25.74561     0.34089     1.98022     4.43210
     494 Loop 246315     19.12549     0.45889     1.98022     4.43210
     495 Loop 254316     26.12988     0.33588     1.98022     4.43210
     496 Loop 264315     11.38086     0.77117     1.98022     4.43210
     497 Loop 256314     11.34082     0.77389     1.98022     4.43210
     498 Loop 265314     10.36475     0.84677     1.98022     4.43210
     499 Loop 245613     25.73389     0.34105     1.98022     4.43210
     500 Loop 246513     28.64990     0.30634     1.98022     4.43210
     501 Loop 254613     24.54932     0.35751     1.98022     4.43210
     502 Loop 264513     14.64111     0.59945     1.98022     4.43210
     503 Loop 256413     13.34082     0.65787     1.98022     4.43210
     504 Loop 265413     12.36084     0.71003     1.98022     4.43210
     505 Loop 324516      9.97656     0.87972     1.98022     4.43210
     506 Loop 324615      4.70020     1.86727     1.98022     4.43210
     507 Loop 325416      9.38037     0.93563     1.98022     4.43210
     508 Loop 326415      4.31250     2.03514     1.98022     4.43210
     509 Loop 325614      3.69238     2.37693     1.98022     4.43210
     510 Loop 326514      3.74414     2.34408     1.98022     4.43210
     511 Loop 423516     25.28955     0.34704     1.98022     4.43210
     512 Loop 423615     18.63721     0.47092     1.98022     4.43210
     513 Loop 523416     11.24463     0.78051     1.98022     4.43210
     514 Loop 623415     10.26074     0.85535     1.98022     4.43210
     515 Loop 523614      6.47656     1.35512     1.98022     4.43210
     516 Loop 623514     10.88037     0.80664     1.98022     4.43210
     517 Loop 425316     26.16943     0.33537     1.98022     4.43210
     518 Loop 426315     20.08154     0.43705     1.98022     4.43210
     519 Loop 524316     24.73779     0.35478     1.98022     4.43210
     520 Loop 624315     10.31299     0.85102     1.98022     4.43210
     521 Loop 526314     11.16064     0.78638     1.98022     4.43210
     522 Loop 625314      9.96484     0.88075     1.98022     4.43210
     523 Loop 425613     23.67725     0.37067     1.98022     4.43210
     524 Loop 426513     41.07080     0.21369     1.98022     4.43210
     525 Loop 524613     24.13379     0.36366     1.98022     4.43210
     526 Loop 624513     15.08887     0.58166     1.98022     4.43210
     527 Loop 526413     12.89258     0.68074     1.98022     4.43210
     528 Loop 625413     12.46484     0.70410     1.98022     4.43210
     529 Loop 342516     22.47754     0.39046     1.98022     4.43210
     530 Loop 342615     16.43701     0.53395     1.98022     4.43210
     531 Loop 352416     10.86865     0.80751     1.98022     4.43210
     532 Loop 362415      9.80859     0.89478     1.98022     4.43210
     533 Loop 352614      6.56445     1.33698     1.98022     4.43210
     534 Loop 362514     10.44873     0.83996     1.98022     4.43210
     535 Loop 432516     25.70166     0.34148     1.98022     4.43210
     536 Loop 432615     17.66895     0.49672     1.98022     4.43210
     537 Loop 532416     11.28467     0.77774     1.98022     4.43210
     538 Loop 632415     10.47656     0.83773     1.98022     4.43210
     539 Loop 532614      6.95215     1.26242     1.98022     4.43210
     540 Loop 632514     10.73682     0.81743     1.98022     4.43210
     541 Loop 452316     24.68164     0.35559     1.98022     4.43210
     542 Loop 462315     22.25342     0.39439     1.98022     4.43210
     543 Loop 542316     27.88184     0.31478     1.98022     4.43210
     544 Loop 642315     21.69727     0.40450     1.98022     4.43210
     545 Loop 562314     12.12109     0.72407     1.98022     4.43210
     546 Loop 652314     12.14062     0.72291     1.98022     4.43210
     547 Loop 452613     27.77783     0.31596     1.98022     4.43210
     548 Loop 462513     34.29395     0.25592     1.98022     4.43210
     549 Loop 542613     26.54150     0.33067     1.98022     4.43210
     550 Loop 642513     31.09814     0.28222     1.98022     4.43210
     551 Loop 562413     13.22510     0.66363     1.98022     4.43210
     552 Loop 652413     15.59277     0.56286     1.98022     4.43210
     553 Loop 345216     27.36230     0.32075     1.98022     4.43210
     554 Loop 346215     19.92578     0.44046     1.98022     4.43210
     555 Loop 354216     23.77344     0.36917     1.98022     4.43210
     556 Loop 364215     13.05273     0.67239     1.98022     4.43210
     557 Loop 356214     12.42480     0.70637     1.98022     4.43210
     558 Loop 365214     11.54492     0.76021     1.98022     4.43210
     559 Loop 435216     27.32129     0.32123     1.98022     4.43210
     560 Loop 436215     20.48145     0.42851     1.98022     4.43210
     561 Loop 534216     22.53320     0.38949     1.98022     4.43210
     562 Loop 634215     13.94043     0.62958     1.98022     4.43210
     563 Loop 536214     12.50879     0.70163     1.98022     4.43210
     564 Loop 635214     10.86816     0.80755     1.98022     4.43210
     565 Loop 453216     27.96094     0.31389     1.98022     4.43210
     566 Loop 463215     23.06152     0.38057     1.98022     4.43210
     567 Loop 543216     25.22949     0.34787     1.98022     4.43210
     568 Loop 643215     21.88184     0.40109     1.98022     4.43210
     569 Loop 563214     11.47656     0.76474     1.98022     4.43210
     570 Loop 653214     11.46484     0.76552     1.98022     4.43210
     571 Loop 456213     34.77832     0.25236     1.98022     4.43210
     572 Loop 465213     38.91895     0.22551     1.98022     4.43210
     573 Loop 546213     35.45410     0.24755     1.98022     4.43210
     574 Loop 645213     37.43066     0.23447     1.98022     4.43210
     575 Loop 564213     33.85449     0.25924     1.98022     4.43210
     576 Loop 654213     31.39844     0.27952     1.98022     4.43210
     577 Loop 345612     25.80957     0.34005     1.98022     4.43210
     578 Loop 346512     26.03809     0.33707     1.98022     4.43210
     579 Loop 354612     24.64551     0.35611     1.98022     4.43210
     580 Loop 364512     13.07715     0.67114     1.98022     4.43210
     581 Loop 356412     11.81250     0.74299     1.98022     4.43210
     582 Loop 365412     12.39258     0.70821     1.98022     4.43210
     583 Loop 435612     23.18066     0.37862     1.98022     4.43210
     584 Loop 436512     29.84180     0.29410     1.98022     4.43210
     585 Loop 534612     26.78516     0.32766     1.98022     4.43210
     586 Loop 634512     14.26465     0.61527     1.98022     4.43210
     587 Loop 536412     14.15625     0.61998     1.98022     4.43210
     588 Loop 635412     14.53223     0.60394     1.98022     4.43210
     589 Loop 453612     31.09766     0.28223     1.98022     4.43210
     590 Loop 463512     32.66211     0.26871     1.98022     4.43210
     591 Loop 543612     29.48242     0.29769     1.98022     4.43210
     592 Loop 643512     34.64160     0.25335     1.98022     4.43210
     593 Loop 563412     15.10059     0.58121     1.98022     4.43210
     594 Loop 653412     15.05762     0.58286     1.98022     4.43210
     595 Loop 456312     36.14648     0.24281     1.98022     4.43210
     596 Loop 465312     34.11816     0.25724     1.98022     4.43210
     597 Loop 546312     33.69434     0.26048     1.98022     4.43210
     598 Loop 645312     31.25391     0.28081     1.98022     4.43210
     599 Loop 564312     29.50586     0.29745     1.98022     4.43210
     600 Loop 654312     30.18945     0.29072     1.98022     4.43210
     601 Loop 234561      7.28809     1.20423     1.98022     4.43210
     602 Loop 234651      6.43164     1.36459     1.98022     4.43210
     603 Loop 235461      6.98047     1.25730     1.98022     4.43210
     604 Loop 236451      6.33594     1.38520     1.98022     4.43210
     605 Loop 235641      6.16797     1.42292     1.98022     4.43210
     606 Loop 236541      6.39160     1.37314     1.98022     4.43210
     607 Loop 243561     20.10938     0.43644     1.98022     4.43210
     608 Loop 243651     19.86133     0.44189     1.98022     4.43210
     609 Loop 253461      8.79590     0.99780     1.98022     4.43210
     610 Loop 263451     11.46484     0.76552     1.98022     4.43210
     611 Loop 253641      7.98828     1.09868     1.98022     4.43210
     612 Loop 263541     11.06055     0.79350     1.98022     4.43210
     613 Loop 245361     21.41699     0.40979     1.98022     4.43210
     614 Loop 246351     23.10156     0.37991     1.98022     4.43210
     615 Loop 254361     23.72559     0.36992     1.98022     4.43210
     616 Loop 264351     13.15234     0.66730     1.98022     4.43210
     617 Loop 256341     11.98438     0.73233     1.98022     4.43210
     618 Loop 265341     11.28809     0.77751     1.98022     4.43210
     619 Loop 245631     21.70508     0.40435     1.98022     4.43210
     620 Loop 246531     24.86621     0.35295     1.98022     4.43210
     621 Loop 254631     25.32520     0.34655     1.98022     4.43210
     622 Loop 264531     13.97656     0.62795     1.98022     4.43210
     623 Loop 256431     12.90527     0.68007     1.98022     4.43210
     624 Loop 265431     12.52051     0.70097     1.98022     4.43210
     625 Loop 324561      7.72070     1.13675     1.98022     4.43210
     626 Loop 324651      6.97656     1.25800     1.98022     4.43210
     627 Loop 325461      7.36035     1.19241     1.98022     4.43210
     628 Loop 326451      6.74805     1.30061     1.98022     4.43210
     629 Loop 325641      6.62402     1.32496     1.98022     4.43210
     630 Loop 326541      7.00391     1.25309     1.98022     4.43210
     631 Loop 423561     24.90527     0.35240     1.98022     4.43210
     632 Loop 423651     24.11719     0.36391     1.98022     4.43210
     633 Loop 523461      9.00000     0.97517     1.98022     4.43210
     634 Loop 623451     11.34082     0.77389     1.98022     4.43210
     635 Loop 523641      8.20410     1.06978     1.98022     4.43210
     636 Loop 623541     11.51660     0.76208     1.98022     4.43210
     637 Loop 425361     24.07715     0.36452     1.98022     4.43210
     638 Loop 426351     24.66602     0.35582     1.98022     4.43210
     639 Loop 524361     22.42090     0.39144     1.98022     4.43210
     640 Loop 624351     13.03320     0.67340     1.98022     4.43210
     641 Loop 526341     12.08008     0.72653     1.98022     4.43210
     642 Loop 625341     11.42480     0.76820     1.98022     4.43210
     643 Loop 425631     23.66113     0.37093     1.98022     4.43210
     644 Loop 426531     24.58203     0.35703     1.98022     4.43210
     645 Loop 524631     23.63379     0.37136     1.98022     4.43210
     646 Loop 624531     14.02930     0.62559     1.98022     4.43210
     647 Loop 526431     12.75684     0.68799     1.98022     4.43210
     648 Loop 625431     10.04004     0.87415     1.98022     4.43210
     649 Loop 342561     21.08984     0.41615     1.98022     4.43210
     650 Loop 342651     19.26074     0.45567     1.98022     4.43210
     651 Loop 352461      8.45605     1.03790     1.98022     4.43210
     652 Loop 362451     11.10840     0.79008     1.98022     4.43210
     653 Loop 352641      7.82910     1.12102     1.98022     4.43210
     654 Loop 362541     11.53711     0.76072     1.98022     4.43210
     655 Loop 432561     24.84961     0.35319     1.98022     4.43210
     656 Loop 432651     20.24512     0.43351     1.98022     4.43210
     657 Loop 532461      8.76465     1.00136     1.98022     4.43210
     658 Loop 632451     10.66113     0.82323     1.98022     4.43210
     659 Loop 532641      7.76465     1.13032     1.98022     4.43210
     660 Loop 632541     11.28125     0.77798     1.98022     4.43210
     661 Loop 452361     25.91797     0.33863     1.98022     4.43210
     662 Loop 462351     28.09375     0.31240     1.98022     4.43210
     663 Loop 542361     26.18945     0.33512     1.98022     4.43210
     664 Loop 642351     27.34570     0.32095     1.98022     4.43210
     665 Loop 562341     13.49316     0.65044     1.98022     4.43210
     666 Loop 652341     13.60059     0.64531     1.98022     4.43210
     667 Loop 452631     23.06152     0.38057     1.98022     4.43210
     668 Loop 462531     29.43359     0.29818     1.98022     4.43210
     669 Loop 542631     26.35742     0.33298     1.98022     4.43210
     670 Loop 642531     29.49414     0.29757     1.98022     4.43210
     671 Loop 562431     13.62012     0.64438     1.98022     4.43210
     672 Loop 652431     13.81348     0.63536     1.98022     4.43210
     673 Loop 345261     22.68555     0.38688     1.98022     4.43210
     674 Loop 346251     22.98145     0.38190     1.98022     4.43210
     675 Loop 354261     21.82129     0.40220     1.98022     4.43210
     676 Loop 364251     11.64062     0.75396     1.98022     4.43210
     677 Loop 356241     11.76074     0.74626     1.98022     4.43210
     678 Loop 365241     10.09668     0.86925     1.98022     4.43210
     679 Loop 435261     22.96973     0.38209     1.98022     4.43210
     680 Loop 436251     28.79395     0.30481     1.98022     4.43210
     681 Loop 534261     26.24609     0.33439     1.98022     4.43210
     682 Loop 634251     12.24121     0.71697     1.98022     4.43210
     683 Loop 536241     13.32129     0.65884     1.98022     4.43210
     684 Loop 635241     13.78418     0.63671     1.98022     4.43210
     685 Loop 453261     27.72559     0.31655     1.98022     4.43210
     686 Loop 463251     29.57715     0.29673     1.98022     4.43210
     687 Loop 543261     22.52930     0.38956     1.98022     4.43210
     688 Loop 643251     29.35840     0.29895     1.98022     4.43210
     689 Loop 563241     13.04102     0.67300     1.98022     4.43210
     690 Loop 653241     12.94922     0.67777     1.98022     4.43210
     691 Loop 456231     30.12207     0.29137     1.98022     4.43210
     692 Loop 465231     28.10254     0.31230     1.98022     4.43210
     693 Loop 546231     28.60156     0.30686     1.98022     4.43210
     694 Loop 645231     26.72168     0.32844     1.98022     4.43210
     695 Loop 564231     27.78516     0.31587     1.98022     4.43210
     696 Loop 654231     33.33008     0.26332     1.98022     4.43210
     697 Loop 345621     26.55371     0.33052     1.98022     4.43210
     698 Loop 346521     23.95703     0.36635     1.98022     4.43210
     699 Loop 354621     25.82227     0.33988     1.98022     4.43210
     700 Loop 364521     14.03223     0.62546     1.98022     4.43210
     701 Loop 356421     12.52148     0.70092     1.98022     4.43210
     702 Loop 365421     12.05664     0.72794     1.98022     4.43210
     703 Loop 435621     22.50195     0.39003     1.98022     4.43210
     704 Loop 436521     26.35742     0.33298     1.98022     4.43210
     705 Loop 534621     23.36133     0.37569     1.98022     4.43210
     706 Loop 634521     12.85254     0.68286     1.98022     4.43210
     707 Loop 536421     12.08398     0.72630     1.98022     4.43210
     708 Loop 635421     11.54883     0.75995     1.98022     4.43210
     709 Loop 453621     23.22070     0.37796     1.98022     4.43210
     710 Loop 463521     27.60156     0.31797     1.98022     4.43210
     711 Loop 543621     22.76465     0.38553     1.98022     4.43210
     712 Loop 643521     33.45410     0.26235     1.98022     4.43210
     713 Loop 563421     14.85645     0.59076     1.98022     4.43210
     714 Loop 653421     12.78809     0.68631     1.98022     4.43210
     715 Loop 456321     35.77441     0.24533     1.98022     4.43210
     716 Loop 465321     36.43066     0.24091     1.98022     4.43210
     717 Loop 546321     32.50977     0.26997     1.98022     4.43210
     718 Loop 645321     34.30566     0.25583     1.98022     4.43210
     719 Loop 564321     31.61719     0.27759     1.98022     4.43210
     720 Loop 654321     32.77832     0.26775     1.98022     4.43210
 The best time is:    1.980225    
 The speedup is:      4.432097    
