 TESTING TRANSACCU TYPE 365241
 Hirata Reference =    8.556536     seconds
 Algorithm         Jeff           Speedup          Best
      67 Loop 145263     25.43359     0.33643    14.03687     0.60958
      68 Loop 146253     30.86597     0.27722    14.03687     0.60958
      69 Loop 154263     24.39355     0.35077    14.03687     0.60958
      70 Loop 164253     31.88599     0.26835    14.03687     0.60958
      71 Loop 156243     28.66577     0.29849    14.03687     0.60958
      72 Loop 165243     29.22583     0.29277    14.03687     0.60958
      73 Loop 134526     19.85730     0.43090    14.03687     0.60958
      74 Loop 134625     20.38135     0.41982    14.03687     0.60958
      75 Loop 135426     19.97327     0.42840    14.03687     0.60958
      76 Loop 136425     23.12952     0.36994    14.03687     0.60958
      77 Loop 135624     15.98499     0.53529    14.03687     0.60958
      78 Loop 136524     16.85303     0.50772    14.03687     0.60958
      79 Loop 143526     20.12122     0.42525    14.03687     0.60958
      80 Loop 143625     20.83337     0.41071    14.03687     0.60958
      81 Loop 153426     20.94128     0.40860    14.03687     0.60958
      82 Loop 163425     24.38550     0.35089    14.03687     0.60958
      83 Loop 153624     14.80896     0.57779    14.03687     0.60958
      84 Loop 163524     17.54504     0.48769    14.03687     0.60958
      85 Loop 145326     19.83325     0.43142    14.03687     0.60958
      86 Loop 146325     23.92151     0.35769    14.03687     0.60958
      87 Loop 154326     20.58118     0.41575    14.03687     0.60958
      88 Loop 164325     24.89355     0.34372    14.03687     0.60958
      89 Loop 156324     17.97705     0.47597    14.03687     0.60958
      90 Loop 165324     17.57703     0.48680    14.03687     0.60958
      91 Loop 145623     24.44556     0.35002    14.03687     0.60958
      92 Loop 146523     24.91357     0.34345    14.03687     0.60958
      93 Loop 154623     24.93750     0.34312    14.03687     0.60958
      94 Loop 164523     25.53345     0.33511    14.03687     0.60958
      95 Loop 156423     25.40576     0.33680    14.03687     0.60958
      96 Loop 165423     25.18164     0.33979    14.03687     0.60958
      97 Loop 134562     17.66528     0.48437    14.03687     0.60958
      98 Loop 134652     17.52515     0.48824    14.03687     0.60958
      99 Loop 135462     17.56494     0.48714    14.03687     0.60958
     100 Loop 136452     18.20508     0.47001    14.03687     0.60958
     101 Loop 135642     17.09717     0.50047    14.03687     0.60958
     102 Loop 136542     18.34912     0.46632    14.03687     0.60958
     103 Loop 143562     17.69702     0.48350    14.03687     0.60958
     104 Loop 143652     16.62915     0.51455    14.03687     0.60958
     105 Loop 153462     17.60913     0.48591    14.03687     0.60958
     106 Loop 163452     20.80933     0.41119    14.03687     0.60958
     107 Loop 153642     17.26904     0.49548    14.03687     0.60958
     108 Loop 163542     21.26538     0.40237    14.03687     0.60958
     109 Loop 145362     17.85718     0.47917    14.03687     0.60958
     110 Loop 146352     21.55737     0.39692    14.03687     0.60958
     111 Loop 154362     17.97705     0.47597    14.03687     0.60958
     112 Loop 164352     21.87329     0.39119    14.03687     0.60958
     113 Loop 156342     20.24536     0.42264    14.03687     0.60958
     114 Loop 165342     21.48950     0.39817    14.03687     0.60958
     115 Loop 145632     22.20142     0.38540    14.03687     0.60958
     116 Loop 146532     21.37329     0.40034    14.03687     0.60958
     117 Loop 154632     21.35327     0.40071    14.03687     0.60958
     118 Loop 164532     22.38550     0.38224    14.03687     0.60958
     119 Loop 156432     22.51343     0.38006    14.03687     0.60958
     120 Loop 165432     23.22949     0.36835    14.03687     0.60958
     121 Loop 213456     21.07349     0.40603    14.03687     0.60958
     122 Loop 213465     24.04150     0.35591    14.03687     0.60958
     123 Loop 213546     19.31323     0.44304    14.03687     0.60958
     124 Loop 213645     18.80127     0.45510    14.03687     0.60958
     125 Loop 213564     13.73682     0.62289    13.73682     0.62289
     126 Loop 213654     13.48071     0.63472    13.48071     0.63472
     127 Loop 214356     21.19336     0.40374    13.48071     0.63472
     128 Loop 214365     21.95728     0.38969    13.48071     0.63472
     129 Loop 215346     20.88525     0.40969    13.48071     0.63472
     130 Loop 216345     23.42139     0.36533    13.48071     0.63472
     131 Loop 215364     15.73706     0.54372    13.48071     0.63472
     132 Loop 216354     17.66504     0.48438    13.48071     0.63472
     133 Loop 214536     22.62134     0.37825    13.48071     0.63472
     134 Loop 214635     22.02124     0.38856    13.48071     0.63472
     135 Loop 215436     22.76562     0.37585    13.48071     0.63472
     136 Loop 216435     29.54175     0.28964    13.48071     0.63472
     137 Loop 215634     17.57715     0.48680    13.48071     0.63472
     138 Loop 216534     17.11719     0.49988    13.48071     0.63472
     139 Loop 214563     23.39746     0.36570    13.48071     0.63472
     140 Loop 214653     22.90942     0.37349    13.48071     0.63472
     141 Loop 215463     23.24927     0.36803    13.48071     0.63472
     142 Loop 216453     30.37793     0.28167    13.48071     0.63472
     143 Loop 215643     30.01392     0.28509    13.48071     0.63472
     144 Loop 216543     30.01392     0.28509    13.48071     0.63472
     145 Loop 312456     19.23315     0.44488    13.48071     0.63472
     146 Loop 312465     20.90918     0.40922    13.48071     0.63472
     147 Loop 312546     17.70923     0.48317    13.48071     0.63472
     148 Loop 312645     17.34521     0.49331    13.48071     0.63472
     149 Loop 312564     12.41284     0.68933    12.41284     0.68933
     150 Loop 312654     12.33667     0.69359    12.33667     0.69359
     151 Loop 412356     21.88525     0.39097    12.33667     0.69359
     152 Loop 412365     21.99341     0.38905    12.33667     0.69359
     153 Loop 512346     19.12134     0.44749    12.33667     0.69359
     154 Loop 612345     24.39355     0.35077    12.33667     0.69359
     155 Loop 512364     12.96094     0.66018    12.33667     0.69359
     156 Loop 612354     17.41724     0.49127    12.33667     0.69359
     157 Loop 412536     22.65356     0.37771    12.33667     0.69359
     158 Loop 412635     22.38940     0.38217    12.33667     0.69359
     159 Loop 512436     20.73315     0.41270    12.33667     0.69359
     160 Loop 612435     27.64575     0.30951    12.33667     0.69359
     161 Loop 512634     15.59692     0.54860    12.33667     0.69359
     162 Loop 612534     17.00098     0.50330    12.33667     0.69359
     163 Loop 412563     23.07324     0.37084    12.33667     0.69359
     164 Loop 412653     22.57349     0.37905    12.33667     0.69359
     165 Loop 512463     21.08936     0.40573    12.33667     0.69359
     166 Loop 612453     29.40576     0.29098    12.33667     0.69359
     167 Loop 512643     26.80566     0.31921    12.33667     0.69359
     168 Loop 612543     28.19385     0.30349    12.33667     0.69359
     169 Loop 314256     19.18506     0.44600    12.33667     0.69359
     170 Loop 314265     20.79346     0.41150    12.33667     0.69359
     171 Loop 315246     18.48926     0.46278    12.33667     0.69359
     172 Loop 316245     20.41333     0.41916    12.33667     0.69359
     173 Loop 315264     12.48071     0.68558    12.33667     0.69359
     174 Loop 316254     15.11694     0.56602    12.33667     0.69359
     175 Loop 413256     21.64136     0.39538    12.33667     0.69359
     176 Loop 413265     22.57764     0.37898    12.33667     0.69359
     177 Loop 513246     18.82520     0.45453    12.33667     0.69359
     178 Loop 613245     22.56543     0.37919    12.33667     0.69359
     179 Loop 513264     12.17676     0.70269    12.17676     0.70269
     180 Loop 613254     16.16895     0.52920    12.17676     0.70269
     181 Loop 415236     22.96143     0.37265    12.17676     0.70269
     182 Loop 416235     29.02588     0.29479    12.17676     0.70269
     183 Loop 514236     20.19336     0.42373    12.17676     0.70269
     184 Loop 614235     28.50586     0.30017    12.17676     0.70269
     185 Loop 516234     17.13306     0.49942    12.17676     0.70269
     186 Loop 615234     17.24097     0.49629    12.17676     0.70269
     187 Loop 415263     22.85742     0.37434    12.17676     0.70269
     188 Loop 416253     29.25000     0.29253    12.17676     0.70269
     189 Loop 514263     20.95337     0.40836    12.17676     0.70269
     190 Loop 614253     29.17383     0.29329    12.17676     0.70269
     191 Loop 516243     25.39746     0.33691    12.17676     0.70269
     192 Loop 615243     25.75781     0.33219    12.17676     0.70269
     193 Loop 314526     17.75732     0.48186    12.17676     0.70269
     194 Loop 314625     18.44092     0.46400    12.17676     0.70269
     195 Loop 315426     19.19727     0.44572    12.17676     0.70269
     196 Loop 316425     21.78125     0.39284    12.17676     0.70269
     197 Loop 315624     13.57275     0.63042    12.17676     0.70269
     198 Loop 316524     14.63672     0.58459    12.17676     0.70269
     199 Loop 413526     18.42529     0.46439    12.17676     0.70269
     200 Loop 413625     19.04150     0.44936    12.17676     0.70269
     201 Loop 513426     17.65332     0.48470    12.17676     0.70269
     202 Loop 613425     22.44141     0.38128    12.17676     0.70269
     203 Loop 513624     13.26123     0.64523    12.17676     0.70269
     204 Loop 613524     16.30469     0.52479    12.17676     0.70269
     205 Loop 415326     20.16553     0.42432    12.17676     0.70269
     206 Loop 416325     23.20947     0.36867    12.17676     0.70269
     207 Loop 514326     17.92480     0.47736    12.17676     0.70269
     208 Loop 614325     23.48145     0.36440    12.17676     0.70269
     209 Loop 516324     15.65283     0.54664    12.17676     0.70269
     210 Loop 615324     16.15674     0.52960    12.17676     0.70269
     211 Loop 415623     25.75342     0.33225    12.17676     0.70269
     212 Loop 416523     24.69336     0.34651    12.17676     0.70269
     213 Loop 514623     22.91357     0.37343    12.17676     0.70269
     214 Loop 614523     25.21387     0.33936    12.17676     0.70269
     215 Loop 516423     25.06982     0.34131    12.17676     0.70269
     216 Loop 615423     25.62549     0.33391    12.17676     0.70269
     217 Loop 314562     16.45312     0.52006    12.17676     0.70269
     218 Loop 314652     15.98877     0.53516    12.17676     0.70269
     219 Loop 315462     16.62109     0.51480    12.17676     0.70269
     220 Loop 316452     18.82520     0.45453    12.17676     0.70269
     221 Loop 315642     16.98486     0.50377    12.17676     0.70269
     222 Loop 316542     17.90137     0.47798    12.17676     0.70269
     223 Loop 413562     18.10547     0.47259    12.17676     0.70269
     224 Loop 413652     17.52148     0.48835    12.17676     0.70269
     225 Loop 513462     16.56104     0.51667    12.17676     0.70269
     226 Loop 613452     21.23730     0.40290    12.17676     0.70269
     227 Loop 513642     15.81299     0.54111    12.17676     0.70269
     228 Loop 613542     20.03711     0.42703    12.17676     0.70269
     229 Loop 415362     18.37695     0.46561    12.17676     0.70269
     230 Loop 416352     21.66504     0.39495    12.17676     0.70269
     231 Loop 514362     17.24902     0.49606    12.17676     0.70269
     232 Loop 614352     20.74512     0.41246    12.17676     0.70269
     233 Loop 516342     18.24121     0.46908    12.17676     0.70269
     234 Loop 615342     18.88525     0.45308    12.17676     0.70269
     235 Loop 415632     21.12109     0.40512    12.17676     0.70269
     236 Loop 416532     21.74121     0.39356    12.17676     0.70269
     237 Loop 514632     19.68555     0.43466    12.17676     0.70269
     238 Loop 614532     21.38135     0.40019    12.17676     0.70269
     239 Loop 516432     20.94971     0.40843    12.17676     0.70269
     240 Loop 615432     21.44092     0.39908    12.17676     0.70269
     241 Loop 231456      8.81250     0.97095     8.81250     0.97095
     242 Loop 231465      8.23682     1.03882     8.23682     1.03882
     243 Loop 231546      7.54883     1.13349     7.54883     1.13349
     244 Loop 231645      7.03613     1.21609     7.03613     1.21609
     245 Loop 231564      4.19238     2.04097     4.19238     2.04097
     246 Loop 231654      4.21631     2.02939     4.19238     2.04097
     247 Loop 241356     21.09326     0.40565     4.19238     2.04097
     248 Loop 241365     21.62549     0.39567     4.19238     2.04097
     249 Loop 251346      7.16455     1.19429     4.19238     2.04097
     250 Loop 261345      9.14062     0.93610     4.19238     2.04097
     251 Loop 251364      4.45654     1.91999     4.19238     2.04097
     252 Loop 261354      9.96436     0.85871     4.19238     2.04097
     253 Loop 241536     22.21729     0.38513     4.19238     2.04097
     254 Loop 241635     22.51318     0.38007     4.19238     2.04097
     255 Loop 251436      8.72070     0.98118     4.19238     2.04097
     256 Loop 261435     11.20068     0.76393     4.19238     2.04097
     257 Loop 251634      9.90088     0.86422     4.19238     2.04097
     258 Loop 261534     10.47705     0.81669     4.19238     2.04097
     259 Loop 241563     23.20166     0.36879     4.19238     2.04097
     260 Loop 241653     22.89697     0.37370     4.19238     2.04097
     261 Loop 251463      9.94434     0.86044     4.19238     2.04097
     262 Loop 261453     13.42920     0.63716     4.19238     2.04097
     263 Loop 251643     11.03223     0.77559     4.19238     2.04097
     264 Loop 261543     12.44482     0.68756     4.19238     2.04097
     265 Loop 321456      7.99268     1.07055     4.19238     2.04097
     266 Loop 321465      8.06055     1.06153     4.19238     2.04097
     267 Loop 321546      7.51270     1.13894     4.19238     2.04097
     268 Loop 321645      6.78076     1.26188     4.19238     2.04097
     269 Loop 321564      4.02832     2.12410     4.02832     2.12410
     270 Loop 321654      4.14404     2.06478     4.02832     2.12410
     271 Loop 421356     21.22900     0.40306     4.02832     2.12410
     272 Loop 421365     21.98145     0.38926     4.02832     2.12410
     273 Loop 521346      7.24854     1.18045     4.02832     2.12410
     274 Loop 621345      9.47266     0.90329     4.02832     2.12410
     275 Loop 521364      4.43262     1.93036     4.02832     2.12410
     276 Loop 621354      9.85254     0.86846     4.02832     2.12410
     277 Loop 421536     22.10938     0.38701     4.02832     2.12410
     278 Loop 421635     22.35742     0.38272     4.02832     2.12410
     279 Loop 521436      7.98047     1.07218     4.02832     2.12410
     280 Loop 621435     10.66846     0.80204     4.02832     2.12410
     281 Loop 521634      9.26855     0.92318     4.02832     2.12410
     282 Loop 621534      9.92090     0.86248     4.02832     2.12410
     283 Loop 421563     22.46924     0.38081     4.02832     2.12410
     284 Loop 421653     21.95361     0.38976     4.02832     2.12410
     285 Loop 521463      9.27246     0.92279     4.02832     2.12410
     286 Loop 621453     12.90479     0.66305     4.02832     2.12410
     287 Loop 521643     10.41699     0.82140     4.02832     2.12410
     288 Loop 621543     12.11230     0.70643     4.02832     2.12410
     289 Loop 341256     18.96143     0.45126     4.02832     2.12410
     290 Loop 341265     20.72559     0.41285     4.02832     2.12410
     291 Loop 351246      7.53223     1.13599     4.02832     2.12410
     292 Loop 361245      8.58838     0.99629     4.02832     2.12410
     293 Loop 351264      4.12402     2.07480     4.02832     2.12410
     294 Loop 361254      9.30859     0.91921     4.02832     2.12410
     295 Loop 431256     18.75293     0.45628     4.02832     2.12410
     296 Loop 431265     20.79346     0.41150     4.02832     2.12410
     297 Loop 531246      7.51221     1.13902     4.02832     2.12410
     298 Loop 631245      9.34863     0.91527     4.02832     2.12410
     299 Loop 531264      4.58447     1.86642     4.02832     2.12410
     300 Loop 631254     10.07666     0.84914     4.02832     2.12410
     301 Loop 451236     20.18506     0.42390     4.02832     2.12410
     302 Loop 461235     27.53369     0.31077     4.02832     2.12410
     303 Loop 541236     20.20898     0.42340     4.02832     2.12410
     304 Loop 641235     27.11377     0.31558     4.02832     2.12410
     305 Loop 561234     10.76855     0.79459     4.02832     2.12410
     306 Loop 651234     10.77246     0.79430     4.02832     2.12410
     307 Loop 451263     21.40918     0.39967     4.02832     2.12410
     308 Loop 461253     28.72949     0.29783     4.02832     2.12410
     309 Loop 541263     20.48926     0.41761     4.02832     2.12410
     310 Loop 641253     30.09814     0.28429     4.02832     2.12410
     311 Loop 561243     11.96484     0.71514     4.02832     2.12410
     312 Loop 651243     12.02100     0.71180     4.02832     2.12410
     313 Loop 341526     17.62891     0.48537     4.02832     2.12410
     314 Loop 341625     18.33691     0.46663     4.02832     2.12410
     315 Loop 351426      7.39648     1.15684     4.02832     2.12410
     316 Loop 361425      9.08057     0.94229     4.02832     2.12410
     317 Loop 351624      6.33252     1.35121     4.02832     2.12410
     318 Loop 361524     10.02100     0.85386     4.02832     2.12410
     319 Loop 431526     16.94092     0.50508     4.02832     2.12410
     320 Loop 431625     17.69727     0.48349     4.02832     2.12410
     321 Loop 531426      7.30859     1.17075     4.02832     2.12410
     322 Loop 631425      9.30029     0.92003     4.02832     2.12410
     323 Loop 531624      6.56836     1.30269     4.02832     2.12410
     324 Loop 631524     10.57666     0.80900     4.02832     2.12410
     325 Loop 451326     18.51318     0.46219     4.02832     2.12410
     326 Loop 461325     22.63379     0.37804     4.02832     2.12410
     327 Loop 541326     17.96924     0.47618     4.02832     2.12410
     328 Loop 641325     23.51367     0.36390     4.02832     2.12410
     329 Loop 561324     10.88867     0.78582     4.02832     2.12410
     330 Loop 651324     10.66064     0.80263     4.02832     2.12410
     331 Loop 451623     22.55762     0.37932     4.02832     2.12410
     332 Loop 461523     24.56543     0.34832     4.02832     2.12410
     333 Loop 541623     22.76953     0.37579     4.02832     2.12410
     334 Loop 641523     23.72949     0.36059     4.02832     2.12410
     335 Loop 561423     12.12109     0.70592     4.02832     2.12410
     336 Loop 651423     12.00439     0.71278     4.02832     2.12410
     337 Loop 341562     15.72070     0.54428     4.02832     2.12410
     338 Loop 341652     15.21289     0.56245     4.02832     2.12410
     339 Loop 351462      5.43604     1.57404     4.02832     2.12410
     340 Loop 361452      9.66064     0.88571     4.02832     2.12410
     341 Loop 351642      6.34814     1.34788     4.02832     2.12410
     342 Loop 361542      9.60449     0.89089     4.02832     2.12410
     343 Loop 431562     16.34131     0.52361     4.02832     2.12410
     344 Loop 431652     15.77295     0.54248     4.02832     2.12410
     345 Loop 531462      5.42871     1.57616     4.02832     2.12410
     346 Loop 631452      9.98877     0.85662     4.02832     2.12410
     347 Loop 531642      6.15234     1.39078     4.02832     2.12410
     348 Loop 631542      9.84473     0.86915     4.02832     2.12410
     349 Loop 451362     15.36133     0.55702     4.02832     2.12410
     350 Loop 461352     20.50146     0.41736     4.02832     2.12410
     351 Loop 541362     15.62109     0.54776     4.02832     2.12410
     352 Loop 641352     21.07715     0.40596     4.02832     2.12410
     353 Loop 561342      9.20898     0.92915     4.02832     2.12410
     354 Loop 651342      9.22852     0.92718     4.02832     2.12410
     355 Loop 451632     18.87695     0.45328     4.02832     2.12410
     356 Loop 461532     20.55713     0.41623     4.02832     2.12410
     357 Loop 541632     18.88525     0.45308     4.02832     2.12410
     358 Loop 641532     20.24512     0.42265     4.02832     2.12410
     359 Loop 561432      9.51660     0.89912     4.02832     2.12410
     360 Loop 651432      9.76855     0.87593     4.02832     2.12410
     361 Loop 234156      8.05273     1.06256     4.02832     2.12410
     362 Loop 234165      7.79248     1.09805     4.02832     2.12410
     363 Loop 235146      6.22461     1.37463     4.02832     2.12410
     364 Loop 236145      5.84033     1.46508     4.02832     2.12410
     365 Loop 235164      3.33594     2.56496     3.33594     2.56496
     366 Loop 236154      3.83643     2.23034     3.33594     2.56496
     367 Loop 243156      9.25635     0.92440     3.33594     2.56496
     368 Loop 243165      9.33301     0.91680     3.33594     2.56496
     369 Loop 253146      6.87207     1.24512     3.33594     2.56496
     370 Loop 263145      7.84473     1.09074     3.33594     2.56496
     371 Loop 253164      4.21191     2.03151     3.33594     2.56496
     372 Loop 263154      9.74463     0.87808     3.33594     2.56496
     373 Loop 245136      8.70850     0.98255     3.33594     2.56496
     374 Loop 246135      8.38477     1.02049     3.33594     2.56496
     375 Loop 254136      7.84863     1.09019     3.33594     2.56496
     376 Loop 264135      9.91260     0.86320     3.33594     2.56496
     377 Loop 256134     10.25684     0.83423     3.33594     2.56496
     378 Loop 265134     10.18066     0.84047     3.33594     2.56496
     379 Loop 245163      9.94873     0.86006     3.33594     2.56496
     380 Loop 246153     10.30469     0.83035     3.33594     2.56496
     381 Loop 254163      9.50488     0.90023     3.33594     2.56496
     382 Loop 264153     11.56104     0.74012     3.33594     2.56496
     383 Loop 256143     10.91650     0.78382     3.33594     2.56496
     384 Loop 265143     10.85645     0.78815     3.33594     2.56496
     385 Loop 324156      7.66016     1.11702     3.33594     2.56496
     386 Loop 324165      7.76025     1.10261     3.33594     2.56496
     387 Loop 325146      6.04834     1.41469     3.33594     2.56496
     388 Loop 326145      5.70850     1.49891     3.33594     2.56496
     389 Loop 325164      3.06836     2.78864     3.06836     2.78864
     390 Loop 326154      3.62012     2.36361     3.06836     2.78864
     391 Loop 423156      9.07275     0.94310     3.06836     2.78864
     392 Loop 423165      8.98047     0.95279     3.06836     2.78864
     393 Loop 523146      7.23633     1.18244     3.06836     2.78864
     394 Loop 623145      8.50879     1.00561     3.06836     2.78864
     395 Loop 523164      4.14014     2.06673     3.06836     2.78864
     396 Loop 623154      9.68848     0.88317     3.06836     2.78864
     397 Loop 425136      8.71240     0.98211     3.06836     2.78864
     398 Loop 426135      8.57275     0.99811     3.06836     2.78864
     399 Loop 524136      7.70020     1.11121     3.06836     2.78864
     400 Loop 624135      9.80859     0.87235     3.06836     2.78864
     401 Loop 526134     11.36475     0.75290     3.06836     2.78864
     402 Loop 625134     11.30078     0.75716     3.06836     2.78864
     403 Loop 425163     11.01660     0.77669     3.06836     2.78864
     404 Loop 426153     10.82471     0.79046     3.06836     2.78864
     405 Loop 524163      9.29248     0.92080     3.06836     2.78864
     406 Loop 624153     11.74854     0.72831     3.06836     2.78864
     407 Loop 526143     12.02490     0.71157     3.06836     2.78864
     408 Loop 625143     11.80078     0.72508     3.06836     2.78864
     409 Loop 342156      9.06055     0.94437     3.06836     2.78864
     410 Loop 342165      9.04443     0.94606     3.06836     2.78864
     411 Loop 352146      6.35205     1.34705     3.06836     2.78864
     412 Loop 362145      7.55664     1.13232     3.06836     2.78864
     413 Loop 352164      3.91602     2.18501     3.06836     2.78864
     414 Loop 362154      9.09668     0.94062     3.06836     2.78864
     415 Loop 432156      9.14844     0.93530     3.06836     2.78864
     416 Loop 432165      9.40869     0.90943     3.06836     2.78864
     417 Loop 532146      6.95215     1.23078     3.06836     2.78864
     418 Loop 632145      7.80420     1.09640     3.06836     2.78864
     419 Loop 532164      4.04004     2.11793     3.06836     2.78864
     420 Loop 632154      9.52051     0.89875     3.06836     2.78864
     421 Loop 452136      8.65234     0.98893     3.06836     2.78864
     422 Loop 462135     11.84473     0.72239     3.06836     2.78864
     423 Loop 542136      8.55664     0.99999     3.06836     2.78864
     424 Loop 642135     11.46094     0.74658     3.06836     2.78864
     425 Loop 562134     10.60889     0.80654     3.06836     2.78864
     426 Loop 652134     11.30078     0.75716     3.06836     2.78864
     427 Loop 452163     10.78467     0.79340     3.06836     2.78864
     428 Loop 462153     12.91309     0.66263     3.06836     2.78864
     429 Loop 542163     10.14893     0.84310     3.06836     2.78864
     430 Loop 642153     14.02051     0.61029     3.06836     2.78864
     431 Loop 562143     10.99658     0.77811     3.06836     2.78864
     432 Loop 652143     11.23291     0.76174     3.06836     2.78864
     433 Loop 345126      7.64844     1.11873     3.06836     2.78864
     434 Loop 346125      6.82031     1.25457     3.06836     2.78864
     435 Loop 354126      6.96045     1.22931     3.06836     2.78864
     436 Loop 364125      7.74854     1.10428     3.06836     2.78864
     437 Loop 356124      9.71240     0.88099     3.06836     2.78864
     438 Loop 365124      9.82861     0.87057     3.06836     2.78864
     439 Loop 435126      7.96875     1.07376     3.06836     2.78864
     440 Loop 436125      6.96484     1.22853     3.06836     2.78864
     441 Loop 534126      6.95605     1.23008     3.06836     2.78864
     442 Loop 634125      8.07275     1.05993     3.06836     2.78864
     443 Loop 536124      9.28027     0.92201     3.06836     2.78864
     444 Loop 635124      9.76074     0.87663     3.06836     2.78864
     445 Loop 453126      7.94873     1.07647     3.06836     2.78864
     446 Loop 463125      9.36816     0.91336     3.06836     2.78864
     447 Loop 543126      7.89258     1.08412     3.06836     2.78864
     448 Loop 643125      9.56885     0.89421     3.06836     2.78864
     449 Loop 563124      9.91699     0.86282     3.06836     2.78864
     450 Loop 653124     10.22900     0.83650     3.06836     2.78864
     451 Loop 456123     13.64844     0.62692     3.06836     2.78864
     452 Loop 465123     13.51709     0.63302     3.06836     2.78864
     453 Loop 546123     12.78857     0.66908     3.06836     2.78864
     454 Loop 645123     13.23291     0.64661     3.06836     2.78864
     455 Loop 564123     12.48877     0.68514     3.06836     2.78864
     456 Loop 654123     12.12891     0.70547     3.06836     2.78864
     457 Loop 345162      5.80420     1.47420     3.06836     2.78864
     458 Loop 346152      5.22461     1.63774     3.06836     2.78864
     459 Loop 354162      5.06396     1.68969     3.06836     2.78864
     460 Loop 364152      8.20068     1.04339     3.06836     2.78864
     461 Loop 356142      8.04443     1.06366     3.06836     2.78864
     462 Loop 365142      8.23242     1.03937     3.06836     2.78864
