 TESTING TRANSACCU TYPE 365214
 Hirata Reference =    9.200575     seconds
 Algorithm         Jeff           Speedup          Best
     463 Loop 435162     17.76514     0.51790     2.08398     4.41490
     464 Loop 436152     16.98877     0.54157     2.08398     4.41490
     465 Loop 534162      5.22852     1.75969     2.08398     4.41490
     466 Loop 634152     10.07666     0.91306     2.08398     4.41490
     467 Loop 536142      8.29248     1.10951     2.08398     4.41490
     468 Loop 635142      9.22461     0.99739     2.08398     4.41490
     469 Loop 453162     18.42480     0.49936     2.08398     4.41490
     470 Loop 463152     21.04932     0.43710     2.08398     4.41490
     471 Loop 543162     17.92139     0.51339     2.08398     4.41490
     472 Loop 643152     21.18945     0.43421     2.08398     4.41490
     473 Loop 563142      9.31250     0.98798     2.08398     4.41490
     474 Loop 653142      9.46436     0.97213     2.08398     4.41490
     475 Loop 456132     22.06934     0.41689     2.08398     4.41490
     476 Loop 465132     22.10156     0.41629     2.08398     4.41490
     477 Loop 546132     20.77734     0.44282     2.08398     4.41490
     478 Loop 645132     21.43701     0.42919     2.08398     4.41490
     479 Loop 564132     10.54053     0.87288     2.08398     4.41490
     480 Loop 654132     10.54834     0.87223     2.08398     4.41490
     481 Loop 234516      6.25244     1.47152     2.08398     4.41490
     482 Loop 234615      5.64014     1.63127     2.08398     4.41490
     483 Loop 235416      6.09229     1.51020     2.08398     4.41490
     484 Loop 236415      5.62842     1.63466     2.08398     4.41490
     485 Loop 235614      2.56006     3.59389     2.08398     4.41490
     486 Loop 236514      2.58789     3.55524     2.08398     4.41490
     487 Loop 243516     18.68555     0.49239     2.08398     4.41490
     488 Loop 243615     18.93311     0.48595     2.08398     4.41490
     489 Loop 253416      6.34082     1.45101     2.08398     4.41490
     490 Loop 263415      7.39258     1.24457     2.08398     4.41490
     491 Loop 253614      2.94824     3.12070     2.08398     4.41490
     492 Loop 263514      7.36816     1.24869     2.08398     4.41490
     493 Loop 245316     18.90137     0.48677     2.08398     4.41490
     494 Loop 246315     19.57764     0.46995     2.08398     4.41490
     495 Loop 254316      6.92822     1.32798     2.08398     4.41490
     496 Loop 264315      9.00049     1.02223     2.08398     4.41490
     497 Loop 256314      7.38867     1.24523     2.08398     4.41490
     498 Loop 265314      7.40039     1.24326     2.08398     4.41490
     499 Loop 245613     18.68115     0.49251     2.08398     4.41490
     500 Loop 246513     19.77734     0.46521     2.08398     4.41490
     501 Loop 254613      9.02051     1.01996     2.08398     4.41490
     502 Loop 264513     12.43262     0.74004     2.08398     4.41490
     503 Loop 256413     11.33252     0.81187     2.08398     4.41490
     504 Loop 265413     10.98877     0.83727     2.08398     4.41490
     505 Loop 324516      6.16016     1.49356     2.08398     4.41490
     506 Loop 324615      5.65625     1.62662     2.08398     4.41490
     507 Loop 325416      5.99268     1.53530     2.08398     4.41490
     508 Loop 326415      5.54834     1.65826     2.08398     4.41490
     509 Loop 325614      2.45605     3.74608     2.08398     4.41490
     510 Loop 326514      2.48438     3.70338     2.08398     4.41490
     511 Loop 423516     19.22900     0.47847     2.08398     4.41490
     512 Loop 423615     19.12891     0.48098     2.08398     4.41490
     513 Loop 523416      6.59668     1.39473     2.08398     4.41490
     514 Loop 623415      7.64014     1.20424     2.08398     4.41490
     515 Loop 523614      2.74805     3.34804     2.08398     4.41490
     516 Loop 623514      7.70459     1.19417     2.08398     4.41490
     517 Loop 425316     19.43701     0.47335     2.08398     4.41490
     518 Loop 426315     21.29736     0.43201     2.08398     4.41490
     519 Loop 524316      7.43262     1.23786     2.08398     4.41490
     520 Loop 624315      9.68457     0.95002     2.08398     4.41490
     521 Loop 526314      7.38818     1.24531     2.08398     4.41490
     522 Loop 625314      7.92871     1.16041     2.08398     4.41490
     523 Loop 425613     19.30127     0.47668     2.08398     4.41490
     524 Loop 426513     20.28906     0.45347     2.08398     4.41490
     525 Loop 524613      8.96436     1.02635     2.08398     4.41490
     526 Loop 624513     12.76074     0.72101     2.08398     4.41490
     527 Loop 526413     11.35303     0.81041     2.08398     4.41490
     528 Loop 625413     12.47266     0.73766     2.08398     4.41490
     529 Loop 342516     18.41309     0.49968     2.08398     4.41490
     530 Loop 342615     18.60107     0.49463     2.08398     4.41490
     531 Loop 352416      7.06055     1.30310     2.08398     4.41490
     532 Loop 362415      7.91650     1.16220     2.08398     4.41490
     533 Loop 352614      3.11182     2.95666     2.08398     4.41490
     534 Loop 362514      7.74072     1.18859     2.08398     4.41490
     535 Loop 432516     19.68115     0.46748     2.08398     4.41490
     536 Loop 432615     19.31348     0.47638     2.08398     4.41490
     537 Loop 532416      6.80859     1.35132     2.08398     4.41490
     538 Loop 632415      8.06055     1.14143     2.08398     4.41490
     539 Loop 532614      3.00439     3.06237     2.08398     4.41490
     540 Loop 632514      8.07227     1.13978     2.08398     4.41490
     541 Loop 452316     20.91309     0.43994     2.08398     4.41490
     542 Loop 462315     24.10547     0.38168     2.08398     4.41490
     543 Loop 542316     19.56494     0.47026     2.08398     4.41490
     544 Loop 642315     23.12988     0.39778     2.08398     4.41490
     545 Loop 562314      7.76855     1.18434     2.08398     4.41490
     546 Loop 652314      7.84863     1.17225     2.08398     4.41490
     547 Loop 452613     20.27734     0.45374     2.08398     4.41490
     548 Loop 462513     25.73389     0.35753     2.08398     4.41490
     549 Loop 542613     18.98535     0.48461     2.08398     4.41490
     550 Loop 642513     24.92529     0.36913     2.08398     4.41490
     551 Loop 562413     11.57715     0.79472     2.08398     4.41490
     552 Loop 652413     11.71289     0.78551     2.08398     4.41490
     553 Loop 345216     17.72900     0.51896     2.08398     4.41490
     554 Loop 346215     18.39746     0.50010     2.08398     4.41490
     555 Loop 354216      6.76416     1.36019     2.08398     4.41490
     556 Loop 364215      8.28467     1.11055     2.08398     4.41490
     557 Loop 356214      7.30811     1.25895     2.08398     4.41490
     558 Loop 365214      7.42432     1.23925     2.08398     4.41490
     559 Loop 435216     19.24561     0.47806     2.08398     4.41490
     560 Loop 436215     19.80957     0.46445     2.08398     4.41490
     561 Loop 534216      6.84033     1.34505     2.08398     4.41490
     562 Loop 634215      8.69629     1.05799     2.08398     4.41490
     563 Loop 536214      7.24854     1.26930     2.08398     4.41490
     564 Loop 635214      7.90820     1.16342     2.08398     4.41490
     565 Loop 453216     20.89355     0.44035     2.08398     4.41490
     566 Loop 463215     23.64111     0.38918     2.08398     4.41490
     567 Loop 543216     19.32129     0.47619     2.08398     4.41490
     568 Loop 643215     22.88965     0.40195     2.08398     4.41490
     569 Loop 563214      7.78467     1.18188     2.08398     4.41490
     570 Loop 653214      7.81641     1.17709     2.08398     4.41490
     571 Loop 456213     25.04932     0.36730     2.08398     4.41490
     572 Loop 465213     25.55762     0.35999     2.08398     4.41490
     573 Loop 546213     23.92969     0.38448     2.08398     4.41490
     574 Loop 645213     24.62158     0.37368     2.08398     4.41490
     575 Loop 564213     12.50439     0.73579     2.08398     4.41490
     576 Loop 654213     12.36865     0.74386     2.08398     4.41490
     577 Loop 345612     14.83301     0.62028     2.08398     4.41490
     578 Loop 346512     15.76514     0.58360     2.08398     4.41490
     579 Loop 354612      5.54004     1.66074     2.08398     4.41490
     580 Loop 364512      9.68457     0.95002     2.08398     4.41490
     581 Loop 356412      8.30469     1.10788     2.08398     4.41490
     582 Loop 365412      8.33252     1.10418     2.08398     4.41490
     583 Loop 435612     16.19287     0.56819     2.08398     4.41490
     584 Loop 436512     17.03711     0.54003     2.08398     4.41490
     585 Loop 534612      5.58447     1.64753     2.08398     4.41490
     586 Loop 634512     10.17676     0.90408     2.08398     4.41490
     587 Loop 536412      8.48828     1.08391     2.08398     4.41490
     588 Loop 635412      8.92480     1.03090     2.08398     4.41490
     589 Loop 453612     17.08105     0.53864     2.08398     4.41490
     590 Loop 463512     20.89355     0.44035     2.08398     4.41490
     591 Loop 543612     15.53711     0.59217     2.08398     4.41490
     592 Loop 643512     21.00537     0.43801     2.08398     4.41490
     593 Loop 563412      9.62061     0.95634     2.08398     4.41490
     594 Loop 653412      9.63623     0.95479     2.08398     4.41490
     595 Loop 456312     20.46533     0.44957     2.08398     4.41490
     596 Loop 465312     20.64893     0.44557     2.08398     4.41490
     597 Loop 546312     19.34961     0.47549     2.08398     4.41490
     598 Loop 645312     19.94922     0.46120     2.08398     4.41490
     599 Loop 564312     10.58057     0.86957     2.08398     4.41490
     600 Loop 654312     10.51660     0.87486     2.08398     4.41490
     601 Loop 234561      5.00879     1.83689     2.08398     4.41490
     602 Loop 234651      5.02832     1.82975     2.08398     4.41490
     603 Loop 235461      4.91260     1.87285     2.08398     4.41490
     604 Loop 236451      4.78467     1.92293     2.08398     4.41490
     605 Loop 235641      4.50830     2.04081     2.08398     4.41490
     606 Loop 236541      4.55615     2.01937     2.08398     4.41490
     607 Loop 243561     13.73682     0.66977     2.08398     4.41490
     608 Loop 243651     13.78076     0.66764     2.08398     4.41490
     609 Loop 253461      5.29248     1.73842     2.08398     4.41490
     610 Loop 263451      7.98828     1.15176     2.08398     4.41490
     611 Loop 253641      4.78809     1.92156     2.08398     4.41490
     612 Loop 263541      7.47656     1.23059     2.08398     4.41490
     613 Loop 245361     13.78467     0.66745     2.08398     4.41490
     614 Loop 246351     14.38916     0.63941     2.08398     4.41490
     615 Loop 254361      5.42432     1.69617     2.08398     4.41490
     616 Loop 264351      8.80469     1.04496     2.08398     4.41490
     617 Loop 256341      7.44824     1.23527     2.08398     4.41490
     618 Loop 265341      7.49268     1.22794     2.08398     4.41490
     619 Loop 245631     13.90869     0.66150     2.08398     4.41490
     620 Loop 246531     14.50879     0.63414     2.08398     4.41490
     621 Loop 254631      5.64404     1.63014     2.08398     4.41490
     622 Loop 264531      9.26855     0.99267     2.08398     4.41490
     623 Loop 256431      8.26416     1.11331     2.08398     4.41490
     624 Loop 265431      8.37695     1.09832     2.08398     4.41490
     625 Loop 324561      4.91650     1.87137     2.08398     4.41490
     626 Loop 324651      4.97217     1.85042     2.08398     4.41490
     627 Loop 325461      4.82422     1.90716     2.08398     4.41490
     628 Loop 326451      4.66846     1.97080     2.08398     4.41490
     629 Loop 325641      4.41602     2.08346     2.08398     4.41490
     630 Loop 326541      4.46045     2.06270     2.08398     4.41490
     631 Loop 423561     13.97705     0.65826     2.08398     4.41490
     632 Loop 423651     14.11328     0.65191     2.08398     4.41490
     633 Loop 523461      5.38428     1.70879     2.08398     4.41490
     634 Loop 623451      8.46436     1.08698     2.08398     4.41490
     635 Loop 523641      4.76465     1.93101     2.08398     4.41490
     636 Loop 623541      7.90039     1.16457     2.08398     4.41490
     637 Loop 425361     14.08057     0.65342     2.08398     4.41490
     638 Loop 426351     14.72510     0.62482     2.08398     4.41490
     639 Loop 524361      5.43604     1.69252     2.08398     4.41490
     640 Loop 624351      9.27295     0.99220     2.08398     4.41490
     641 Loop 526341      7.41650     1.24055     2.08398     4.41490
     642 Loop 625341      7.94482     1.15806     2.08398     4.41490
     643 Loop 425631     14.24121     0.64605     2.08398     4.41490
     644 Loop 426531     14.68457     0.62655     2.08398     4.41490
     645 Loop 524631      5.58057     1.64868     2.08398     4.41490
     646 Loop 624531      9.72070     0.94649     2.08398     4.41490
     647 Loop 526431      8.24854     1.11542     2.08398     4.41490
     648 Loop 625431      9.02490     1.01947     2.08398     4.41490
     649 Loop 342561     12.26855     0.74993     2.08398     4.41490
     650 Loop 342651     12.24854     0.75116     2.08398     4.41490
     651 Loop 352461      5.10742     1.80141     2.08398     4.41490
     652 Loop 362451      7.95996     1.15586     2.08398     4.41490
     653 Loop 352641      4.64844     1.97928     2.08398     4.41490
     654 Loop 362541      7.46094     1.23317     2.08398     4.41490
     655 Loop 432561     13.45312     0.68390     2.08398     4.41490
     656 Loop 432651     13.55273     0.67887     2.08398     4.41490
     657 Loop 532461      5.29590     1.73730     2.08398     4.41490
     658 Loop 632451      8.35156     1.10166     2.08398     4.41490
     659 Loop 532641      4.75977     1.93299     2.08398     4.41490
     660 Loop 632541      7.85645     1.17109     2.08398     4.41490
     661 Loop 452361     14.07324     0.65376     2.08398     4.41490
     662 Loop 462351     17.53320     0.52475     2.08398     4.41490
     663 Loop 542361     12.83691     0.71673     2.08398     4.41490
     664 Loop 642351     17.18164     0.53549     2.08398     4.41490
     665 Loop 562341      7.94043     1.15870     2.08398     4.41490
     666 Loop 652341      7.96387     1.15529     2.08398     4.41490
     667 Loop 452631     14.14844     0.65029     2.08398     4.41490
     668 Loop 462531     17.80859     0.51664     2.08398     4.41490
     669 Loop 542631     12.92480     0.71185     2.08398     4.41490
     670 Loop 642531     17.34863     0.53033     2.08398     4.41490
     671 Loop 562431      8.83203     1.04173     2.08398     4.41490
     672 Loop 652431      8.91992     1.03146     2.08398     4.41490
     673 Loop 345261     12.09668     0.76059     2.08398     4.41490
     674 Loop 346251     12.84863     0.71607     2.08398     4.41490
     675 Loop 354261      5.25586     1.75054     2.08398     4.41490
     676 Loop 364251      8.44043     1.09006     2.08398     4.41490
     677 Loop 356241      7.38477     1.24589     2.08398     4.41490
     678 Loop 365241      7.43652     1.23721     2.08398     4.41490
     679 Loop 435261     13.50098     0.68147     2.08398     4.41490
     680 Loop 436251     13.81250     0.66610     2.08398     4.41490
     681 Loop 534261      5.45996     1.68510     2.08398     4.41490
     682 Loop 634251      8.94824     1.02820     2.08398     4.41490
     683 Loop 536241      7.42480     1.23917     2.08398     4.41490
     684 Loop 635241      7.98926     1.15162     2.08398     4.41490
     685 Loop 453261     14.11328     0.65191     2.08398     4.41490
     686 Loop 463251     17.50879     0.52548     2.08398     4.41490
     687 Loop 543261     12.88867     0.71385     2.08398     4.41490
     688 Loop 643251     17.13770     0.53686     2.08398     4.41490
     689 Loop 563241      7.99316     1.15106     2.08398     4.41490
     690 Loop 653241      8.06055     1.14143     2.08398     4.41490
     691 Loop 456231     17.39258     0.52899     2.08398     4.41490
     692 Loop 465231     17.62109     0.52213     2.08398     4.41490
     693 Loop 546231     16.59668     0.55436     2.08398     4.41490
     694 Loop 645231     17.10059     0.53803     2.08398     4.41490
     695 Loop 564231      9.63672     0.95474     2.08398     4.41490
     696 Loop 654231      9.71289     0.94725     2.08398     4.41490
     697 Loop 345621     11.78516     0.78069     2.08398     4.41490
     698 Loop 346521     12.39648     0.74219     2.08398     4.41490
     699 Loop 354621      5.26465     1.74761     2.08398     4.41490
     700 Loop 364521      8.57617     1.07281     2.08398     4.41490
     701 Loop 356421      7.66797     1.19987     2.08398     4.41490
     702 Loop 365421      7.79980     1.17959     2.08398     4.41490
     703 Loop 435621     13.16016     0.69912     2.08398     4.41490
     704 Loop 436521     13.58887     0.67707     2.08398     4.41490
     705 Loop 534621      5.44824     1.68872     2.08398     4.41490
     706 Loop 634521      9.15625     1.00484     2.08398     4.41490
     707 Loop 536421      7.79297     1.18063     2.08398     4.41490
     708 Loop 635421      8.37695     1.09832     2.08398     4.41490
     709 Loop 453621     13.74121     0.66956     2.08398     4.41490
     710 Loop 463521     17.41699     0.52825     2.08398     4.41490
     711 Loop 543621     12.40137     0.74190     2.08398     4.41490
     712 Loop 643521     16.92871     0.54349     2.08398     4.41490
     713 Loop 563421      8.24414     1.11601     2.08398     4.41490
     714 Loop 653421      8.29688     1.10892     2.08398     4.41490
     715 Loop 456321     16.84082     0.54633     2.08398     4.41490
     716 Loop 465321     17.15332     0.53637     2.08398     4.41490
     717 Loop 546321     15.90137     0.57860     2.08398     4.41490
     718 Loop 645321     16.54980     0.55593     2.08398     4.41490
     719 Loop 564321      9.32910     0.98622     2.08398     4.41490
     720 Loop 654321      9.43652     0.97500     2.08398     4.41490
 The best time is:    2.083984    
 The speedup is:      4.414896    
