 TESTING TRANPOSE TYPE 326154
 Hirata Reference =    2.644164     seconds
 Algorithm         Jeff           Speedup          Best
     161 Loop 512634      1.52411     1.73489     0.89606     2.95089
     162 Loop 612534      3.52420     0.75029     0.89606     2.95089
     163 Loop 412563      6.09238     0.43401     0.89606     2.95089
     164 Loop 412653      6.69644     0.39486     0.89606     2.95089
     165 Loop 512463      2.05212     1.28850     0.89606     2.95089
     166 Loop 612453      4.30426     0.61431     0.89606     2.95089
     167 Loop 512643      1.82812     1.44638     0.89606     2.95089
     168 Loop 612543      4.12827     0.64050     0.89606     2.95089
     169 Loop 314256      1.26810     2.08514     0.89606     2.95089
     170 Loop 314265      1.66809     1.58514     0.89606     2.95089
     171 Loop 315246      1.12006     2.36074     0.89606     2.95089
     172 Loop 316245      1.54810     1.70801     0.89606     2.95089
     173 Loop 315264      1.09607     2.41241     0.89606     2.95089
     174 Loop 316254      1.05206     2.51331     0.89606     2.95089
     175 Loop 413256      7.11246     0.37177     0.89606     2.95089
     176 Loop 413265      7.32846     0.36081     0.89606     2.95089
     177 Loop 513246      2.41214     1.09619     0.89606     2.95089
     178 Loop 613245      3.74023     0.70695     0.89606     2.95089
     179 Loop 513264      1.64011     1.61219     0.89606     2.95089
     180 Loop 613254      3.40823     0.77582     0.89606     2.95089
     181 Loop 415236      6.35641     0.41598     0.89606     2.95089
     182 Loop 416235      7.64850     0.34571     0.89606     2.95089
     183 Loop 514236      2.45615     1.07655     0.89606     2.95089
     184 Loop 614235      4.58429     0.57679     0.89606     2.95089
     185 Loop 516234      1.66010     1.59278     0.89606     2.95089
     186 Loop 615234      3.73624     0.70771     0.89606     2.95089
     187 Loop 415263      6.20438     0.42618     0.89606     2.95089
     188 Loop 416253      6.38840     0.41390     0.89606     2.95089
     189 Loop 514263      2.25613     1.17199     0.89606     2.95089
     190 Loop 614253      4.46429     0.59229     0.89606     2.95089
     191 Loop 516243      2.03613     1.29862     0.89606     2.95089
     192 Loop 615243      4.22824     0.62536     0.89606     2.95089
     193 Loop 314526      1.42407     1.85676     0.89606     2.95089
     194 Loop 314625      1.67612     1.57755     0.89606     2.95089
     195 Loop 315426      1.52411     1.73489     0.89606     2.95089
     196 Loop 316425      1.59210     1.66080     0.89606     2.95089
     197 Loop 315624      0.91208     2.89905     0.89606     2.95089
     198 Loop 316524      1.16406     2.27150     0.89606     2.95089
     199 Loop 413526      6.13638     0.43090     0.89606     2.95089
     200 Loop 413625      7.54846     0.35029     0.89606     2.95089
     201 Loop 513426      2.31616     1.14161     0.89606     2.95089
     202 Loop 613425      4.06024     0.65123     0.89606     2.95089
     203 Loop 513624      1.52008     1.73949     0.89606     2.95089
     204 Loop 613524      3.40424     0.77673     0.89606     2.95089
     205 Loop 415326      6.16837     0.42867     0.89606     2.95089
     206 Loop 416325      7.48846     0.35310     0.89606     2.95089
     207 Loop 514326      2.33215     1.13379     0.89606     2.95089
     208 Loop 614325      4.29227     0.61603     0.89606     2.95089
     209 Loop 516324      1.60410     1.64838     0.89606     2.95089
     210 Loop 615324      3.53223     0.74858     0.89606     2.95089
     211 Loop 415623      6.05637     0.43659     0.89606     2.95089
     212 Loop 416523      6.07236     0.43544     0.89606     2.95089
     213 Loop 514623      2.70016     0.97926     0.89606     2.95089
     214 Loop 614523      4.28827     0.61660     0.89606     2.95089
     215 Loop 516423      2.44818     1.08005     0.89606     2.95089
     216 Loop 615423      4.37628     0.60420     0.89606     2.95089
     217 Loop 314562      1.69611     1.55896     0.89606     2.95089
     218 Loop 314652      1.62811     1.62407     0.89606     2.95089
     219 Loop 315462      1.72809     1.53011     0.89606     2.95089
     220 Loop 316452      1.51605     1.74411     0.89606     2.95089
     221 Loop 315642      1.29608     2.04012     0.89606     2.95089
     222 Loop 316542      1.48407     1.78170     0.89606     2.95089
     223 Loop 413562      6.12836     0.43146     0.89606     2.95089
     224 Loop 413652      6.54437     0.40404     0.89606     2.95089
     225 Loop 513462      2.06415     1.28100     0.89606     2.95089
     226 Loop 613452      4.24030     0.62358     0.89606     2.95089
     227 Loop 513642      1.63611     1.61613     0.89606     2.95089
     228 Loop 613542      4.06427     0.65059     0.89606     2.95089
     229 Loop 415362      6.20441     0.42618     0.89606     2.95089
     230 Loop 416352      6.27637     0.42129     0.89606     2.95089
     231 Loop 514362      2.44012     1.08362     0.89606     2.95089
     232 Loop 614352      4.37225     0.60476     0.89606     2.95089
     233 Loop 516342      1.85614     1.42455     0.89606     2.95089
     234 Loop 615342      4.11627     0.64237     0.89606     2.95089
     235 Loop 415632      6.19238     0.42700     0.89606     2.95089
     236 Loop 416532      6.27240     0.42156     0.89606     2.95089
     237 Loop 514632      3.08820     0.85622     0.89606     2.95089
     238 Loop 614532      4.71631     0.56064     0.89606     2.95089
     239 Loop 516432      2.46814     1.07132     0.89606     2.95089
     240 Loop 615432      4.48022     0.59019     0.89606     2.95089
     241 Loop 231456      1.06409     2.48491     0.89606     2.95089
     242 Loop 231465      1.30011     2.03380     0.89606     2.95089
     243 Loop 231546      1.02008     2.59211     0.89606     2.95089
     244 Loop 231645      1.28809     2.05279     0.89606     2.95089
     245 Loop 231564      1.03607     2.55210     0.89606     2.95089
     246 Loop 231654      1.06409     2.48491     0.89606     2.95089
     247 Loop 241356      1.60413     1.64835     0.89606     2.95089
     248 Loop 241365      2.39215     1.10535     0.89606     2.95089
     249 Loop 251346      1.09607     2.41241     0.89606     2.95089
     250 Loop 261345      1.76813     1.49546     0.89606     2.95089
     251 Loop 251364      1.20404     2.19608     0.89606     2.95089
     252 Loop 261354      1.51605     1.74411     0.89606     2.95089
     253 Loop 241536      1.55615     1.69917     0.89606     2.95089
     254 Loop 241635      2.31213     1.14360     0.89606     2.95089
     255 Loop 251436      1.50409     1.75798     0.89606     2.95089
     256 Loop 261435      2.11212     1.25190     0.89606     2.95089
     257 Loop 251634      1.17609     2.24827     0.89606     2.95089
     258 Loop 261534      1.59210     1.66080     0.89606     2.95089
     259 Loop 241563      1.87213     1.41238     0.89606     2.95089
     260 Loop 241653      1.97614     1.33805     0.89606     2.95089
     261 Loop 251463      1.69214     1.56262     0.89606     2.95089
     262 Loop 261453      2.03613     1.29862     0.89606     2.95089
     263 Loop 251643      1.60010     1.65250     0.89606     2.95089
     264 Loop 261543      2.02808     1.30378     0.89606     2.95089
     265 Loop 321456      1.11206     2.37772     0.89606     2.95089
     266 Loop 321465      1.24011     2.13220     0.89606     2.95089
     267 Loop 321546      1.12012     2.36061     0.89606     2.95089
     268 Loop 321645      1.28406     2.05923     0.89606     2.95089
     269 Loop 321564      0.98401     2.68713     0.89606     2.95089
     270 Loop 321654      1.12006     2.36074     0.89606     2.95089
     271 Loop 421356      6.64447     0.39795     0.89606     2.95089
     272 Loop 421365      6.90039     0.38319     0.89606     2.95089
     273 Loop 521346      2.42017     1.09255     0.89606     2.95089
     274 Loop 621345      3.62024     0.73038     0.89606     2.95089
     275 Loop 521364      1.52014     1.73942     0.89606     2.95089
     276 Loop 621354      3.26416     0.81006     0.89606     2.95089
     277 Loop 421536      6.02838     0.43862     0.89606     2.95089
     278 Loop 421635      6.73242     0.39275     0.89606     2.95089
     279 Loop 521436      2.16010     1.22410     0.89606     2.95089
     280 Loop 621435      3.78424     0.69873     0.89606     2.95089
     281 Loop 521634      1.58411     1.66918     0.89606     2.95089
     282 Loop 621534      3.62018     0.73040     0.89606     2.95089
     283 Loop 421563      6.17236     0.42839     0.89606     2.95089
     284 Loop 421653      6.45239     0.40980     0.89606     2.95089
     285 Loop 521463      2.03613     1.29862     0.89606     2.95089
     286 Loop 621453      4.16425     0.63497     0.89606     2.95089
     287 Loop 521643      1.93213     1.36852     0.89606     2.95089
     288 Loop 621543      4.04028     0.65445     0.89606     2.95089
     289 Loop 341256      1.72406     1.53368     0.89606     2.95089
     290 Loop 341265      2.29614     1.15157     0.89606     2.95089
     291 Loop 351246      1.21210     2.18148     0.89606     2.95089
     292 Loop 361245      1.78412     1.48206     0.89606     2.95089
     293 Loop 351264      1.17609     2.24827     0.89606     2.95089
     294 Loop 361254      1.41211     1.87249     0.89606     2.95089
     295 Loop 431256      6.73242     0.39275     0.89606     2.95089
     296 Loop 431265      7.10443     0.37219     0.89606     2.95089
     297 Loop 531246      2.35217     1.12414     0.89606     2.95089
     298 Loop 631245      3.59625     0.73526     0.89606     2.95089
     299 Loop 531264      1.65210     1.60049     0.89606     2.95089
     300 Loop 631254      3.34424     0.79066     0.89606     2.95089
     301 Loop 451236      6.45642     0.40954     0.89606     2.95089
     302 Loop 461235      9.05255     0.29209     0.89606     2.95089
     303 Loop 541236      3.58020     0.73855     0.89606     2.95089
     304 Loop 641235      6.98041     0.37880     0.89606     2.95089
     305 Loop 561234      2.48016     1.06612     0.89606     2.95089
     306 Loop 651234      3.91229     0.67586     0.89606     2.95089
     307 Loop 451263      6.16840     0.42866     0.89606     2.95089
     308 Loop 461253      7.65649     0.34535     0.89606     2.95089
     309 Loop 541263      2.80414     0.94295     0.89606     2.95089
     310 Loop 641253      5.52429     0.47864     0.89606     2.95089
     311 Loop 561243      2.53619     1.04257     0.89606     2.95089
     312 Loop 651243      4.38428     0.60310     0.89606     2.95089
     313 Loop 341526      1.78009     1.48541     0.89606     2.95089
     314 Loop 341625      2.34814     1.12607     0.89606     2.95089
     315 Loop 351426      1.63611     1.61613     0.89606     2.95089
     316 Loop 361425      2.08014     1.27115     0.89606     2.95089
     317 Loop 351624      1.08807     2.43013     0.89606     2.95089
     318 Loop 361524      1.60413     1.64835     0.89606     2.95089
     319 Loop 431526      6.44440     0.41030     0.89606     2.95089
     320 Loop 431625      7.32050     0.36120     0.89606     2.95089
     321 Loop 531426      2.30414     1.14757     0.89606     2.95089
     322 Loop 631425      3.84021     0.68855     0.89606     2.95089
     323 Loop 531624      1.60809     1.64429     0.89606     2.95089
     324 Loop 631524      3.51227     0.75284     0.89606     2.95089
     325 Loop 451326      6.94440     0.38076     0.89606     2.95089
     326 Loop 461325      8.97260     0.29469     0.89606     2.95089
     327 Loop 541326      3.42023     0.77310     0.89606     2.95089
     328 Loop 641325      7.42847     0.35595     0.89606     2.95089
     329 Loop 561324      2.49213     1.06101     0.89606     2.95089
     330 Loop 651324      3.83624     0.68926     0.89606     2.95089
     331 Loop 451623      6.26837     0.42183     0.89606     2.95089
     332 Loop 461523      7.33246     0.36061     0.89606     2.95089
     333 Loop 541623      3.00018     0.88133     0.89606     2.95089
     334 Loop 641523      5.49634     0.48108     0.89606     2.95089
     335 Loop 561423      2.95221     0.89566     0.89606     2.95089
     336 Loop 651423      4.38831     0.60255     0.89606     2.95089
     337 Loop 341562      1.96814     1.34348     0.89606     2.95089
     338 Loop 341652      2.04010     1.29610     0.89606     2.95089
     339 Loop 351462      1.86407     1.41849     0.89606     2.95089
     340 Loop 361452      1.74817     1.51253     0.89606     2.95089
     341 Loop 351642      1.29608     2.04012     0.89606     2.95089
     342 Loop 361542      1.67615     1.57752     0.89606     2.95089
     343 Loop 431562      6.20038     0.42645     0.89606     2.95089
     344 Loop 431652      6.65247     0.39747     0.89606     2.95089
     345 Loop 531462      2.17615     1.21507     0.89606     2.95089
     346 Loop 631452      4.08826     0.64677     0.89606     2.95089
     347 Loop 531642      1.51611     1.74404     0.89606     2.95089
     348 Loop 631542      3.97626     0.66499     0.89606     2.95089
     349 Loop 451362      6.08038     0.43487     0.89606     2.95089
     350 Loop 461352      7.80853     0.33862     0.89606     2.95089
     351 Loop 541362      2.95221     0.89566     0.89606     2.95089
     352 Loop 641352      5.34033     0.49513     0.89606     2.95089
     353 Loop 561342      2.42816     1.08896     0.89606     2.95089
     354 Loop 651342      4.03625     0.65510     0.89606     2.95089
     355 Loop 451632      6.40436     0.41287     0.89606     2.95089
     356 Loop 461532      7.55646     0.34992     0.89606     2.95089
     357 Loop 541632      3.20422     0.82521     0.89606     2.95089
     358 Loop 641532      5.64038     0.46879     0.89606     2.95089
     359 Loop 561432      2.90021     0.91172     0.89606     2.95089
     360 Loop 651432      4.29224     0.61603     0.89606     2.95089
     361 Loop 234156      1.25208     2.11183     0.89606     2.95089
     362 Loop 234165      1.51208     1.74869     0.89606     2.95089
     363 Loop 235146      1.00006     2.64400     0.89606     2.95089
     364 Loop 236145      1.31207     2.01526     0.89606     2.95089
     365 Loop 235164      1.16803     2.26378     0.89606     2.95089
     366 Loop 236154      1.10004     2.40371     0.89606     2.95089
     367 Loop 243156      1.51611     1.74404     0.89606     2.95089
     368 Loop 243165      2.04816     1.29100     0.89606     2.95089
     369 Loop 253146      1.24414     2.12529     0.89606     2.95089
     370 Loop 263145      1.80408     1.46566     0.89606     2.95089
     371 Loop 253164      1.18408     2.23309     0.89606     2.95089
     372 Loop 263154      1.46802     1.80118     0.89606     2.95089
     373 Loop 245136      1.54419     1.71233     0.89606     2.95089
     374 Loop 246135      2.28809     1.15562     0.89606     2.95089
     375 Loop 254136      1.49609     1.76738     0.89606     2.95089
     376 Loop 264135      2.33215     1.13379     0.89606     2.95089
     377 Loop 256134      1.19202     2.21823     0.89606     2.95089
     378 Loop 265134      1.62817     1.62401     0.89606     2.95089
     379 Loop 245163      1.81616     1.45591     0.89606     2.95089
     380 Loop 246153      2.18408     1.21065     0.89606     2.95089
     381 Loop 254163      1.78418     1.48201     0.89606     2.95089
     382 Loop 264153      2.17212     1.21732     0.89606     2.95089
     383 Loop 256143      1.87207     1.41243     0.89606     2.95089
     384 Loop 265143      2.20007     1.20185     0.89606     2.95089
     385 Loop 324156      1.34009     1.97313     0.89606     2.95089
     386 Loop 324165      1.59216     1.66074     0.89606     2.95089
     387 Loop 325146      0.98401     2.68713     0.89606     2.95089
     388 Loop 326145      1.40002     1.88866     0.89606     2.95089
     389 Loop 325164      1.18408     2.23309     0.89606     2.95089
     390 Loop 326154      1.19604     2.21076     0.89606     2.95089
     391 Loop 423156      6.88843     0.38386     0.89606     2.95089
     392 Loop 423165      6.81641     0.38791     0.89606     2.95089
     393 Loop 523146      2.45618     1.07654     0.89606     2.95089
     394 Loop 623145      3.61218     0.73201     0.89606     2.95089
     395 Loop 523164      1.74805     1.51264     0.89606     2.95089
     396 Loop 623154      3.32019     0.79639     0.89606     2.95089
     397 Loop 425136      6.49646     0.40702     0.89606     2.95089
     398 Loop 426135      6.87244     0.38475     0.89606     2.95089
     399 Loop 524136      2.38416     1.10906     0.89606     2.95089
     400 Loop 624135      4.07227     0.64931     0.89606     2.95089
     401 Loop 526134      1.66003     1.59284     0.89606     2.95089
     402 Loop 625134      3.83630     0.68925     0.89606     2.95089
     403 Loop 425163      6.30432     0.41942     0.89606     2.95089
     404 Loop 426153      6.50439     0.40652     0.89606     2.95089
     405 Loop 524163      2.02002     1.30898     0.89606     2.95089
     406 Loop 624153      4.18018     0.63255     0.89606     2.95089
     407 Loop 526143      2.02808     1.30378     0.89606     2.95089
     408 Loop 625143      4.10815     0.64364     0.89606     2.95089
     409 Loop 342156      1.76013     1.50225     0.89606     2.95089
     410 Loop 342165      2.21216     1.19529     0.89606     2.95089
     411 Loop 352146      1.16003     2.27938     0.89606     2.95089
     412 Loop 362145      1.72412     1.53363     0.89606     2.95089
     413 Loop 352164      1.09607     2.41241     0.89606     2.95089
     414 Loop 362154      1.50012     1.76263     0.89606     2.95089
     415 Loop 432156      6.64844     0.39771     0.89606     2.95089
     416 Loop 432165      6.68835     0.39534     0.89606     2.95089
     417 Loop 532146      2.56421     1.03118     0.89606     2.95089
     418 Loop 632145      3.71619     0.71153     0.89606     2.95089
     419 Loop 532164      1.67200     1.58144     0.89606     2.95089
     420 Loop 632154      3.45630     0.76503     0.89606     2.95089
     421 Loop 452136      6.52039     0.40552     0.89606     2.95089
     422 Loop 462135      8.65259     0.30559     0.89606     2.95089
     423 Loop 542136      3.33618     0.79257     0.89606     2.95089
     424 Loop 642135      7.13647     0.37051     0.89606     2.95089
     425 Loop 562134      2.48413     1.06442     0.89606     2.95089
     426 Loop 652134      3.84424     0.68783     0.89606     2.95089
     427 Loop 452163      6.29236     0.42022     0.89606     2.95089
     428 Loop 462153      7.75256     0.34107     0.89606     2.95089
     429 Loop 542163      2.68018     0.98656     0.89606     2.95089
     430 Loop 642153      5.58032     0.47384     0.89606     2.95089
     431 Loop 562143      2.74011     0.96498     0.89606     2.95089
     432 Loop 652143      4.30823     0.61375     0.89606     2.95089
     433 Loop 345126      1.92017     1.37705     0.89606     2.95089
     434 Loop 346125      2.58813     1.02165     0.89606     2.95089
     435 Loop 354126      1.80823     1.46230     0.89606     2.95089
     436 Loop 364125      2.25610     1.17200     0.89606     2.95089
     437 Loop 356124      1.32019     2.00287     0.89606     2.95089
     438 Loop 365124      1.68811     1.56635     0.89606     2.95089
     439 Loop 435126      6.14441     0.43034     0.89606     2.95089
     440 Loop 436125      6.88440     0.38408     0.89606     2.95089
     441 Loop 534126      2.51624     1.05084     0.89606     2.95089
     442 Loop 634125      4.10425     0.64425     0.89606     2.95089
     443 Loop 536124      1.67212     1.58133     0.89606     2.95089
     444 Loop 635124      3.78418     0.69874     0.89606     2.95089
     445 Loop 453126      6.39648     0.41338     0.89606     2.95089
     446 Loop 463125      8.93652     0.29588     0.89606     2.95089
     447 Loop 543126      3.54822     0.74521     0.89606     2.95089
     448 Loop 643125      7.15637     0.36948     0.89606     2.95089
     449 Loop 563124      2.92419     0.90424     0.89606     2.95089
     450 Loop 653124      4.05615     0.65189     0.89606     2.95089
     451 Loop 456123      6.44836     0.41005     0.89606     2.95089
     452 Loop 465123      8.59253     0.30773     0.89606     2.95089
     453 Loop 546123      3.53223     0.74858     0.89606     2.95089
     454 Loop 645123      6.13635     0.43090     0.89606     2.95089
     455 Loop 564123      3.78015     0.69949     0.89606     2.95089
     456 Loop 654123      4.85229     0.54493     0.89606     2.95089
     457 Loop 345162      2.42017     1.09255     0.89606     2.95089
     458 Loop 346152      2.14014     1.23551     0.89606     2.95089
     459 Loop 354162      1.83203     1.44330     0.89606     2.95089
     460 Loop 364152      2.15613     1.22635     0.89606     2.95089
     461 Loop 356142      1.46411     1.80599     0.89606     2.95089
     462 Loop 365142      2.10022     1.25899     0.89606     2.95089
