 TESTING TRANSACCU TYPE 326154
 Hirata Reference =    7.052441     seconds
 Algorithm         Jeff           Speedup          Best
      46 Loop 162453     10.77267     0.65466     2.36815     2.97804
      47 Loop 152643     10.48065     0.67290     2.36815     2.97804
      48 Loop 162543     11.31271     0.62341     2.36815     2.97804
      49 Loop 134256      5.53635     1.27384     2.36815     2.97804
      50 Loop 134265      3.29221     2.14216     2.36815     2.97804
      51 Loop 135246      5.17233     1.36349     2.36815     2.97804
      52 Loop 136245      2.96017     2.38244     2.36815     2.97804
      53 Loop 135264      2.45215     2.87603     2.36815     2.97804
      54 Loop 136254      2.61215     2.69986     2.36815     2.97804
      55 Loop 143256     19.55322     0.36068     2.36815     2.97804
      56 Loop 143265     14.30490     0.49301     2.36815     2.97804
      57 Loop 153246      7.80450     0.90364     2.36815     2.97804
      58 Loop 163245      6.18839     1.13963     2.36815     2.97804
      59 Loop 153264      4.94031     1.42753     2.36815     2.97804
      60 Loop 163254      7.28445     0.96815     2.36815     2.97804
      61 Loop 145236     21.74136     0.32438     2.36815     2.97804
      62 Loop 146235     16.25702     0.43381     2.36815     2.97804
      63 Loop 154236     22.66541     0.31115     2.36815     2.97804
      64 Loop 164235      8.06049     0.87494     2.36815     2.97804
      65 Loop 156234      8.55658     0.82421     2.36815     2.97804
      66 Loop 165234      7.82849     0.90087     2.36815     2.97804
      67 Loop 145263     23.40546     0.30132     2.36815     2.97804
      68 Loop 146253     24.69757     0.28555     2.36815     2.97804
      69 Loop 154263     23.50146     0.30009     2.36815     2.97804
      70 Loop 164253     12.71680     0.55458     2.36815     2.97804
      71 Loop 156243     12.53680     0.56254     2.36815     2.97804
      72 Loop 165243     11.71277     0.60212     2.36815     2.97804
      73 Loop 134526      6.46039     1.09164     2.36815     2.97804
      74 Loop 134625      3.87225     1.82128     2.36815     2.97804
      75 Loop 135426      6.50037     1.08493     2.36815     2.97804
      76 Loop 136425      3.83624     1.83837     2.36815     2.97804
      77 Loop 135624      2.97620     2.36962     2.36815     2.97804
      78 Loop 136524      3.01617     2.33821     2.36815     2.97804
      79 Loop 143526     22.22137     0.31737     2.36815     2.97804
      80 Loop 143625     14.89288     0.47354     2.36815     2.97804
      81 Loop 153426      8.03253     0.87798     2.36815     2.97804
      82 Loop 163425      7.02844     1.00341     2.36815     2.97804
      83 Loop 153624      5.16028     1.36668     2.36815     2.97804
      84 Loop 163524      7.80048     0.90410     2.36815     2.97804
      85 Loop 145326     22.26135     0.31680     2.36815     2.97804
      86 Loop 146325     15.77301     0.44712     2.36815     2.97804
      87 Loop 154326     22.40942     0.31471     2.36815     2.97804
      88 Loop 164325      8.07654     0.87320     2.36815     2.97804
      89 Loop 156324      8.57257     0.82268     2.36815     2.97804
      90 Loop 165324      7.75250     0.90970     2.36815     2.97804
      91 Loop 145623     23.93347     0.29467     2.36815     2.97804
      92 Loop 146523     24.69354     0.28560     2.36815     2.97804
      93 Loop 154623     24.16150     0.29189     2.36815     2.97804
      94 Loop 164523     12.77283     0.55214     2.36815     2.97804
      95 Loop 156423     12.24072     0.57615     2.36815     2.97804
      96 Loop 165423     11.38470     0.61947     2.36815     2.97804
      97 Loop 134562      7.91650     0.89085     2.36815     2.97804
      98 Loop 134652      7.63245     0.92401     2.36815     2.97804
      99 Loop 135462      7.79248     0.90503     2.36815     2.97804
     100 Loop 136452      7.56848     0.93182     2.36815     2.97804
     101 Loop 135642      7.78046     0.90643     2.36815     2.97804
     102 Loop 136542      7.64050     0.92303     2.36815     2.97804
     103 Loop 143562     23.00140     0.30661     2.36815     2.97804
     104 Loop 143652     20.48932     0.34420     2.36815     2.97804
     105 Loop 153462      9.15247     0.77055     2.36815     2.97804
     106 Loop 163452      9.85254     0.71580     2.36815     2.97804
     107 Loop 153642      9.27258     0.76057     2.36815     2.97804
     108 Loop 163542      9.75659     0.72284     2.36815     2.97804
     109 Loop 145362     22.54541     0.31281     2.36815     2.97804
     110 Loop 146352     23.41748     0.30116     2.36815     2.97804
     111 Loop 154362     22.81738     0.30908     2.36815     2.97804
     112 Loop 164352     11.69678     0.60294     2.36815     2.97804
     113 Loop 156342     11.16077     0.63190     2.36815     2.97804
     114 Loop 165342     10.44861     0.67496     2.36815     2.97804
     115 Loop 145632     24.03748     0.29339     2.36815     2.97804
     116 Loop 146532     25.02161     0.28185     2.36815     2.97804
     117 Loop 154632     24.20154     0.29140     2.36815     2.97804
     118 Loop 164532     12.31677     0.57259     2.36815     2.97804
     119 Loop 156432     11.56067     0.61004     2.36815     2.97804
     120 Loop 165432     10.64075     0.66278     2.36815     2.97804
     121 Loop 213456      5.35229     1.31765     2.36815     2.97804
     122 Loop 213465      2.90417     2.42838     2.36815     2.97804
     123 Loop 213546      4.88831     1.44272     2.36815     2.97804
     124 Loop 213645      2.72815     2.58506     2.36815     2.97804
     125 Loop 213564      2.23621     3.15375     2.23621     3.15375
     126 Loop 213654      2.32019     3.03960     2.23621     3.15375
     127 Loop 214356      5.48035     1.28686     2.23621     3.15375
     128 Loop 214365      3.12024     2.26022     2.23621     3.15375
     129 Loop 215346      5.35229     1.31765     2.23621     3.15375
     130 Loop 216345      2.86816     2.45887     2.23621     3.15375
     131 Loop 215364      2.42419     2.90919     2.23621     3.15375
     132 Loop 216354      2.63623     2.67520     2.23621     3.15375
     133 Loop 214536      6.51233     1.08294     2.23621     3.15375
     134 Loop 214635      3.56824     1.97645     2.23621     3.15375
     135 Loop 215436      6.36035     1.10881     2.23621     3.15375
     136 Loop 216435      3.68030     1.91627     2.23621     3.15375
     137 Loop 215634      2.56018     2.75467     2.23621     3.15375
     138 Loop 216534      2.71216     2.60031     2.23621     3.15375
     139 Loop 214563      9.32458     0.75633     2.23621     3.15375
     140 Loop 214653      8.87256     0.79486     2.23621     3.15375
     141 Loop 215463      8.97656     0.78565     2.23621     3.15375
     142 Loop 216453      8.87256     0.79486     2.23621     3.15375
     143 Loop 215643      9.22852     0.76420     2.23621     3.15375
     144 Loop 216543      9.68860     0.72791     2.23621     3.15375
     145 Loop 312456      5.63232     1.25214     2.23621     3.15375
     146 Loop 312465      2.92822     2.40844     2.23621     3.15375
     147 Loop 312546      4.97229     1.41835     2.23621     3.15375
     148 Loop 312645      2.52808     2.78965     2.23621     3.15375
     149 Loop 312564      2.06812     3.41008     2.06812     3.41008
     150 Loop 312654      2.27612     3.09844     2.06812     3.41008
     151 Loop 412356     19.67725     0.35841     2.06812     3.41008
     152 Loop 412365     14.50488     0.48621     2.06812     3.41008
     153 Loop 512346      8.00452     0.88106     2.06812     3.41008
     154 Loop 612345      6.60437     1.06784     2.06812     3.41008
     155 Loop 512364      5.09631     1.38383     2.06812     3.41008
     156 Loop 612354      7.60840     0.92693     2.06812     3.41008
     157 Loop 412536     21.45337     0.32873     2.06812     3.41008
     158 Loop 412635     14.59290     0.48328     2.06812     3.41008
     159 Loop 512436      7.94446     0.88772     2.06812     3.41008
     160 Loop 612435      7.42041     0.95041     2.06812     3.41008
     161 Loop 512634      5.09229     1.38493     2.06812     3.41008
     162 Loop 612534      7.40845     0.95195     2.06812     3.41008
     163 Loop 412563     23.14551     0.30470     2.06812     3.41008
     164 Loop 412653     20.63318     0.34180     2.06812     3.41008
     165 Loop 512463     10.46863     0.67367     2.06812     3.41008
     166 Loop 612453     11.39673     0.61881     2.06812     3.41008
     167 Loop 512643     10.53271     0.66957     2.06812     3.41008
     168 Loop 612543     11.84070     0.59561     2.06812     3.41008
     169 Loop 314256      5.46838     1.28968     2.06812     3.41008
     170 Loop 314265      3.03210     2.32592     2.06812     3.41008
     171 Loop 315246      5.08423     1.38712     2.06812     3.41008
     172 Loop 316245      2.82825     2.49357     2.06812     3.41008
     173 Loop 315264      2.37207     2.97312     2.06812     3.41008
     174 Loop 316254      2.57214     2.74185     2.06812     3.41008
     175 Loop 413256     19.81726     0.35587     2.06812     3.41008
     176 Loop 413265     14.54492     0.48487     2.06812     3.41008
     177 Loop 513246      7.94849     0.88727     2.06812     3.41008
     178 Loop 613245      6.74438     1.04568     2.06812     3.41008
     179 Loop 513264      5.22034     1.35096     2.06812     3.41008
     180 Loop 613254      7.74841     0.91018     2.06812     3.41008
     181 Loop 415236     21.79736     0.32355     2.06812     3.41008
     182 Loop 416235     16.10498     0.43790     2.06812     3.41008
     183 Loop 514236     22.65344     0.31132     2.06812     3.41008
     184 Loop 614235      8.36853     0.84273     2.06812     3.41008
     185 Loop 516234      8.76855     0.80429     2.06812     3.41008
     186 Loop 615234      8.09253     0.87148     2.06812     3.41008
     187 Loop 415263     23.71741     0.29735     2.06812     3.41008
     188 Loop 416253     25.22961     0.27953     2.06812     3.41008
     189 Loop 514263     23.77747     0.29660     2.06812     3.41008
     190 Loop 614253     13.17285     0.53538     2.06812     3.41008
     191 Loop 516243     12.77283     0.55214     2.06812     3.41008
     192 Loop 615243     12.31677     0.57259     2.06812     3.41008
     193 Loop 314526      6.72034     1.04942     2.06812     3.41008
     194 Loop 314625      3.62817     1.94380     2.06812     3.41008
     195 Loop 315426      6.32434     1.11513     2.06812     3.41008
     196 Loop 316425      3.64832     1.93307     2.06812     3.41008
     197 Loop 315624      2.67224     2.63915     2.06812     3.41008
     198 Loop 316524      2.78809     2.52949     2.06812     3.41008
     199 Loop 413526     22.21338     0.31749     2.06812     3.41008
     200 Loop 413625     15.10095     0.46702     2.06812     3.41008
     201 Loop 513426      8.27649     0.85211     2.06812     3.41008
     202 Loop 613425      7.83655     0.89994     2.06812     3.41008
     203 Loop 513624      5.18030     1.36140     2.06812     3.41008
     204 Loop 613524      8.11243     0.86934     2.06812     3.41008
     205 Loop 415326     22.04932     0.31985     2.06812     3.41008
     206 Loop 416325     15.97290     0.44153     2.06812     3.41008
     207 Loop 514326     22.42139     0.31454     2.06812     3.41008
     208 Loop 614325      8.43652     0.83594     2.06812     3.41008
     209 Loop 516324      8.74438     0.80651     2.06812     3.41008
     210 Loop 615324      8.14453     0.86591     2.06812     3.41008
     211 Loop 415623     24.19751     0.29145     2.06812     3.41008
     212 Loop 416523     24.72534     0.28523     2.06812     3.41008
     213 Loop 514623     23.94946     0.29447     2.06812     3.41008
     214 Loop 614523     13.44482     0.52455     2.06812     3.41008
     215 Loop 516423     12.61670     0.55898     2.06812     3.41008
     216 Loop 615423     11.84082     0.59560     2.06812     3.41008
     217 Loop 314562      8.04468     0.87666     2.06812     3.41008
     218 Loop 314652      7.88452     0.89447     2.06812     3.41008
     219 Loop 315462      7.89648     0.89311     2.06812     3.41008
     220 Loop 316452      7.53638     0.93579     2.06812     3.41008
     221 Loop 315642      7.66431     0.92017     2.06812     3.41008
     222 Loop 316542      7.48047     0.94278     2.06812     3.41008
     223 Loop 413562     23.48145     0.30034     2.06812     3.41008
     224 Loop 413652     20.66528     0.34127     2.06812     3.41008
     225 Loop 513462      9.92456     0.71060     2.06812     3.41008
     226 Loop 613452     10.44873     0.67496     2.06812     3.41008
     227 Loop 513642      9.36865     0.75277     2.06812     3.41008
     228 Loop 613542     10.20459     0.69110     2.06812     3.41008
     229 Loop 415362     22.66528     0.31116     2.06812     3.41008
     230 Loop 416352     23.37329     0.30173     2.06812     3.41008
     231 Loop 514362     23.02148     0.30634     2.06812     3.41008
     232 Loop 614352     12.37671     0.56982     2.06812     3.41008
     233 Loop 516342     11.18457     0.63055     2.06812     3.41008
     234 Loop 615342     10.49268     0.67213     2.06812     3.41008
     235 Loop 415632     23.88159     0.29531     2.06812     3.41008
     236 Loop 416532     25.03369     0.28172     2.06812     3.41008
     237 Loop 514632     24.08936     0.29276     2.06812     3.41008
     238 Loop 614532     13.26074     0.53183     2.06812     3.41008
     239 Loop 516432     12.02466     0.58650     2.06812     3.41008
     240 Loop 615432     11.08862     0.63601     2.06812     3.41008
     241 Loop 231456      5.32837     1.32356     2.06812     3.41008
     242 Loop 231465      2.79614     2.52220     2.06812     3.41008
     243 Loop 231546      5.02832     1.40254     2.06812     3.41008
     244 Loop 231645      2.43213     2.89970     2.06812     3.41008
     245 Loop 231564      2.09204     3.37108     2.06812     3.41008
     246 Loop 231654      2.19214     3.21715     2.06812     3.41008
     247 Loop 241356     18.24902     0.38646     2.06812     3.41008
     248 Loop 241365     13.16479     0.53570     2.06812     3.41008
     249 Loop 251346      7.40039     0.95298     2.06812     3.41008
     250 Loop 261345      6.25220     1.12799     2.06812     3.41008
     251 Loop 251364      4.66431     1.51200     2.06812     3.41008
     252 Loop 261354      7.16040     0.98492     2.06812     3.41008
     253 Loop 241536     19.69727     0.35804     2.06812     3.41008
     254 Loop 241635     13.26074     0.53183     2.06812     3.41008
     255 Loop 251436      7.76050     0.90876     2.06812     3.41008
     256 Loop 261435      7.03247     1.00284     2.06812     3.41008
     257 Loop 251634      4.62427     1.52509     2.06812     3.41008
     258 Loop 261534      7.14038     0.98768     2.06812     3.41008
     259 Loop 241563     22.01733     0.32031     2.06812     3.41008
     260 Loop 241653     18.77710     0.37559     2.06812     3.41008
     261 Loop 251463     10.13672     0.69573     2.06812     3.41008
     262 Loop 261453     10.72461     0.65759     2.06812     3.41008
     263 Loop 251643     10.53662     0.66933     2.06812     3.41008
     264 Loop 261543     11.48462     0.61408     2.06812     3.41008
     265 Loop 321456      5.32446     1.32454     2.06812     3.41008
     266 Loop 321465      2.82422     2.49713     2.06812     3.41008
     267 Loop 321546      5.06836     1.39146     2.06812     3.41008
     268 Loop 321645      2.57227     2.74172     2.06812     3.41008
     269 Loop 321564      2.18408     3.22902     2.06812     3.41008
     270 Loop 321654      2.12012     3.32644     2.06812     3.41008
     271 Loop 421356     19.61328     0.35957     2.06812     3.41008
     272 Loop 421365     14.33691     0.49191     2.06812     3.41008
     273 Loop 521346      8.13257     0.86718     2.06812     3.41008
     274 Loop 621345      6.66846     1.05758     2.06812     3.41008
     275 Loop 521364      5.08032     1.38819     2.06812     3.41008
     276 Loop 621354      7.52856     0.93676     2.06812     3.41008
     277 Loop 421536     21.52954     0.32757     2.06812     3.41008
     278 Loop 421635     14.43286     0.48864     2.06812     3.41008
     279 Loop 521436      8.39258     0.84032     2.06812     3.41008
     280 Loop 621435      7.42847     0.94938     2.06812     3.41008
     281 Loop 521634      5.11621     1.37845     2.06812     3.41008
     282 Loop 621534      7.33252     0.96180     2.06812     3.41008
     283 Loop 421563     22.80933     0.30919     2.06812     3.41008
     284 Loop 421653     20.44141     0.34501     2.06812     3.41008
     285 Loop 521463     10.40063     0.67808     2.06812     3.41008
     286 Loop 621453     11.34082     0.62186     2.06812     3.41008
     287 Loop 521643     11.26465     0.62607     2.06812     3.41008
     288 Loop 621543     11.95679     0.58983     2.06812     3.41008
     289 Loop 341256     17.93726     0.39317     2.06812     3.41008
     290 Loop 341265     13.25269     0.53215     2.06812     3.41008
     291 Loop 351246      7.57642     0.93084     2.06812     3.41008
     292 Loop 361245      6.52441     1.08093     2.06812     3.41008
     293 Loop 351264      4.66016     1.51335     2.06812     3.41008
     294 Loop 361254      7.30835     0.96498     2.06812     3.41008
     295 Loop 431256     19.99731     0.35267     2.06812     3.41008
     296 Loop 431265     14.47705     0.48715     2.06812     3.41008
     297 Loop 531246      8.14868     0.86547     2.06812     3.41008
     298 Loop 631245      6.86450     1.02738     2.06812     3.41008
     299 Loop 531264      5.13232     1.37412     2.06812     3.41008
     300 Loop 631254      8.00464     0.88104     2.06812     3.41008
     301 Loop 451236     22.90552     0.30789     2.06812     3.41008
     302 Loop 461235     17.64917     0.39959     2.06812     3.41008
     303 Loop 541236     22.81738     0.30908     2.06812     3.41008
     304 Loop 641235     17.06494     0.41327     2.06812     3.41008
     305 Loop 561234      9.44043     0.74705     2.06812     3.41008
     306 Loop 651234      9.46851     0.74483     2.06812     3.41008
     307 Loop 451263     24.25757     0.29073     2.06812     3.41008
     308 Loop 461253     30.72583     0.22953     2.06812     3.41008
     309 Loop 541263     24.53345     0.28746     2.06812     3.41008
     310 Loop 641253     30.26587     0.23302     2.06812     3.41008
     311 Loop 561243     13.51685     0.52175     2.06812     3.41008
     312 Loop 651243     13.95288     0.50545     2.06812     3.41008
     313 Loop 341526     20.58911     0.34253     2.06812     3.41008
     314 Loop 341625     13.20874     0.53392     2.06812     3.41008
     315 Loop 351426      7.63232     0.92402     2.06812     3.41008
     316 Loop 361425      7.16040     0.98492     2.06812     3.41008
     317 Loop 351624      4.68823     1.50429     2.06812     3.41008
     318 Loop 361524      7.78833     0.90551     2.06812     3.41008
     319 Loop 431526     22.01343     0.32037     2.06812     3.41008
     320 Loop 431625     15.04492     0.46876     2.06812     3.41008
     321 Loop 531426      8.42847     0.83674     2.06812     3.41008
     322 Loop 631425      7.66455     0.92014     2.06812     3.41008
     323 Loop 531624      5.18018     1.36143     2.06812     3.41008
     324 Loop 631524      8.35645     0.84395     2.06812     3.41008
     325 Loop 451326     22.96558     0.30709     2.06812     3.41008
     326 Loop 461325     17.52100     0.40251     2.06812     3.41008
     327 Loop 541326     23.04150     0.30608     2.06812     3.41008
     328 Loop 641325     17.24512     0.40895     2.06812     3.41008
     329 Loop 561324      9.65259     0.73063     2.06812     3.41008
     330 Loop 651324      9.34448     0.75472     2.06812     3.41008
     331 Loop 451623     24.65747     0.28602     2.06812     3.41008
     332 Loop 461523     28.98560     0.24331     2.06812     3.41008
     333 Loop 541623     24.58154     0.28690     2.06812     3.41008
     334 Loop 641523     28.63379     0.24630     2.06812     3.41008
     335 Loop 561423     12.91284     0.54616     2.06812     3.41008
     336 Loop 651423     13.19678     0.53441     2.06812     3.41008
     337 Loop 341562     21.48145     0.32830     2.06812     3.41008
     338 Loop 341652     18.90112     0.37312     2.06812     3.41008
     339 Loop 351462      8.96851     0.78636     2.06812     3.41008
     340 Loop 361452      9.94067     0.70945     2.06812     3.41008
     341 Loop 351642      9.39258     0.75085     2.06812     3.41008
     342 Loop 361542     10.10864     0.69766     2.06812     3.41008
     343 Loop 431562     23.51343     0.29993     2.06812     3.41008
     344 Loop 431652     20.48145     0.34433     2.06812     3.41008
     345 Loop 531462      9.69238     0.72763     2.06812     3.41008
     346 Loop 631452     10.50073     0.67161     2.06812     3.41008
     347 Loop 531642      9.29272     0.75892     2.06812     3.41008
     348 Loop 631542     10.52466     0.67009     2.06812     3.41008
     349 Loop 451362     23.01343     0.30645     2.06812     3.41008
     350 Loop 461352     27.68579     0.25473     2.06812     3.41008
     351 Loop 541362     23.49731     0.30014     2.06812     3.41008
     352 Loop 641352     27.04150     0.26080     2.06812     3.41008
     353 Loop 561342     12.22485     0.57689     2.06812     3.41008
     354 Loop 651342     11.91260     0.59202     2.06812     3.41008
     355 Loop 451632     24.59766     0.28671     2.06812     3.41008
     356 Loop 461532     29.56177     0.23857     2.06812     3.41008
     357 Loop 541632     24.04150     0.29334     2.06812     3.41008
     358 Loop 641532     28.98584     0.24331     2.06812     3.41008
     359 Loop 561432     12.43311     0.56723     2.06812     3.41008
     360 Loop 651432     12.43701     0.56705     2.06812     3.41008
     361 Loop 234156      5.41992     1.30121     2.06812     3.41008
     362 Loop 234165      2.88428     2.44513     2.06812     3.41008
     363 Loop 235146      5.11621     1.37845     2.06812     3.41008
     364 Loop 236145      2.90820     2.42502     2.06812     3.41008
     365 Loop 235164      2.31641     3.04456     2.06812     3.41008
     366 Loop 236154      2.34033     3.01344     2.06812     3.41008
     367 Loop 243156     17.94922     0.39291     2.06812     3.41008
     368 Loop 243165     13.24072     0.53263     2.06812     3.41008
     369 Loop 253146      7.66846     0.91967     2.06812     3.41008
     370 Loop 263145      6.48438     1.08761     2.06812     3.41008
     371 Loop 253164      4.72412     1.49286     2.06812     3.41008
     372 Loop 263154      7.26807     0.97033     2.06812     3.41008
     373 Loop 245136     20.27734     0.34780     2.06812     3.41008
     374 Loop 246135     13.98877     0.50415     2.06812     3.41008
     375 Loop 254136     20.14893     0.35002     2.06812     3.41008
     376 Loop 264135      7.69678     0.91628     2.06812     3.41008
     377 Loop 256134      8.54443     0.82538     2.06812     3.41008
     378 Loop 265134      7.90088     0.89261     2.06812     3.41008
     379 Loop 245163     22.05762     0.31973     2.06812     3.41008
     380 Loop 246153     20.62939     0.34186     2.06812     3.41008
     381 Loop 254163     21.94141     0.32142     2.06812     3.41008
     382 Loop 264153     12.14062     0.58090     2.06812     3.41008
     383 Loop 256143     12.72070     0.55441     2.06812     3.41008
     384 Loop 265143     11.75293     0.60006     2.06812     3.41008
     385 Loop 324156      5.39258     1.30780     2.06812     3.41008
     386 Loop 324165      2.86426     2.46222     2.06812     3.41008
     387 Loop 325146      5.21631     1.35200     2.06812     3.41008
     388 Loop 326145      2.76807     2.54779     2.06812     3.41008
     389 Loop 325164      2.37988     2.96336     2.06812     3.41008
     390 Loop 326154      2.30811     3.05551     2.06812     3.41008
     391 Loop 423156     19.68896     0.35819     2.06812     3.41008
     392 Loop 423165     14.12891     0.49915     2.06812     3.41008
     393 Loop 523146      7.90479     0.89217     2.06812     3.41008
     394 Loop 623145      6.48047     1.08826     2.06812     3.41008
     395 Loop 523164      5.00049     1.41035     2.06812     3.41008
     396 Loop 623154      7.52441     0.93727     2.06812     3.41008
     397 Loop 425136     21.36914     0.33003     2.06812     3.41008
     398 Loop 426135     15.23682     0.46286     2.06812     3.41008
     399 Loop 524136     20.34912     0.34657     2.06812     3.41008
     400 Loop 624135      8.14844     0.86550     2.06812     3.41008
     401 Loop 526134      8.66846     0.81358     2.06812     3.41008
     402 Loop 625134      8.04443     0.87669     2.06812     3.41008
     403 Loop 425163     22.94922     0.30731     2.06812     3.41008
     404 Loop 426153     22.74951     0.31000     2.06812     3.41008
     405 Loop 524163     22.56152     0.31259     2.06812     3.41008
     406 Loop 624153     12.78076     0.55180     2.06812     3.41008
     407 Loop 526143     12.82080     0.55008     2.06812     3.41008
     408 Loop 625143     12.04883     0.58532     2.06812     3.41008
     409 Loop 342156     18.04932     0.39073     2.06812     3.41008
     410 Loop 342165     12.99268     0.54280     2.06812     3.41008
     411 Loop 352146      7.62012     0.92550     2.06812     3.41008
     412 Loop 362145      6.37646     1.10601     2.06812     3.41008
     413 Loop 352164      4.77637     1.47653     2.06812     3.41008
     414 Loop 362154      7.55615     0.93334     2.06812     3.41008
     415 Loop 432156     20.19727     0.34918     2.06812     3.41008
     416 Loop 432165     14.79297     0.47674     2.06812     3.41008
     417 Loop 532146      7.88086     0.89488     2.06812     3.41008
     418 Loop 632145      6.43262     1.09636     2.06812     3.41008
     419 Loop 532164      5.02441     1.40363     2.06812     3.41008
     420 Loop 632154      7.83643     0.89996     2.06812     3.41008
     421 Loop 452136     22.82520     0.30898     2.06812     3.41008
     422 Loop 462135     17.80078     0.39619     2.06812     3.41008
     423 Loop 542136     22.83740     0.30881     2.06812     3.41008
     424 Loop 642135     17.37305     0.40594     2.06812     3.41008
     425 Loop 562134      9.56494     0.73732     2.06812     3.41008
     426 Loop 652134      9.32861     0.75600     2.06812     3.41008
     427 Loop 452163     24.01758     0.29364     2.06812     3.41008
     428 Loop 462153     31.19385     0.22608     2.06812     3.41008
     429 Loop 542163     24.35742     0.28954     2.06812     3.41008
     430 Loop 642153     30.65381     0.23007     2.06812     3.41008
     431 Loop 562143     13.66504     0.51609     2.06812     3.41008
     432 Loop 652143     13.27295     0.53134     2.06812     3.41008
     433 Loop 345126     20.29688     0.34746     2.06812     3.41008
     434 Loop 346125     14.29688     0.49329     2.06812     3.41008
     435 Loop 354126     20.82129     0.33871     2.06812     3.41008
     436 Loop 364125      7.89258     0.89355     2.06812     3.41008
     437 Loop 356124      8.91260     0.79129     2.06812     3.41008
     438 Loop 365124      8.07617     0.87324     2.06812     3.41008
     439 Loop 435126     21.80957     0.32336     2.06812     3.41008
     440 Loop 436125     14.77295     0.47739     2.06812     3.41008
     441 Loop 534126     20.74951     0.33988     2.06812     3.41008
     442 Loop 634125      8.21240     0.85875     2.06812     3.41008
     443 Loop 536124      8.85254     0.79666     2.06812     3.41008
     444 Loop 635124      8.22852     0.85707     2.06812     3.41008
     445 Loop 453126     22.91748     0.30773     2.06812     3.41008
     446 Loop 463125     17.29688     0.40773     2.06812     3.41008
     447 Loop 543126     22.79736     0.30935     2.06812     3.41008
     448 Loop 643125     17.04102     0.41385     2.06812     3.41008
     449 Loop 563124      9.74072     0.72402     2.06812     3.41008
     450 Loop 653124      9.40088     0.75019     2.06812     3.41008
     451 Loop 456123     28.42578     0.24810     2.06812     3.41008
     452 Loop 465123     28.30957     0.24912     2.06812     3.41008
     453 Loop 546123     28.16602     0.25039     2.06812     3.41008
     454 Loop 645123     27.65381     0.25503     2.06812     3.41008
     455 Loop 564123     26.38135     0.26733     2.06812     3.41008
     456 Loop 654123     26.28564     0.26830     2.06812     3.41008
     457 Loop 345162     21.52539     0.32763     2.06812     3.41008
     458 Loop 346152     20.07715     0.35127     2.06812     3.41008
     459 Loop 354162     21.48145     0.32830     2.06812     3.41008
     460 Loop 364152     11.08887     0.63599     2.06812     3.41008
     461 Loop 356142     11.60449     0.60773     2.06812     3.41008
     462 Loop 365142      9.96436     0.70777     2.06812     3.41008
