 TESTING TRANPOSE TYPE 326514
 Hirata Reference =    2.948184     seconds
 Algorithm         Jeff           Speedup          Best
     455 Loop 564123      2.80420     1.05135     0.87207     3.38067
     456 Loop 654123      4.44421     0.66338     0.87207     3.38067
     457 Loop 345162      2.02808     1.45369     0.87207     3.38067
     458 Loop 346152      2.06018     1.43103     0.87207     3.38067
     459 Loop 354162      1.83618     1.60561     0.87207     3.38067
     460 Loop 364152      2.03613     1.44793     0.87207     3.38067
     461 Loop 356142      1.64819     1.78874     0.87207     3.38067
     462 Loop 365142      1.96814     1.49795     0.87207     3.38067
     463 Loop 435162      6.01233     0.49036     0.87207     3.38067
     464 Loop 436152      6.18433     0.47672     0.87207     3.38067
     465 Loop 534162      1.96008     1.50411     0.87207     3.38067
     466 Loop 634152      4.18030     0.70526     0.87207     3.38067
     467 Loop 536142      1.62012     1.81974     0.87207     3.38067
     468 Loop 635142      4.12024     0.71554     0.87207     3.38067
     469 Loop 453162      6.10840     0.48264     0.87207     3.38067
     470 Loop 463152      7.55249     0.39036     0.87207     3.38067
     471 Loop 543162      2.46411     1.19645     0.87207     3.38067
     472 Loop 643152      5.38831     0.54714     0.87207     3.38067
     473 Loop 563142      2.28418     1.29070     0.87207     3.38067
     474 Loop 653142      4.21631     0.69923     0.87207     3.38067
     475 Loop 456132      6.12036     0.48170     0.87207     3.38067
     476 Loop 465132      7.48853     0.39369     0.87207     3.38067
     477 Loop 546132      2.86816     1.02790     0.87207     3.38067
     478 Loop 645132      5.59631     0.52681     0.87207     3.38067
     479 Loop 564132      3.02820     0.97358     0.87207     3.38067
     480 Loop 654132      4.66028     0.63262     0.87207     3.38067
     481 Loop 234516      1.28406     2.29599     0.87207     3.38067
     482 Loop 234615      1.62805     1.81087     0.87207     3.38067
     483 Loop 235416      1.04797     2.81322     0.87207     3.38067
     484 Loop 236415      1.46802     2.00828     0.87207     3.38067
     485 Loop 235614      1.01208     2.91298     0.87207     3.38067
     486 Loop 236514      1.07202     2.75012     0.87207     3.38067
     487 Loop 243516      1.71606     1.71799     0.87207     3.38067
     488 Loop 243615      1.99609     1.47698     0.87207     3.38067
     489 Loop 253416      1.07202     2.75012     0.87207     3.38067
     490 Loop 263415      1.92407     1.53226     0.87207     3.38067
     491 Loop 253614      1.07214     2.74980     0.87207     3.38067
     492 Loop 263514      1.54407     1.90936     0.87207     3.38067
     493 Loop 245316      1.69617     1.73814     0.87207     3.38067
     494 Loop 246315      2.07214     1.42277     0.87207     3.38067
     495 Loop 254316      1.44409     2.04155     0.87207     3.38067
     496 Loop 264315      2.11218     1.39580     0.87207     3.38067
     497 Loop 256314      1.19604     2.46494     0.87207     3.38067
     498 Loop 265314      1.56409     1.88492     0.87207     3.38067
     499 Loop 245613      1.95618     1.50712     0.87207     3.38067
     500 Loop 246513      2.18811     1.34737     0.87207     3.38067
     501 Loop 254613      1.78003     1.65626     0.87207     3.38067
     502 Loop 264513      2.28406     1.29077     0.87207     3.38067
     503 Loop 256413      1.87207     1.57483     0.87207     3.38067
     504 Loop 265413      2.21619     1.33030     0.87207     3.38067
     505 Loop 324516      1.23218     2.39266     0.87207     3.38067
     506 Loop 324615      1.64014     1.79752     0.87207     3.38067
     507 Loop 325416      1.09607     2.68978     0.87207     3.38067
     508 Loop 326415      1.46008     2.01919     0.87207     3.38067
     509 Loop 325614      1.02002     2.89032     0.87207     3.38067
     510 Loop 326514      1.11206     2.65110     0.87207     3.38067
     511 Loop 423516      6.58838     0.44748     0.87207     3.38067
     512 Loop 423615      6.42444     0.45890     0.87207     3.38067
     513 Loop 523416      2.10022     1.40375     0.87207     3.38067
     514 Loop 623415      3.82422     0.77092     0.87207     3.38067
     515 Loop 523614      1.16809     2.52393     0.87207     3.38067
     516 Loop 623514      3.31616     0.88903     0.87207     3.38067
     517 Loop 425316      6.84851     0.43049     0.87207     3.38067
     518 Loop 426315      6.24829     0.47184     0.87207     3.38067
     519 Loop 524316      2.20813     1.33515     0.87207     3.38067
     520 Loop 624315      3.80420     0.77498     0.87207     3.38067
     521 Loop 526314      1.35205     2.18053     0.87207     3.38067
     522 Loop 625314      3.61621     0.81527     0.87207     3.38067
     523 Loop 425613      6.25232     0.47153     0.87207     3.38067
     524 Loop 426513      6.48047     0.45493     0.87207     3.38067
     525 Loop 524613      1.95605     1.50721     0.87207     3.38067
     526 Loop 624513      4.23621     0.69595     0.87207     3.38067
     527 Loop 526413      1.97217     1.49489     0.87207     3.38067
     528 Loop 625413      4.22437     0.69790     0.87207     3.38067
     529 Loop 342516      1.61206     1.82883     0.87207     3.38067
     530 Loop 342615      1.81201     1.62702     0.87207     3.38067
     531 Loop 352416      1.11206     2.65110     0.87207     3.38067
     532 Loop 362415      1.85620     1.58829     0.87207     3.38067
     533 Loop 352614      1.11206     2.65110     0.87207     3.38067
     534 Loop 362514      1.38013     2.13617     0.87207     3.38067
     535 Loop 432516      6.57239     0.44857     0.87207     3.38067
     536 Loop 432615      6.08044     0.48486     0.87207     3.38067
     537 Loop 532416      1.91614     1.53861     0.87207     3.38067
     538 Loop 632415      3.84033     0.76769     0.87207     3.38067
     539 Loop 532614      1.20007     2.45667     0.87207     3.38067
     540 Loop 632514      3.36829     0.87528     0.87207     3.38067
     541 Loop 452316      7.08435     0.41615     0.87207     3.38067
     542 Loop 462315      8.04443     0.36649     0.87207     3.38067
     543 Loop 542316      3.16016     0.93292     0.87207     3.38067
     544 Loop 642315      5.94446     0.49596     0.87207     3.38067
     545 Loop 562314      2.05212     1.43665     0.87207     3.38067
     546 Loop 652314      3.56824     0.82623     0.87207     3.38067
     547 Loop 452613      6.28040     0.46943     0.87207     3.38067
     548 Loop 462513      7.68445     0.38366     0.87207     3.38067
     549 Loop 542613      2.47217     1.19255     0.87207     3.38067
     550 Loop 642513      5.57239     0.52907     0.87207     3.38067
     551 Loop 562413      2.38013     1.23867     0.87207     3.38067
     552 Loop 652413      4.33630     0.67988     0.87207     3.38067
     553 Loop 345216      1.81616     1.62330     0.87207     3.38067
     554 Loop 346215      1.96008     1.50411     0.87207     3.38067
     555 Loop 354216      1.38013     2.13617     0.87207     3.38067
     556 Loop 364215      2.02417     1.45649     0.87207     3.38067
     557 Loop 356214      1.17212     2.51526     0.87207     3.38067
     558 Loop 365214      1.60010     1.84250     0.87207     3.38067
     559 Loop 435216      6.46838     0.45578     0.87207     3.38067
     560 Loop 436215      6.24036     0.47244     0.87207     3.38067
     561 Loop 534216      2.12415     1.38794     0.87207     3.38067
     562 Loop 634215      3.84021     0.76771     0.87207     3.38067
     563 Loop 536214      1.40808     2.09376     0.87207     3.38067
     564 Loop 635214      3.72424     0.79162     0.87207     3.38067
     565 Loop 453216      7.20044     0.40945     0.87207     3.38067
     566 Loop 463215      8.18054     0.36039     0.87207     3.38067
     567 Loop 543216      3.06812     0.96091     0.87207     3.38067
     568 Loop 643215      6.18042     0.47702     0.87207     3.38067
     569 Loop 563214      2.16418     1.36226     0.87207     3.38067
     570 Loop 653214      3.82422     0.77092     0.87207     3.38067
     571 Loop 456213      6.71240     0.43921     0.87207     3.38067
     572 Loop 465213      8.05640     0.36594     0.87207     3.38067
     573 Loop 546213      2.84009     1.03806     0.87207     3.38067
     574 Loop 645213      5.98840     0.49232     0.87207     3.38067
     575 Loop 564213      3.10022     0.95096     0.87207     3.38067
     576 Loop 654213      4.73230     0.62299     0.87207     3.38067
     577 Loop 345612      2.14404     1.37506     0.87207     3.38067
     578 Loop 346512      2.18018     1.35227     0.87207     3.38067
     579 Loop 354612      1.92407     1.53226     0.87207     3.38067
     580 Loop 364512      2.24817     1.31137     0.87207     3.38067
     581 Loop 356412      1.56812     1.88008     0.87207     3.38067
     582 Loop 365412      1.90015     1.55156     0.87207     3.38067
     583 Loop 435612      6.33643     0.46528     0.87207     3.38067
     584 Loop 436512      6.06042     0.48646     0.87207     3.38067
     585 Loop 534612      1.76807     1.66746     0.87207     3.38067
     586 Loop 634512      4.21631     0.69923     0.87207     3.38067
     587 Loop 536412      1.69214     1.74228     0.87207     3.38067
     588 Loop 635412      4.34424     0.67864     0.87207     3.38067
     589 Loop 453612      6.44446     0.45748     0.87207     3.38067
     590 Loop 463512      7.29248     0.40428     0.87207     3.38067
     591 Loop 543612      2.40015     1.22834     0.87207     3.38067
     592 Loop 643512      5.32837     0.55330     0.87207     3.38067
     593 Loop 563412      2.39624     1.23034     0.87207     3.38067
     594 Loop 653412      4.24023     0.69529     0.87207     3.38067
     595 Loop 456312      6.28845     0.46883     0.87207     3.38067
     596 Loop 465312      7.49646     0.39328     0.87207     3.38067
     597 Loop 546312      2.62817     1.12176     0.87207     3.38067
     598 Loop 645312      5.84436     0.50445     0.87207     3.38067
     599 Loop 564312      2.89209     1.01940     0.87207     3.38067
     600 Loop 654312      4.52820     0.65107     0.87207     3.38067
     601 Loop 234561      1.50806     1.95496     0.87207     3.38067
     602 Loop 234651      1.63208     1.80640     0.87207     3.38067
     603 Loop 235461      1.23608     2.38510     0.87207     3.38067
     604 Loop 236451      1.53613     1.91922     0.87207     3.38067
     605 Loop 235641      1.32800     2.22001     0.87207     3.38067
     606 Loop 236541      1.38403     2.13014     0.87207     3.38067
     607 Loop 243561      1.84009     1.60220     0.87207     3.38067
     608 Loop 243651      2.03613     1.44793     0.87207     3.38067
     609 Loop 253461      1.26807     2.32494     0.87207     3.38067
     610 Loop 263451      1.63208     1.80640     0.87207     3.38067
     611 Loop 253641      1.38806     2.12396     0.87207     3.38067
     612 Loop 263541      1.87610     1.57144     0.87207     3.38067
     613 Loop 245361      2.14404     1.37506     0.87207     3.38067
     614 Loop 246351      2.16809     1.35981     0.87207     3.38067
     615 Loop 254361      1.72009     1.71397     0.87207     3.38067
     616 Loop 264351      2.13611     1.38017     0.87207     3.38067
     617 Loop 256341      1.57617     1.87047     0.87207     3.38067
     618 Loop 265341      2.11206     1.39588     0.87207     3.38067
     619 Loop 245631      2.46423     1.19639     0.87207     3.38067
     620 Loop 246531      2.39612     1.23040     0.87207     3.38067
     621 Loop 254631      1.85620     1.58829     0.87207     3.38067
     622 Loop 264531      2.36816     1.24492     0.87207     3.38067
     623 Loop 256431      1.94812     1.51335     0.87207     3.38067
     624 Loop 265431      2.37610     1.24077     0.87207     3.38067
     625 Loop 324561      1.50012     1.96530     0.87207     3.38067
     626 Loop 324651      1.70020     1.73403     0.87207     3.38067
     627 Loop 325461      1.22412     2.40841     0.87207     3.38067
     628 Loop 326451      1.47205     2.00278     0.87207     3.38067
     629 Loop 325641      1.31201     2.24707     0.87207     3.38067
     630 Loop 326541      1.43616     2.05283     0.87207     3.38067
     631 Loop 423561      6.71252     0.43921     0.87207     3.38067
     632 Loop 423651      6.80444     0.43327     0.87207     3.38067
     633 Loop 523461      1.75610     1.67882     0.87207     3.38067
     634 Loop 623451      3.90820     0.75436     0.87207     3.38067
     635 Loop 523641      1.56799     1.88023     0.87207     3.38067
     636 Loop 623541      3.92419     0.75128     0.87207     3.38067
     637 Loop 425361      6.92041     0.42601     0.87207     3.38067
     638 Loop 426351      7.04443     0.41851     0.87207     3.38067
     639 Loop 524361      2.14417     1.37498     0.87207     3.38067
     640 Loop 624351      4.05627     0.72682     0.87207     3.38067
     641 Loop 526341      1.76013     1.67498     0.87207     3.38067
     642 Loop 625341      4.11230     0.71692     0.87207     3.38067
     643 Loop 425631      6.97644     0.42259     0.87207     3.38067
     644 Loop 426531      6.92847     0.42552     0.87207     3.38067
     645 Loop 524631      2.20813     1.33515     0.87207     3.38067
     646 Loop 624531      4.18018     0.70528     0.87207     3.38067
     647 Loop 526431      2.14417     1.37498     0.87207     3.38067
     648 Loop 625431      4.46838     0.65979     0.87207     3.38067
     649 Loop 342561      2.29614     1.28397     0.87207     3.38067
     650 Loop 342651      2.37207     1.24287     0.87207     3.38067
     651 Loop 352461      1.26807     2.32494     0.87207     3.38067
     652 Loop 362451      1.58813     1.85638     0.87207     3.38067
     653 Loop 352641      1.36401     2.16140     0.87207     3.38067
     654 Loop 362541      2.04419     1.44223     0.87207     3.38067
     655 Loop 432561      7.00049     0.42114     0.87207     3.38067
     656 Loop 432651      7.00854     0.42066     0.87207     3.38067
     657 Loop 532461      1.75610     1.67882     0.87207     3.38067
     658 Loop 632451      3.82825     0.77011     0.87207     3.38067
     659 Loop 532641      1.52405     1.93444     0.87207     3.38067
     660 Loop 632541      3.71631     0.79331     0.87207     3.38067
     661 Loop 452361      7.54041     0.39098     0.87207     3.38067
     662 Loop 462351      8.71252     0.33838     0.87207     3.38067
     663 Loop 542361      3.90015     0.75592     0.87207     3.38067
     664 Loop 642351      6.95642     0.42381     0.87207     3.38067
     665 Loop 562341      2.31616     1.27287     0.87207     3.38067
     666 Loop 652341      4.11230     0.71692     0.87207     3.38067
     667 Loop 452631      7.55249     0.39036     0.87207     3.38067
     668 Loop 462531      8.35645     0.35280     0.87207     3.38067
     669 Loop 542631      3.22815     0.91327     0.87207     3.38067
     670 Loop 642531      6.04443     0.48775     0.87207     3.38067
     671 Loop 562431      2.87219     1.02646     0.87207     3.38067
     672 Loop 652431      4.37634     0.67366     0.87207     3.38067
     673 Loop 345261      2.22827     1.32308     0.87207     3.38067
     674 Loop 346251      2.12402     1.38802     0.87207     3.38067
     675 Loop 354261      1.80029     1.63761     0.87207     3.38067
     676 Loop 364251      1.92017     1.53538     0.87207     3.38067
     677 Loop 356241      1.60010     1.84250     0.87207     3.38067
     678 Loop 365241      2.07227     1.42269     0.87207     3.38067
     679 Loop 435261      6.99243     0.42163     0.87207     3.38067
     680 Loop 436251      6.65649     0.44290     0.87207     3.38067
     681 Loop 534261      2.11621     1.39314     0.87207     3.38067
     682 Loop 634251      3.81226     0.77334     0.87207     3.38067
     683 Loop 536241      1.92017     1.53538     0.87207     3.38067
     684 Loop 635241      4.12036     0.71552     0.87207     3.38067
     685 Loop 453261      7.38843     0.39903     0.87207     3.38067
     686 Loop 463251      8.70068     0.33885     0.87207     3.38067
     687 Loop 543261      3.76831     0.78236     0.87207     3.38067
     688 Loop 643251      6.88037     0.42849     0.87207     3.38067
     689 Loop 563241      2.52417     1.16798     0.87207     3.38067
     690 Loop 653241      4.23633     0.69593     0.87207     3.38067
     691 Loop 456231      7.97656     0.36961     0.87207     3.38067
     692 Loop 465231      9.10840     0.32368     0.87207     3.38067
     693 Loop 546231      4.22827     0.69726     0.87207     3.38067
     694 Loop 645231      7.48438     0.39391     0.87207     3.38067
     695 Loop 564231      3.34424     0.88157     0.87207     3.38067
     696 Loop 654231      4.93237     0.59772     0.87207     3.38067
     697 Loop 345621      2.44019     1.20818     0.87207     3.38067
     698 Loop 346521      2.45215     1.20229     0.87207     3.38067
     699 Loop 354621      1.90015     1.55156     0.87207     3.38067
     700 Loop 364521      2.33228     1.26408     0.87207     3.38067
     701 Loop 356421      1.79614     1.64140     0.87207     3.38067
     702 Loop 365421      2.14014     1.37757     0.87207     3.38067
     703 Loop 435621      7.18042     0.41059     0.87207     3.38067
     704 Loop 436521      6.88062     0.42848     0.87207     3.38067
     705 Loop 534621      2.12012     1.39058     0.87207     3.38067
     706 Loop 634521      4.15210     0.71005     0.87207     3.38067
     707 Loop 536421      1.86816     1.57812     0.87207     3.38067
     708 Loop 635421      4.31226     0.68368     0.87207     3.38067
     709 Loop 453621      7.65625     0.38507     0.87207     3.38067
     710 Loop 463521      8.51636     0.34618     0.87207     3.38067
     711 Loop 543621      3.36011     0.87741     0.87207     3.38067
     712 Loop 643521      6.06836     0.48583     0.87207     3.38067
     713 Loop 563421      2.33618     1.26197     0.87207     3.38067
     714 Loop 653421      4.26416     0.69139     0.87207     3.38067
     715 Loop 456321      7.06445     0.41733     0.87207     3.38067
     716 Loop 465321      8.56836     0.34408     0.87207     3.38067
     717 Loop 546321      4.10425     0.71833     0.87207     3.38067
     718 Loop 645321      6.82031     0.43227     0.87207     3.38067
     719 Loop 564321      3.17236     0.92933     0.87207     3.38067
     720 Loop 654321      4.73242     0.62298     0.87207     3.38067
 The best time is:   0.8720703    
 The speedup is:      3.380672    
