jeff@goldstone:~/code/spaghetty/trunk/python/archive/exe> transpose_632541.x
 TESTING TRANPOSE TYPE 632541
 Hirata Reference =    2.248140     seconds
 Algorithm         Jeff           Speedup          Best
     447 Loop 452631      1.25610     1.78977     0.85596     2.62646
     448 Loop 152634      6.54846     0.34331     0.85596     2.62646
     449 Loop 412635      2.14807     1.04659     0.85596     2.62646
     450 Loop 142635      5.19226     0.43298     0.85596     2.62646
     451 Loop 541632      2.47620     0.90790     0.85596     2.62646
     452 Loop 514632      2.63220     0.85409     0.85596     2.62646
     453 Loop 451632      2.32410     0.96732     0.85596     2.62646
     454 Loop 154632      5.30835     0.42351     0.85596     2.62646
     455 Loop 415632      2.48816     0.90354     0.85596     2.62646
     456 Loop 145632      5.18835     0.43331     0.85596     2.62646
     457 Loop 254613      1.32007     1.70305     0.85596     2.62646
     458 Loop 251643      1.53210     1.46735     0.85596     2.62646
     459 Loop 245613      1.33606     1.68266     0.85596     2.62646
     460 Loop 215643      1.68018     1.33804     0.85596     2.62646
     461 Loop 241653      1.50012     1.49864     0.85596     2.62646
     462 Loop 214653      1.63611     1.37408     0.85596     2.62646
     463 Loop 524613      1.38000     1.62908     0.85596     2.62646
     464 Loop 521643      1.56409     1.43735     0.85596     2.62646
     465 Loop 425613      1.34412     1.67258     0.85596     2.62646
     466 Loop 125643      5.64038     0.39858     0.85596     2.62646
     467 Loop 421653      1.60010     1.40500     0.85596     2.62646
     468 Loop 124653      5.25232     0.42803     0.85596     2.62646
     469 Loop 542613      1.37610     1.63371     0.85596     2.62646
     470 Loop 512643      1.90405     1.18071     0.85596     2.62646
     471 Loop 452613      1.36011     1.65291     0.85596     2.62646
     472 Loop 152643      5.99231     0.37517     0.85596     2.62646
     473 Loop 412653      1.97205     1.14000     0.85596     2.62646
     474 Loop 142653      5.48035     0.41022     0.85596     2.62646
     475 Loop 541623      2.25208     0.99825     0.85596     2.62646
     476 Loop 514623      2.40808     0.93358     0.85596     2.62646
     477 Loop 451623      2.23621     1.00534     0.85596     2.62646
     478 Loop 154623      5.27637     0.42608     0.85596     2.62646
     479 Loop 415623      2.38416     0.94295     0.85596     2.62646
     480 Loop 145623      5.36426     0.41910     0.85596     2.62646
     481 Loop 325461      0.91614     2.45393     0.85596     2.62646
     482 Loop 325164      1.38416     1.62420     0.85596     2.62646
     483 Loop 324561      0.88806     2.53151     0.85596     2.62646
     484 Loop 321564      1.40808     1.59660     0.85596     2.62646
     485 Loop 324165      1.27209     1.76727     0.85596     2.62646
     486 Loop 321465      1.27600     1.76186     0.85596     2.62646
     487 Loop 352461      0.91199     2.46510     0.85596     2.62646
     488 Loop 352164      1.43604     1.56552     0.85596     2.62646
     489 Loop 342561      0.90405     2.48674     0.85596     2.62646
     490 Loop 312564      1.76807     1.27152     0.85596     2.62646
     491 Loop 342165      1.30017     1.72911     0.85596     2.62646
     492 Loop 312465      1.46802     1.53141     0.85596     2.62646
     493 Loop 354261      0.92004     2.44351     0.85596     2.62646
     494 Loop 351264      1.54407     1.45599     0.85596     2.62646
     495 Loop 345261      0.91199     2.46510     0.85596     2.62646
     496 Loop 315264      1.87610     1.19831     0.85596     2.62646
     497 Loop 341265      1.50012     1.49864     0.85596     2.62646
     498 Loop 314265      1.66418     1.35090     0.85596     2.62646
     499 Loop 354162      1.39209     1.61494     0.85596     2.62646
     500 Loop 351462      1.40015     1.60565     0.85596     2.62646
     501 Loop 345162      1.42407     1.57867     0.85596     2.62646
     502 Loop 315462      1.55212     1.44843     0.85596     2.62646
     503 Loop 341562      1.44409     1.55678     0.85596     2.62646
     504 Loop 314562      1.58801     1.41569     0.85596     2.62646
     505 Loop 235461      0.88403     2.54305     0.85596     2.62646
     506 Loop 235164      1.38806     1.61963     0.85596     2.62646
     507 Loop 234561      0.90002     2.49787     0.85596     2.62646
     508 Loop 231564      1.43616     1.56539     0.85596     2.62646
     509 Loop 234165      1.28406     1.75081     0.85596     2.62646
     510 Loop 231465      1.29199     1.74006     0.85596     2.62646
     511 Loop 532461      1.27600     1.76186     0.85596     2.62646
     512 Loop 532164      1.68005     1.33814     0.85596     2.62646
     513 Loop 432561      1.27612     1.76170     0.85596     2.62646
     514 Loop 132564      5.90039     0.38102     0.85596     2.62646
     515 Loop 432165      1.50818     1.49063     0.85596     2.62646
     516 Loop 132465      5.12024     0.43907     0.85596     2.62646
     517 Loop 534261      1.30408     1.72393     0.85596     2.62646
     518 Loop 531264      1.75208     1.28313     0.85596     2.62646
     519 Loop 435261      1.28406     1.75081     0.85596     2.62646
     520 Loop 135264      6.10840     0.36804     0.85596     2.62646
     521 Loop 431265      1.68811     1.33175     0.85596     2.62646
     522 Loop 134265      5.05627     0.44462     0.85596     2.62646
     523 Loop 534162      1.56409     1.43735     0.85596     2.62646
     524 Loop 531462      1.58411     1.41919     0.85596     2.62646
     525 Loop 435162      1.54004     1.45979     0.85596     2.62646
     526 Loop 135462      5.29626     0.42448     0.85596     2.62646
     527 Loop 431562      1.54810     1.45220     0.85596     2.62646
     528 Loop 134562      5.33228     0.42161     0.85596     2.62646
     529 Loop 253461      0.92407     2.43286     0.85596     2.62646
     530 Loop 253164      1.45215     1.54815     0.85596     2.62646
     531 Loop 243561      0.92407     2.43286     0.85596     2.62646
     532 Loop 213564      1.82019     1.23511     0.85596     2.62646
     533 Loop 243165      1.33215     1.68760     0.85596     2.62646
     534 Loop 213465      1.49207     1.50673     0.85596     2.62646
     535 Loop 523461      1.29211     1.73989     0.85596     2.62646
     536 Loop 523164      1.66821     1.34763     0.85596     2.62646
     537 Loop 423561      1.28003     1.75632     0.85596     2.62646
     538 Loop 123564      6.08435     0.36950     0.85596     2.62646
     539 Loop 423165      1.50415     1.49462     0.85596     2.62646
     540 Loop 123465      5.11633     0.43940     0.85596     2.62646
     541 Loop 543261      1.28406     1.75081     0.85596     2.62646
     542 Loop 513264      2.65613     0.84640     0.85596     2.62646
     543 Loop 453261      1.32007     1.70305     0.85596     2.62646
     544 Loop 153264      6.59241     0.34102     0.85596     2.62646
     545 Loop 413265      2.02820     1.10844     0.85596     2.62646
     546 Loop 143265      5.11633     0.43940     0.85596     2.62646
     547 Loop 543162      1.63611     1.37408     0.85596     2.62646
     548 Loop 513462      1.89221     1.18810     0.85596     2.62646
     549 Loop 453162      1.54004     1.45979     0.85596     2.62646
     550 Loop 153462      5.41223     0.41538     0.85596     2.62646
     551 Loop 413562      1.86414     1.20600     0.85596     2.62646
     552 Loop 143562      5.32434     0.42224     0.85596     2.62646
     553 Loop 254361      0.92004     2.44351     0.85596     2.62646
     554 Loop 251364      1.50415     1.49462     0.85596     2.62646
     555 Loop 245361      0.92004     2.44351     0.85596     2.62646
     556 Loop 215364      1.89221     1.18810     0.85596     2.62646
     557 Loop 241365      1.59204     1.41211     0.85596     2.62646
     558 Loop 214365      1.73608     1.29495     0.85596     2.62646
     559 Loop 524361      1.28809     1.74533     0.85596     2.62646
     560 Loop 521364      1.71619     1.30996     0.85596     2.62646
     561 Loop 425361      1.27209     1.76727     0.85596     2.62646
     562 Loop 125364      6.03235     0.37268     0.85596     2.62646
     563 Loop 421365      1.72815     1.30089     0.85596     2.62646
     564 Loop 124365      5.10840     0.44009     0.85596     2.62646
     565 Loop 542361      1.31604     1.70826     0.85596     2.62646
     566 Loop 512364      2.66016     0.84512     0.85596     2.62646
     567 Loop 452361      1.31213     1.71335     0.85596     2.62646
     568 Loop 152364      6.61243     0.33999     0.85596     2.62646
     569 Loop 412365      2.10413     1.06844     0.85596     2.62646
     570 Loop 142365      5.14429     0.43702     0.85596     2.62646
     571 Loop 541362      1.98413     1.13306     0.85596     2.62646
     572 Loop 514362      2.19214     1.02555     0.85596     2.62646
     573 Loop 451362      1.97205     1.14000     0.85596     2.62646
     574 Loop 154362      5.44824     0.41264     0.85596     2.62646
     575 Loop 415362      2.18811     1.02743     0.85596     2.62646
     576 Loop 145362      5.30835     0.42351     0.85596     2.62646
     577 Loop 254163      1.44812     1.55245     0.85596     2.62646
     578 Loop 251463      1.43616     1.56539     0.85596     2.62646
     579 Loop 245163      1.41211     1.59204     0.85596     2.62646
     580 Loop 215463      1.56812     1.43366     0.85596     2.62646
     581 Loop 241563      1.50415     1.49462     0.85596     2.62646
     582 Loop 214563      1.65210     1.36078     0.85596     2.62646
     583 Loop 524163      1.58813     1.41559     0.85596     2.62646
     584 Loop 521463      1.58008     1.42280     0.85596     2.62646
     585 Loop 425163      1.55200     1.44854     0.85596     2.62646
     586 Loop 125463      5.30835     0.42351     0.85596     2.62646
     587 Loop 421563      1.64807     1.36410     0.85596     2.62646
     588 Loop 124563      5.29236     0.42479     0.85596     2.62646
     589 Loop 542163      1.56421     1.43724     0.85596     2.62646
     590 Loop 512463      1.83215     1.22705     0.85596     2.62646
     591 Loop 452163      1.52405     1.47511     0.85596     2.62646
     592 Loop 152463      5.32434     0.42224     0.85596     2.62646
     593 Loop 412563      1.85217     1.21379     0.85596     2.62646
     594 Loop 142563      5.27637     0.42608     0.85596     2.62646
     595 Loop 541263      1.96814     1.14227     0.85596     2.62646
     596 Loop 514263      2.17615     1.03308     0.85596     2.62646
     597 Loop 451263      1.96411     1.14461     0.85596     2.62646
     598 Loop 154263      5.39624     0.41661     0.85596     2.62646
     599 Loop 415263      2.18018     1.03117     0.85596     2.62646
     600 Loop 145263      5.28040     0.42575     0.85596     2.62646
     601 Loop 325416      1.06409     2.11274     0.85596     2.62646
     602 Loop 325146      1.23206     1.82471     0.85596     2.62646
     603 Loop 324516      1.06006     2.12077     0.85596     2.62646
     604 Loop 321546      1.25610     1.78977     0.85596     2.62646
     605 Loop 324156      1.17603     1.91164     0.85596     2.62646
     606 Loop 321456      1.12805     1.99294     0.85596     2.62646
     607 Loop 352416      1.09204     2.05866     0.85596     2.62646
     608 Loop 352146      1.27600     1.76186     0.85596     2.62646
     609 Loop 342516      1.08398     2.07396     0.85596     2.62646
     610 Loop 312546      1.47205     1.52722     0.85596     2.62646
     611 Loop 342156      1.18811     1.89220     0.85596     2.62646
     612 Loop 312456      1.35608     1.65782     0.85596     2.62646
     613 Loop 354216      1.17603     1.91164     0.85596     2.62646
     614 Loop 351246      1.30017     1.72911     0.85596     2.62646
     615 Loop 345216      1.11609     2.01430     0.85596     2.62646
     616 Loop 315246      1.53210     1.46735     0.85596     2.62646
     617 Loop 341256      1.19202     1.88600     0.85596     2.62646
     618 Loop 314256      1.39209     1.61494     0.85596     2.62646
     619 Loop 354126      1.25610     1.78977     0.85596     2.62646
     620 Loop 351426      1.26013     1.78405     0.85596     2.62646
     621 Loop 345126      1.19202     1.88600     0.85596     2.62646
     622 Loop 315426      1.44800     1.55259     0.85596     2.62646
     623 Loop 341526      1.24402     1.80716     0.85596     2.62646
     624 Loop 314526      1.42419     1.57853     0.85596     2.62646
     625 Loop 235416      1.06799     2.10501     0.85596     2.62646
     626 Loop 235146      1.24011     1.81285     0.85596     2.62646
     627 Loop 234516      1.06006     2.12077     0.85596     2.62646
     628 Loop 231546      1.26807     1.77289     0.85596     2.62646
     629 Loop 234156      1.18018     1.90492     0.85596     2.62646
     630 Loop 231456      1.14001     1.97203     0.85596     2.62646
     631 Loop 532416      1.84802     1.21651     0.85596     2.62646
     632 Loop 532146      1.92004     1.17088     0.85596     2.62646
     633 Loop 432516      1.42407     1.57867     0.85596     2.62646
     634 Loop 132546      6.07239     0.37022     0.85596     2.62646
     635 Loop 432156      1.38818     1.61948     0.85596     2.62646
     636 Loop 132456      5.57239     0.40344     0.85596     2.62646
     637 Loop 534216      1.87610     1.19831     0.85596     2.62646
     638 Loop 531246      1.93213     1.16356     0.85596     2.62646
     639 Loop 435216      1.43201     1.56992     0.85596     2.62646
     640 Loop 135246      6.07227     0.37023     0.85596     2.62646
     641 Loop 431256      1.37207     1.63850     0.85596     2.62646
     642 Loop 134256      5.48438     0.40992     0.85596     2.62646
     643 Loop 534126      1.92017     1.17081     0.85596     2.62646
     644 Loop 531426      1.92017     1.17081     0.85596     2.62646
     645 Loop 435126      1.37610     1.63371     0.85596     2.62646
     646 Loop 135426      5.48438     0.40992     0.85596     2.62646
     647 Loop 431526      1.41614     1.58752     0.85596     2.62646
     648 Loop 134526      5.52429     0.40696     0.85596     2.62646
     649 Loop 253416      1.10010     2.04358     0.85596     2.62646
     650 Loop 253146      1.28015     1.75615     0.85596     2.62646
     651 Loop 243516      1.10413     2.03613     0.85596     2.62646
     652 Loop 213546      1.49609     1.50267     0.85596     2.62646
     653 Loop 243156      1.17603     1.91164     0.85596     2.62646
     654 Loop 213456      1.31616     1.70810     0.85596     2.62646
     655 Loop 523416      1.80005     1.24893     0.85596     2.62646
     656 Loop 523146      1.86414     1.20600     0.85596     2.62646
     657 Loop 423516      1.39612     1.61028     0.85596     2.62646
     658 Loop 123546      5.95239     0.37769     0.85596     2.62646
     659 Loop 423156      1.35608     1.65782     0.85596     2.62646
     660 Loop 123456      5.42834     0.41415     0.85596     2.62646
     661 Loop 543216      1.83215     1.22705     0.85596     2.62646
     662 Loop 513246      2.77222     0.81095     0.85596     2.62646
     663 Loop 453216      1.36804     1.64333     0.85596     2.62646
     664 Loop 153246      6.73633     0.33373     0.85596     2.62646
     665 Loop 413256      1.77209     1.26863     0.85596     2.62646
     666 Loop 143256      5.53638     0.40607     0.85596     2.62646
     667 Loop 543126      1.92407     1.16843     0.85596     2.62646
     668 Loop 513426      2.34412     0.95906     0.85596     2.62646
     669 Loop 453126      1.30408     1.72393     0.85596     2.62646
     670 Loop 153426      5.74036     0.39164     0.85596     2.62646
     671 Loop 413526      1.72412     1.30393     0.85596     2.62646
     672 Loop 143526      5.33240     0.42160     0.85596     2.62646
     673 Loop 254316      1.12805     1.99294     0.85596     2.62646
     674 Loop 251346      1.24402     1.80716     0.85596     2.62646
     675 Loop 245316      1.08008     2.08146     0.85596     2.62646
     676 Loop 215346      1.48010     1.51891     0.85596     2.62646
     677 Loop 241356      1.19604     1.87965     0.85596     2.62646
     678 Loop 214356      1.38403     1.62434     0.85596     2.62646
     679 Loop 524316      1.80017     1.24885     0.85596     2.62646
     680 Loop 521346      1.85217     1.21379     0.85596     2.62646
     681 Loop 425316      1.38806     1.61963     0.85596     2.62646
     682 Loop 125346      5.91248     0.38024     0.85596     2.62646
     683 Loop 421356      1.36011     1.65291     0.85596     2.62646
     684 Loop 124356      5.39636     0.41660     0.85596     2.62646
     685 Loop 542316      1.81616     1.23785     0.85596     2.62646
     686 Loop 512346      2.71619     0.82768     0.85596     2.62646
     687 Loop 452316      1.38013     1.62894     0.85596     2.62646
     688 Loop 152346      6.61243     0.33999     0.85596     2.62646
     689 Loop 412356      1.75610     1.28019     0.85596     2.62646
     690 Loop 142356      5.41626     0.41507     0.85596     2.62646
     691 Loop 541326      1.94812     1.15400     0.85596     2.62646
     692 Loop 514326      2.36816     0.94932     0.85596     2.62646
     693 Loop 451326      1.67212     1.34449     0.85596     2.62646
     694 Loop 154326      5.70837     0.39383     0.85596     2.62646
     695 Loop 415326      1.96411     1.14461     0.85596     2.62646
     696 Loop 145326      5.29626     0.42448     0.85596     2.62646
     697 Loop 254136      1.20007     1.87334     0.85596     2.62646
     698 Loop 251436      1.21204     1.85485     0.85596     2.62646
     699 Loop 245136      1.13599     1.97902     0.85596     2.62646
     700 Loop 215436      1.42407     1.57867     0.85596     2.62646
     701 Loop 241536      1.21606     1.84870     0.85596     2.62646
     702 Loop 214536      1.39209     1.61494     0.85596     2.62646
     703 Loop 524136      1.85205     1.21387     0.85596     2.62646
     704 Loop 521436      1.83203     1.22713     0.85596     2.62646
     705 Loop 425136      1.29602     1.73465     0.85596     2.62646
     706 Loop 125436      5.25623     0.42771     0.85596     2.62646
     707 Loop 421536      1.34802     1.66773     0.85596     2.62646
     708 Loop 124536      5.25623     0.42771     0.85596     2.62646
     709 Loop 542136      1.85205     1.21387     0.85596     2.62646
     710 Loop 512436      2.48413     0.90500     0.85596     2.62646
     711 Loop 452136      1.46008     1.53973     0.85596     2.62646
     712 Loop 152436      6.30042     0.35682     0.85596     2.62646
     713 Loop 412536      1.87610     1.19831     0.85596     2.62646
     714 Loop 142536      5.53638     0.40607     0.85596     2.62646
     715 Loop 541236      1.95215     1.15162     0.85596     2.62646
     716 Loop 514236      2.39209     0.93982     0.85596     2.62646
     717 Loop 451236      1.68005     1.33814     0.85596     2.62646
     718 Loop 154236      5.69238     0.39494     0.85596     2.62646
     719 Loop 415236      1.97607     1.13768     0.85596     2.62646
     720 Loop 145236      5.24841     0.42835     0.85596     2.62646
 The best time is:   0.8559570
 The speedup is:      2.626464
