 TESTING TRANSACCU TYPE 365421
 Hirata Reference =    9.112570     seconds
 Algorithm         Jeff           Speedup          Best
      33 Loop 152346     20.77325     0.43867    17.02107     0.53537
      34 Loop 162345     25.01758     0.36425    17.02107     0.53537
      35 Loop 152364     17.80908     0.51168    17.02107     0.53537
      36 Loop 162354     21.84937     0.41706    17.02107     0.53537
      37 Loop 142536     22.65344     0.40226    17.02107     0.53537
      38 Loop 142635     23.19348     0.39289    17.02107     0.53537
      39 Loop 152436     22.72546     0.40098    17.02107     0.53537
      40 Loop 162435     29.52582     0.30863    17.02107     0.53537
      41 Loop 152634     21.88135     0.41645    17.02107     0.53537
      42 Loop 162534     22.13739     0.41164    17.02107     0.53537
      43 Loop 142563     23.11743     0.39419    17.02107     0.53537
      44 Loop 142653     22.73743     0.40077    17.02107     0.53537
      45 Loop 152463     23.34949     0.39027    17.02107     0.53537
      46 Loop 162453     30.88586     0.29504    17.02107     0.53537
      47 Loop 152643     29.64990     0.30734    17.02107     0.53537
      48 Loop 162543     29.49390     0.30896    17.02107     0.53537
      49 Loop 134256     20.86536     0.43673    17.02107     0.53537
      50 Loop 134265     22.95337     0.39700    17.02107     0.53537
      51 Loop 135246     19.41321     0.46940    17.02107     0.53537
      52 Loop 136245     22.66138     0.40212    17.02107     0.53537
      53 Loop 135264     17.48108     0.52128    17.02107     0.53537
      54 Loop 136254     19.58521     0.46528    17.02107     0.53537
      55 Loop 143256     20.73340     0.43951    17.02107     0.53537
      56 Loop 143265     22.42529     0.40635    17.02107     0.53537
      57 Loop 153246     19.69324     0.46273    17.02107     0.53537
      58 Loop 163245     23.00940     0.39604    17.02107     0.53537
      59 Loop 153264     17.56506     0.51879    17.02107     0.53537
      60 Loop 163254     20.79321     0.43825    17.02107     0.53537
      61 Loop 145236     22.76147     0.40035    17.02107     0.53537
      62 Loop 146235     29.34192     0.31056    17.02107     0.53537
      63 Loop 154236     22.12537     0.41186    17.02107     0.53537
      64 Loop 164235     28.69775     0.31754    17.02107     0.53537
      65 Loop 156234     21.16528     0.43054    17.02107     0.53537
      66 Loop 165234     21.56934     0.42248    17.02107     0.53537
      67 Loop 145263     23.80542     0.38279    17.02107     0.53537
      68 Loop 146253     30.53784     0.29840    17.02107     0.53537
      69 Loop 154263     23.12939     0.39398    17.02107     0.53537
      70 Loop 164253     30.63391     0.29747    17.02107     0.53537
      71 Loop 156243     29.33386     0.31065    17.02107     0.53537
      72 Loop 165243     27.44983     0.33197    17.02107     0.53537
      73 Loop 134526     19.68530     0.46291    17.02107     0.53537
      74 Loop 134625     19.51721     0.46690    17.02107     0.53537
      75 Loop 135426     19.86523     0.45872    17.02107     0.53537
      76 Loop 136425     22.73340     0.40085    17.02107     0.53537
      77 Loop 135624     18.32910     0.49716    17.02107     0.53537
      78 Loop 136524     19.02527     0.47897    17.02107     0.53537
      79 Loop 143526     18.87720     0.48273    17.02107     0.53537
      80 Loop 143625     19.17322     0.47528    17.02107     0.53537
      81 Loop 153426     19.99316     0.45578    17.02107     0.53537
      82 Loop 163425     22.99744     0.39624    17.02107     0.53537
      83 Loop 153624     18.36108     0.49630    17.02107     0.53537
      84 Loop 163524     19.79724     0.46029    17.02107     0.53537
      85 Loop 145326     19.97729     0.45615    17.02107     0.53537
      86 Loop 146325     23.54944     0.38695    17.02107     0.53537
      87 Loop 154326     20.42529     0.44614    17.02107     0.53537
      88 Loop 164325     23.90149     0.38126    17.02107     0.53537
      89 Loop 156324     20.95337     0.43490    17.02107     0.53537
      90 Loop 165324     19.88525     0.45826    17.02107     0.53537
      91 Loop 145623     25.14551     0.36239    17.02107     0.53537
      92 Loop 146523     25.56152     0.35650    17.02107     0.53537
      93 Loop 154623     24.81348     0.36724    17.02107     0.53537
      94 Loop 164523     25.42163     0.35846    17.02107     0.53537
      95 Loop 156423     25.44165     0.35818    17.02107     0.53537
      96 Loop 165423     25.38159     0.35902    17.02107     0.53537
      97 Loop 134562     13.25293     0.68759    13.25293     0.68759
      98 Loop 134652     13.38501     0.68080    13.25293     0.68759
      99 Loop 135462     13.54077     0.67297    13.25293     0.68759
     100 Loop 136452     16.38086     0.55629    13.25293     0.68759
     101 Loop 135642     15.64502     0.58246    13.25293     0.68759
     102 Loop 136542     15.65308     0.58216    13.25293     0.68759
     103 Loop 143562     13.60889     0.66960    13.25293     0.68759
     104 Loop 143652     13.54492     0.67277    13.25293     0.68759
     105 Loop 153462     13.84888     0.65800    13.25293     0.68759
     106 Loop 163452     17.09692     0.53299    13.25293     0.68759
     107 Loop 153642     15.78101     0.57744    13.25293     0.68759
     108 Loop 163542     16.31299     0.55861    13.25293     0.68759
     109 Loop 145362     14.34888     0.63507    13.25293     0.68759
     110 Loop 146352     17.34106     0.52549    13.25293     0.68759
     111 Loop 154362     13.84082     0.65838    13.25293     0.68759
     112 Loop 164352     17.28101     0.52732    13.25293     0.68759
     113 Loop 156342     16.19312     0.56274    13.25293     0.68759
     114 Loop 165342     16.22900     0.56150    13.25293     0.68759
     115 Loop 145632     17.52490     0.51998    13.25293     0.68759
     116 Loop 146532     17.53320     0.51973    13.25293     0.68759
     117 Loop 154632     17.15308     0.53125    13.25293     0.68759
     118 Loop 164532     17.31714     0.52622    13.25293     0.68759
     119 Loop 156432     17.03296     0.53500    13.25293     0.68759
     120 Loop 165432     17.22095     0.52916    13.25293     0.68759
     121 Loop 213456     20.76929     0.43875    13.25293     0.68759
     122 Loop 213465     22.73730     0.40078    13.25293     0.68759
     123 Loop 213546     18.58521     0.49031    13.25293     0.68759
     124 Loop 213645     18.69727     0.48737    13.25293     0.68759
     125 Loop 213564     17.52100     0.52009    13.25293     0.68759
     126 Loop 213654     16.71313     0.54523    13.25293     0.68759
     127 Loop 214356     20.65332     0.44122    13.25293     0.68759
     128 Loop 214365     22.02954     0.41365    13.25293     0.68759
     129 Loop 215346     19.60913     0.46471    13.25293     0.68759
     130 Loop 216345     23.23340     0.39222    13.25293     0.68759
     131 Loop 215364     17.06494     0.53399    13.25293     0.68759
     132 Loop 216354     21.29736     0.42787    13.25293     0.68759
     133 Loop 214536     21.49341     0.42397    13.25293     0.68759
     134 Loop 214635     21.85327     0.41699    13.25293     0.68759
     135 Loop 215436     21.65332     0.42084    13.25293     0.68759
     136 Loop 216435     28.02979     0.32510    13.25293     0.68759
     137 Loop 215634     20.76147     0.43892    13.25293     0.68759
     138 Loop 216534     21.14111     0.43104    13.25293     0.68759
     139 Loop 214563     22.17334     0.41097    13.25293     0.68759
     140 Loop 214653     21.77734     0.41844    13.25293     0.68759
     141 Loop 215463     22.67725     0.40184    13.25293     0.68759
     142 Loop 216453     29.76587     0.30614    13.25293     0.68759
     143 Loop 215643     28.56567     0.31900    13.25293     0.68759
     144 Loop 216543     28.72583     0.31723    13.25293     0.68759
     145 Loop 312456     18.55713     0.49105    13.25293     0.68759
     146 Loop 312465     20.68140     0.44062    13.25293     0.68759
     147 Loop 312546     17.18115     0.53038    13.25293     0.68759
     148 Loop 312645     17.43726     0.52259    13.25293     0.68759
     149 Loop 312564     15.86108     0.57452    13.25293     0.68759
     150 Loop 312654     15.50488     0.58772    13.25293     0.68759
     151 Loop 412356     21.02539     0.43341    13.25293     0.68759
     152 Loop 412365     22.58936     0.40340    13.25293     0.68759
     153 Loop 512346     18.76514     0.48561    13.25293     0.68759
     154 Loop 612345     23.07349     0.39494    13.25293     0.68759
     155 Loop 512364     15.91699     0.57251    13.25293     0.68759
     156 Loop 612354     20.80127     0.43808    13.25293     0.68759
     157 Loop 412536     21.92139     0.41569    13.25293     0.68759
     158 Loop 412635     22.44556     0.40599    13.25293     0.68759
     159 Loop 512436     20.40137     0.44666    13.25293     0.68759
     160 Loop 612435     27.06177     0.33673    13.25293     0.68759
     161 Loop 512634     19.69727     0.46263    13.25293     0.68759
     162 Loop 612534     20.88916     0.43623    13.25293     0.68759
     163 Loop 412563     23.11353     0.39425    13.25293     0.68759
     164 Loop 412653     22.52148     0.40462    13.25293     0.68759
     165 Loop 512463     21.61328     0.42162    13.25293     0.68759
     166 Loop 612453     31.41797     0.29004    13.25293     0.68759
     167 Loop 512643     27.77783     0.32805    13.25293     0.68759
     168 Loop 612543     28.50977     0.31963    13.25293     0.68759
     169 Loop 314256     19.02124     0.47907    13.25293     0.68759
     170 Loop 314265     21.86938     0.41668    13.25293     0.68759
     171 Loop 315246     18.50122     0.49254    13.25293     0.68759
     172 Loop 316245     21.78955     0.41821    13.25293     0.68759
     173 Loop 315264     16.29712     0.55915    13.25293     0.68759
     174 Loop 316254     19.49731     0.46738    13.25293     0.68759
     175 Loop 413256     20.49731     0.44457    13.25293     0.68759
     176 Loop 413265     22.96533     0.39680    13.25293     0.68759
     177 Loop 513246     18.06104     0.50454    13.25293     0.68759
     178 Loop 613245     22.25342     0.40949    13.25293     0.68759
     179 Loop 513264     15.78101     0.57744    13.25293     0.68759
     180 Loop 613254     19.16528     0.47547    13.25293     0.68759
     181 Loop 415236     21.65332     0.42084    13.25293     0.68759
     182 Loop 416235     28.32568     0.32171    13.25293     0.68759
     183 Loop 514236     19.68115     0.46301    13.25293     0.68759
     184 Loop 614235     26.60181     0.34255    13.25293     0.68759
     185 Loop 516234     19.64917     0.46376    13.25293     0.68759
     186 Loop 615234     19.80908     0.46002    13.25293     0.68759
     187 Loop 415263     22.66553     0.40205    13.25293     0.68759
     188 Loop 416253     29.50977     0.30880    13.25293     0.68759
     189 Loop 514263     21.03345     0.43324    13.25293     0.68759
     190 Loop 614253     28.32178     0.32175    13.25293     0.68759
     191 Loop 516243     25.01758     0.36425    13.25293     0.68759
     192 Loop 615243     25.22949     0.36119    13.25293     0.68759
     193 Loop 314526     16.68506     0.54615    13.25293     0.68759
     194 Loop 314625     17.48486     0.52117    13.25293     0.68759
     195 Loop 315426     18.02930     0.50543    13.25293     0.68759
     196 Loop 316425     21.66895     0.42054    13.25293     0.68759
     197 Loop 315624     17.81689     0.51146    13.25293     0.68759
     198 Loop 316524     18.48145     0.49307    13.25293     0.68759
     199 Loop 413526     20.74951     0.43917    13.25293     0.68759
     200 Loop 413625     19.52930     0.46661    13.25293     0.68759
     201 Loop 513426     18.44922     0.49393    13.25293     0.68759
     202 Loop 613425     22.36914     0.40737    13.25293     0.68759
     203 Loop 513624     17.72119     0.51422    13.25293     0.68759
     204 Loop 613524     19.32959     0.47143    13.25293     0.68759
     205 Loop 415326     20.25732     0.44984    13.25293     0.68759
     206 Loop 416325     23.80566     0.38279    13.25293     0.68759
     207 Loop 514326     18.20508     0.50055    13.25293     0.68759
     208 Loop 614325     22.74170     0.40070    13.25293     0.68759
     209 Loop 516324     18.73682     0.48635    13.25293     0.68759
     210 Loop 615324     18.77295     0.48541    13.25293     0.68759
     211 Loop 415623     24.85742     0.36659    13.25293     0.68759
     212 Loop 416523     25.27344     0.36056    13.25293     0.68759
     213 Loop 514623     23.39746     0.38947    13.25293     0.68759
     214 Loop 614523     24.60547     0.37035    13.25293     0.68759
     215 Loop 516423     24.46924     0.37241    13.25293     0.68759
     216 Loop 615423     25.74561     0.35395    13.25293     0.68759
     217 Loop 314562     12.81299     0.71120    12.81299     0.71120
     218 Loop 314652     12.72070     0.71636    12.72070     0.71636
     219 Loop 315462     12.81299     0.71120    12.72070     0.71636
     220 Loop 316452     16.34912     0.55737    12.72070     0.71636
     221 Loop 315642     15.47314     0.58893    12.72070     0.71636
     222 Loop 316542     15.37695     0.59261    12.72070     0.71636
     223 Loop 413562     13.96484     0.65254    12.72070     0.71636
     224 Loop 413652     14.14453     0.64425    12.72070     0.71636
     225 Loop 513462     12.91309     0.70568    12.72070     0.71636
     226 Loop 613452     16.73682     0.54446    12.72070     0.71636
     227 Loop 513642     15.09326     0.60375    12.72070     0.71636
     228 Loop 613542     15.92920     0.57207    12.72070     0.71636
     229 Loop 415362     14.47266     0.62964    12.72070     0.71636
     230 Loop 416352     18.28516     0.49836    12.72070     0.71636
     231 Loop 514362     13.73291     0.66356    12.72070     0.71636
     232 Loop 614352     16.90527     0.53904    12.72070     0.71636
     233 Loop 516342     15.30469     0.59541    12.72070     0.71636
     234 Loop 615342     15.33301     0.59431    12.72070     0.71636
     235 Loop 415632     17.36523     0.52476    12.72070     0.71636
     236 Loop 416532     17.37744     0.52439    12.72070     0.71636
     237 Loop 514632     16.48486     0.55278    12.72070     0.71636
     238 Loop 614532     17.02100     0.53537    12.72070     0.71636
     239 Loop 516432     16.09326     0.56624    12.72070     0.71636
     240 Loop 615432     16.74121     0.54432    12.72070     0.71636
     241 Loop 231456     19.39697     0.46979    12.72070     0.71636
     242 Loop 231465     21.38525     0.42611    12.72070     0.71636
     243 Loop 231546     17.18945     0.53013    12.72070     0.71636
     244 Loop 231645     17.62500     0.51703    12.72070     0.71636
     245 Loop 231564     16.45703     0.55372    12.72070     0.71636
     246 Loop 231654     15.67285     0.58142    12.72070     0.71636
     247 Loop 241356     20.96924     0.43457    12.72070     0.71636
     248 Loop 241365     22.15332     0.41134    12.72070     0.71636
     249 Loop 251346     18.18945     0.50098    12.72070     0.71636
     250 Loop 261345     22.85303     0.39875    12.72070     0.71636
     251 Loop 251364     16.43311     0.55453    12.72070     0.71636
     252 Loop 261354     21.13330     0.43119    12.72070     0.71636
     253 Loop 241536     22.60156     0.40318    12.72070     0.71636
     254 Loop 241635     23.13770     0.39384    12.72070     0.71636
     255 Loop 251436     20.74121     0.43935    12.72070     0.71636
     256 Loop 261435     27.52539     0.33106    12.72070     0.71636
     257 Loop 251634     20.56104     0.44320    12.72070     0.71636
     258 Loop 261534     20.50928     0.44431    12.72070     0.71636
     259 Loop 241563     22.64941     0.40233    12.72070     0.71636
     260 Loop 241653     22.18945     0.41067    12.72070     0.71636
     261 Loop 251463     21.65771     0.42075    12.72070     0.71636
     262 Loop 261453     29.54199     0.30846    12.72070     0.71636
     263 Loop 251643     28.26953     0.32235    12.72070     0.71636
     264 Loop 261543     28.31787     0.32180    12.72070     0.71636
     265 Loop 321456     19.24121     0.47360    12.72070     0.71636
     266 Loop 321465     20.88135     0.43640    12.72070     0.71636
     267 Loop 321546     17.07715     0.53361    12.72070     0.71636
     268 Loop 321645     17.60938     0.51748    12.72070     0.71636
     269 Loop 321564     15.49316     0.58817    12.72070     0.71636
     270 Loop 321654     15.37695     0.59261    12.72070     0.71636
     271 Loop 421356     20.94531     0.43506    12.72070     0.71636
     272 Loop 421365     22.02930     0.41366    12.72070     0.71636
     273 Loop 521346     17.82080     0.51134    12.72070     0.71636
     274 Loop 621345     23.42139     0.38907    12.72070     0.71636
     275 Loop 521364     15.90918     0.57279    12.72070     0.71636
     276 Loop 621354     20.52148     0.44405    12.72070     0.71636
     277 Loop 421536     22.12109     0.41194    12.72070     0.71636
     278 Loop 421635     22.54150     0.40426    12.72070     0.71636
     279 Loop 521436     20.50146     0.44448    12.72070     0.71636
     280 Loop 621435     27.51367     0.33120    12.72070     0.71636
     281 Loop 521634     20.01318     0.45533    12.72070     0.71636
     282 Loop 621534     20.61328     0.44207    12.72070     0.71636
     283 Loop 421563     23.12549     0.39405    12.72070     0.71636
     284 Loop 421653     23.48535     0.38801    12.72070     0.71636
     285 Loop 521463     21.85352     0.41698    12.72070     0.71636
     286 Loop 621453     30.33789     0.30037    12.72070     0.71636
     287 Loop 521643     27.81787     0.32758    12.72070     0.71636
     288 Loop 621543     28.78174     0.31661    12.72070     0.71636
     289 Loop 341256      8.91650     1.02199     8.91650     1.02199
     290 Loop 341265      9.53662     0.95553     8.91650     1.02199
     291 Loop 351246      7.18408     1.26844     7.18408     1.26844
     292 Loop 361245      9.30420     0.97940     7.18408     1.26844
     293 Loop 351264      4.85205     1.87809     4.85205     1.87809
     294 Loop 361254      9.10059     1.00132     4.85205     1.87809
     295 Loop 431256      9.39258     0.97019     4.85205     1.87809
     296 Loop 431265      9.85645     0.92453     4.85205     1.87809
     297 Loop 531246      7.26855     1.25370     4.85205     1.87809
     298 Loop 631245      9.45654     0.96363     4.85205     1.87809
     299 Loop 531264      4.99658     1.82376     4.85205     1.87809
     300 Loop 631254      9.64062     0.94523     4.85205     1.87809
     301 Loop 451236      8.19287     1.11226     4.85205     1.87809
     302 Loop 461235     12.75293     0.71455     4.85205     1.87809
     303 Loop 541236      8.09619     1.12554     4.85205     1.87809
     304 Loop 641235     13.02100     0.69984     4.85205     1.87809
     305 Loop 561234      9.28076     0.98188     4.85205     1.87809
     306 Loop 651234      9.34082     0.97556     4.85205     1.87809
     307 Loop 451263     10.52490     0.86581     4.85205     1.87809
     308 Loop 461253     16.01709     0.56893     4.85205     1.87809
     309 Loop 541263     10.34473     0.88089     4.85205     1.87809
     310 Loop 641253     15.81689     0.57613     4.85205     1.87809
     311 Loop 561243     13.16113     0.69238     4.85205     1.87809
     312 Loop 651243     12.69678     0.71771     4.85205     1.87809
     313 Loop 341526      8.02490     1.13554     4.85205     1.87809
     314 Loop 341625      8.10840     1.12384     4.85205     1.87809
     315 Loop 351426      7.09668     1.28406     4.85205     1.87809
     316 Loop 361425      9.95264     0.91559     4.85205     1.87809
     317 Loop 351624      8.67627     1.05029     4.85205     1.87809
     318 Loop 361524      9.48877     0.96035     4.85205     1.87809
     319 Loop 431526      8.14844     1.11832     4.85205     1.87809
     320 Loop 431625      8.04443     1.13278     4.85205     1.87809
     321 Loop 531426      7.16846     1.27120     4.85205     1.87809
     322 Loop 631425      9.56836     0.95236     4.85205     1.87809
     323 Loop 531624      7.96045     1.14473     4.85205     1.87809
     324 Loop 631524      9.52881     0.95632     4.85205     1.87809
     325 Loop 451326      7.35645     1.23872     4.85205     1.87809
     326 Loop 461325     10.97266     0.83048     4.85205     1.87809
     327 Loop 541326      7.01660     1.29872     4.85205     1.87809
     328 Loop 641325     10.78467     0.84496     4.85205     1.87809
     329 Loop 561324      9.10059     1.00132     4.85205     1.87809
     330 Loop 651324      9.50879     0.95833     4.85205     1.87809
     331 Loop 451623     12.91260     0.70571     4.85205     1.87809
     332 Loop 461523     14.33691     0.63560     4.85205     1.87809
     333 Loop 541623     12.92480     0.70505     4.85205     1.87809
     334 Loop 641523     14.18506     0.64241     4.85205     1.87809
     335 Loop 561423     12.86914     0.70809     4.85205     1.87809
     336 Loop 651423     12.86865     0.70812     4.85205     1.87809
     337 Loop 341562      5.14844     1.76997     4.85205     1.87809
     338 Loop 341652      5.99658     1.51963     4.85205     1.87809
     339 Loop 351462      4.90820     1.85660     4.85205     1.87809
     340 Loop 361452      9.62061     0.94719     4.85205     1.87809
     341 Loop 351642      8.81250     1.03405     4.85205     1.87809
     342 Loop 361542     10.03662     0.90793     4.85205     1.87809
     343 Loop 431562      5.26416     1.73106     4.85205     1.87809
     344 Loop 431652      5.47217     1.66526     4.85205     1.87809
     345 Loop 531462      4.92041     1.85199     4.85205     1.87809
     346 Loop 631452     10.08057     0.90397     4.85205     1.87809
     347 Loop 531642      8.55273     1.06546     4.85205     1.87809
     348 Loop 631542      9.62842     0.94642     4.85205     1.87809
     349 Loop 451362      5.17627     1.76045     4.85205     1.87809
     350 Loop 461352     10.97656     0.83018     4.85205     1.87809
     351 Loop 541362      5.00439     1.82091     4.85205     1.87809
     352 Loop 641352     10.93701     0.83319     4.85205     1.87809
     353 Loop 561342      9.41650     0.96772     4.85205     1.87809
     354 Loop 651342      9.81250     0.92867     4.85205     1.87809
     355 Loop 451632     10.09668     0.90253     4.85205     1.87809
     356 Loop 461532     11.32471     0.80466     4.85205     1.87809
     357 Loop 541632      9.53271     0.95593     4.85205     1.87809
     358 Loop 641532     10.82471     0.84183     4.85205     1.87809
     359 Loop 561432      9.51660     0.95754     4.85205     1.87809
     360 Loop 651432      9.64844     0.94446     4.85205     1.87809
     361 Loop 234156      9.48877     0.96035     4.85205     1.87809
     362 Loop 234165     10.00879     0.91046     4.85205     1.87809
     363 Loop 235146      7.40039     1.23136     4.85205     1.87809
     364 Loop 236145      7.12842     1.27834     4.85205     1.87809
     365 Loop 235164      5.41260     1.68359     4.85205     1.87809
     366 Loop 236154      5.69629     1.59974     4.85205     1.87809
     367 Loop 243156     10.32080     0.88293     4.85205     1.87809
     368 Loop 243165     10.54053     0.86453     4.85205     1.87809
     369 Loop 253146      7.59619     1.19962     4.85205     1.87809
     370 Loop 263145      9.02881     1.00928     4.85205     1.87809
     371 Loop 253164      5.71631     1.59414     4.85205     1.87809
     372 Loop 263154      9.08447     1.00309     4.85205     1.87809
     373 Loop 245136      8.44043     1.07963     4.85205     1.87809
     374 Loop 246135      8.94043     1.01925     4.85205     1.87809
     375 Loop 254136      8.92480     1.02104     4.85205     1.87809
     376 Loop 264135     12.12891     0.75131     4.85205     1.87809
     377 Loop 256134      9.89697     0.92074     4.85205     1.87809
     378 Loop 265134     10.09277     0.90288     4.85205     1.87809
     379 Loop 245163     11.14502     0.81764     4.85205     1.87809
     380 Loop 246153     12.00049     0.75935     4.85205     1.87809
     381 Loop 254163     11.26855     0.80867     4.85205     1.87809
     382 Loop 264153     15.24902     0.59758     4.85205     1.87809
     383 Loop 256143     12.96484     0.70287     4.85205     1.87809
     384 Loop 265143     12.96484     0.70287     4.85205     1.87809
     385 Loop 324156      9.59619     0.94960     4.85205     1.87809
     386 Loop 324165     10.29248     0.88536     4.85205     1.87809
     387 Loop 325146      7.22070     1.26201     4.85205     1.87809
     388 Loop 326145      6.94043     1.31297     4.85205     1.87809
     389 Loop 325164      5.65625     1.61106     4.85205     1.87809
     390 Loop 326154      5.72461     1.59182     4.85205     1.87809
     391 Loop 423156      9.79688     0.93015     4.85205     1.87809
     392 Loop 423165     12.18066     0.74812     4.85205     1.87809
     393 Loop 523146      8.45264     1.07807     4.85205     1.87809
     394 Loop 623145      9.12451     0.99869     4.85205     1.87809
     395 Loop 523164      5.85645     1.55599     4.85205     1.87809
     396 Loop 623154      9.04053     1.00797     4.85205     1.87809
     397 Loop 425136      8.49219     1.07305     4.85205     1.87809
     398 Loop 426135      9.03662     1.00840     4.85205     1.87809
     399 Loop 524136      8.65283     1.05313     4.85205     1.87809
     400 Loop 624135     12.26904     0.74273     4.85205     1.87809
     401 Loop 526134     10.11279     0.90109     4.85205     1.87809
     402 Loop 625134     10.23242     0.89056     4.85205     1.87809
     403 Loop 425163     11.07275     0.82297     4.85205     1.87809
     404 Loop 426153     12.19678     0.74713     4.85205     1.87809
     405 Loop 524163     12.10107     0.75304     4.85205     1.87809
     406 Loop 624153     15.74902     0.57861     4.85205     1.87809
     407 Loop 526143     13.42871     0.67859     4.85205     1.87809
     408 Loop 625143     13.17285     0.69177     4.85205     1.87809
     409 Loop 342156      8.82422     1.03268     4.85205     1.87809
     410 Loop 342165      9.66455     0.94289     4.85205     1.87809
     411 Loop 352146      7.08447     1.28627     4.85205     1.87809
     412 Loop 362145      8.62451     1.05659     4.85205     1.87809
     413 Loop 352164      4.98438     1.82823     4.85205     1.87809
     414 Loop 362154      8.83691     1.03119     4.85205     1.87809
     415 Loop 432156      9.17676     0.99301     4.85205     1.87809
     416 Loop 432165      9.82080     0.92788     4.85205     1.87809
     417 Loop 532146      6.90869     1.31900     4.85205     1.87809
     418 Loop 632145      7.84424     1.16169     4.85205     1.87809
     419 Loop 532164      4.46045     2.04297     4.46045     2.04297
     420 Loop 632154      8.29688     1.09831     4.46045     2.04297
     421 Loop 452136      7.68018     1.18651     4.46045     2.04297
     422 Loop 462135     10.77637     0.84561     4.46045     2.04297
     423 Loop 542136      7.58838     1.20086     4.46045     2.04297
     424 Loop 642135     11.10889     0.82030     4.46045     2.04297
     425 Loop 562134      9.99268     0.91192     4.46045     2.04297
     426 Loop 652134      9.06055     1.00574     4.46045     2.04297
     427 Loop 452163      9.94873     0.91595     4.46045     2.04297
     428 Loop 462153     13.48926     0.67554     4.46045     2.04297
     429 Loop 542163     10.09229     0.90292     4.46045     2.04297
     430 Loop 642153     13.37305     0.68141     4.46045     2.04297
     431 Loop 562143     12.14111     0.75055     4.46045     2.04297
     432 Loop 652143     12.11670     0.75207     4.46045     2.04297
     433 Loop 345126      6.48438     1.40531     4.46045     2.04297
     434 Loop 346125      6.15234     1.48115     4.46045     2.04297
     435 Loop 354126      7.28467     1.25092     4.46045     2.04297
     436 Loop 364125      7.89648     1.15400     4.46045     2.04297
     437 Loop 356124      7.90820     1.15229     4.46045     2.04297
     438 Loop 365124      8.38037     1.08737     4.46045     2.04297
     439 Loop 435126      6.63623     1.37315     4.46045     2.04297
     440 Loop 436125      6.24414     1.45938     4.46045     2.04297
     441 Loop 534126      6.69629     1.36084     4.46045     2.04297
     442 Loop 634125      8.21680     1.10902     4.46045     2.04297
     443 Loop 536124      7.95264     1.14586     4.46045     2.04297
     444 Loop 635124      8.94873     1.01831     4.46045     2.04297
     445 Loop 453126      7.79639     1.16882     4.46045     2.04297
     446 Loop 463125      9.25293     0.98483     4.46045     2.04297
     447 Loop 543126      7.38867     1.23332     4.46045     2.04297
     448 Loop 643125     10.15674     0.89719     4.46045     2.04297
     449 Loop 563124      8.56445     1.06400     4.46045     2.04297
     450 Loop 653124      8.51221     1.07053     4.46045     2.04297
     451 Loop 456123     13.05664     0.69793     4.46045     2.04297
     452 Loop 465123     13.18506     0.69113     4.46045     2.04297
     453 Loop 546123     13.42871     0.67859     4.46045     2.04297
     454 Loop 645123     13.55664     0.67218     4.46045     2.04297
     455 Loop 564123     13.58447     0.67081     4.46045     2.04297
     456 Loop 654123     13.67285     0.66647     4.46045     2.04297
     457 Loop 345162      3.86035     2.36055     3.86035     2.36055
     458 Loop 346152      4.25635     2.14094     3.86035     2.36055
     459 Loop 354162      4.57227     1.99301     3.86035     2.36055
     460 Loop 364152      9.04443     1.00753     3.86035     2.36055
     461 Loop 356142      8.37646     1.08788     3.86035     2.36055
     462 Loop 365142      8.19629     1.11179     3.86035     2.36055
