 TESTING TRANSACCU TYPE 362154
 Hirata Reference =    7.604475     seconds
 Algorithm         Jeff           Speedup          Best
     109 Loop 145362     20.71729     0.36706     2.18414     3.48167
     110 Loop 146352     21.38940     0.35553     2.18414     3.48167
     111 Loop 154362     21.13733     0.35977     2.18414     3.48167
     112 Loop 164352     10.98071     0.69253     2.18414     3.48167
     113 Loop 156342     10.86072     0.70018     2.18414     3.48167
     114 Loop 165342      9.38855     0.80997     2.18414     3.48167
     115 Loop 145632     23.50549     0.32352     2.18414     3.48167
     116 Loop 146532     24.18958     0.31437     2.18414     3.48167
     117 Loop 154632     23.57349     0.32259     2.18414     3.48167
     118 Loop 164532     11.27673     0.67435     2.18414     3.48167
     119 Loop 156432     10.91675     0.69659     2.18414     3.48167
     120 Loop 165432      9.87256     0.77026     2.18414     3.48167
     121 Loop 213456      5.87634     1.29408     2.18414     3.48167
     122 Loop 213465      2.68811     2.82893     2.18414     3.48167
     123 Loop 213546      5.72437     1.32844     2.18414     3.48167
     124 Loop 213645      2.36023     3.22192     2.18414     3.48167
     125 Loop 213564      2.10010     3.62101     2.10010     3.62101
     126 Loop 213654      2.02405     3.75706     2.02405     3.75706
     127 Loop 214356      6.16040     1.23441     2.02405     3.75706
     128 Loop 214365      2.87622     2.64391     2.02405     3.75706
     129 Loop 215346      5.63635     1.34918     2.02405     3.75706
     130 Loop 216345      3.03613     2.50466     2.02405     3.75706
     131 Loop 215364      2.35217     3.23296     2.02405     3.75706
     132 Loop 216354      2.96423     2.56541     2.02405     3.75706
     133 Loop 214536      6.81250     1.11625     2.02405     3.75706
     134 Loop 214635      3.38416     2.24708     2.02405     3.75706
     135 Loop 215436      6.67236     1.13970     2.02405     3.75706
     136 Loop 216435      3.67627     2.06853     2.02405     3.75706
     137 Loop 215634      2.85217     2.66620     2.02405     3.75706
     138 Loop 216534      3.04016     2.50134     2.02405     3.75706
     139 Loop 214563      8.55652     0.88873     2.02405     3.75706
     140 Loop 214653      8.40442     0.90482     2.02405     3.75706
     141 Loop 215463      8.49646     0.89502     2.02405     3.75706
     142 Loop 216453      8.42456     0.90266     2.02405     3.75706
     143 Loop 215643      8.66858     0.87725     2.02405     3.75706
     144 Loop 216543      8.81262     0.86291     2.02405     3.75706
     145 Loop 312456      5.86035     1.29761     2.02405     3.75706
     146 Loop 312465      2.70813     2.80802     2.02405     3.75706
     147 Loop 312546      5.74841     1.32288     2.02405     3.75706
     148 Loop 312645      2.36816     3.21113     2.02405     3.75706
     149 Loop 312564      2.05615     3.69840     2.02405     3.75706
     150 Loop 312654      2.05212     3.70566     2.02405     3.75706
     151 Loop 412356     18.97327     0.40080     2.02405     3.75706
     152 Loop 412365     13.56079     0.56077     2.02405     3.75706
     153 Loop 512346      8.32458     0.91350     2.02405     3.75706
     154 Loop 612345      6.12036     1.24249     2.02405     3.75706
     155 Loop 512364      4.82434     1.57627     2.02405     3.75706
     156 Loop 612354      6.99255     1.08751     2.02405     3.75706
     157 Loop 412536     21.14941     0.35956     2.02405     3.75706
     158 Loop 412635     13.58887     0.55961     2.02405     3.75706
     159 Loop 512436      8.12451     0.93599     2.02405     3.75706
     160 Loop 612435      6.95642     1.09316     2.02405     3.75706
     161 Loop 512634      4.84436     1.56976     2.02405     3.75706
     162 Loop 612534      6.74438     1.12753     2.02405     3.75706
     163 Loop 412563     21.49341     0.35381     2.02405     3.75706
     164 Loop 412653     19.36914     0.39261     2.02405     3.75706
     165 Loop 512463      9.68457     0.78522     2.02405     3.75706
     166 Loop 612453     10.46069     0.72696     2.02405     3.75706
     167 Loop 512643      9.98865     0.76131     2.02405     3.75706
     168 Loop 612543     10.92871     0.69583     2.02405     3.75706
     169 Loop 314256      6.15649     1.23520     2.02405     3.75706
     170 Loop 314265      2.80811     2.70804     2.02405     3.75706
     171 Loop 315246      5.60437     1.35688     2.02405     3.75706
     172 Loop 316245      3.02014     2.51792     2.02405     3.75706
     173 Loop 315264      2.32019     3.27752     2.02405     3.75706
     174 Loop 316254      2.96021     2.56890     2.02405     3.75706
     175 Loop 413256     18.84521     0.40352     2.02405     3.75706
     176 Loop 413265     13.50476     0.56310     2.02405     3.75706
     177 Loop 513246      8.16455     0.93140     2.02405     3.75706
     178 Loop 613245      6.09644     1.24736     2.02405     3.75706
     179 Loop 513264      4.74829     1.60152     2.02405     3.75706
     180 Loop 613254      6.96838     1.09128     2.02405     3.75706
     181 Loop 415236     21.79736     0.34887     2.02405     3.75706
     182 Loop 416235     15.12488     0.50278     2.02405     3.75706
     183 Loop 514236     22.00146     0.34563     2.02405     3.75706
     184 Loop 614235      7.92444     0.95962     2.02405     3.75706
     185 Loop 516234      8.70459     0.87362     2.02405     3.75706
     186 Loop 615234      7.35645     1.03372     2.02405     3.75706
     187 Loop 415263     22.08533     0.34432     2.02405     3.75706
     188 Loop 416253     24.68555     0.30805     2.02405     3.75706
     189 Loop 514263     22.07336     0.34451     2.02405     3.75706
     190 Loop 614253     12.36084     0.61521     2.02405     3.75706
     191 Loop 516243     12.53271     0.60677     2.02405     3.75706
     192 Loop 615243     11.18872     0.67966     2.02405     3.75706
     193 Loop 314526      6.54041     1.16269     2.02405     3.75706
     194 Loop 314625      3.42822     2.21820     2.02405     3.75706
     195 Loop 315426      6.51245     1.16768     2.02405     3.75706
     196 Loop 316425      3.63220     2.09363     2.02405     3.75706
     197 Loop 315624      3.05225     2.49144     2.02405     3.75706
     198 Loop 316524      3.26013     2.33257     2.02405     3.75706
     199 Loop 413526     20.47327     0.37143     2.02405     3.75706
     200 Loop 413625     13.34082     0.57002     2.02405     3.75706
     201 Loop 513426      8.04053     0.94577     2.02405     3.75706
     202 Loop 613425      7.25244     1.04854     2.02405     3.75706
     203 Loop 513624      5.01624     1.51597     2.02405     3.75706
     204 Loop 613524      7.55652     1.00635     2.02405     3.75706
     205 Loop 415326     21.44128     0.35467     2.02405     3.75706
     206 Loop 416325     14.86096     0.51171     2.02405     3.75706
     207 Loop 514326     21.60925     0.35191     2.02405     3.75706
     208 Loop 614325      8.00049     0.95050     2.02405     3.75706
     209 Loop 516324      8.75659     0.86843     2.02405     3.75706
     210 Loop 615324      7.42444     1.02425     2.02405     3.75706
     211 Loop 415623     23.20947     0.32765     2.02405     3.75706
     212 Loop 416523     24.14136     0.31500     2.02405     3.75706
     213 Loop 514623     23.21338     0.32759     2.02405     3.75706
     214 Loop 614523     12.49268     0.60871     2.02405     3.75706
     215 Loop 516423     12.30469     0.61801     2.02405     3.75706
     216 Loop 615423     11.12476     0.68356     2.02405     3.75706
     217 Loop 314562      6.62427     1.14797     2.02405     3.75706
     218 Loop 314652      5.86035     1.29761     2.02405     3.75706
     219 Loop 315462      6.50439     1.16913     2.02405     3.75706
     220 Loop 316452      5.89624     1.28972     2.02405     3.75706
     221 Loop 315642      5.82837     1.30473     2.02405     3.75706
     222 Loop 316542      5.92041     1.28445     2.02405     3.75706
     223 Loop 413562     21.46533     0.35427     2.02405     3.75706
     224 Loop 413652     18.73315     0.40594     2.02405     3.75706
     225 Loop 513462      7.90039     0.96254     2.02405     3.75706
     226 Loop 613452      9.28857     0.81869     2.02405     3.75706
     227 Loop 513642      7.85229     0.96844     2.02405     3.75706
     228 Loop 613542      9.28467     0.81904     2.02405     3.75706
     229 Loop 415362     20.84131     0.36488     2.02405     3.75706
     230 Loop 416352     21.54541     0.35295     2.02405     3.75706
     231 Loop 514362     21.08545     0.36065     2.02405     3.75706
     232 Loop 614352     10.92871     0.69583     2.02405     3.75706
     233 Loop 516342     10.90869     0.69710     2.02405     3.75706
     234 Loop 615342      9.32471     0.81552     2.02405     3.75706
     235 Loop 415632     23.59766     0.32226     2.02405     3.75706
     236 Loop 416532     24.15747     0.31479     2.02405     3.75706
     237 Loop 514632     23.60938     0.32210     2.02405     3.75706
     238 Loop 614532     11.16064     0.68137     2.02405     3.75706
     239 Loop 516432     10.93677     0.69531     2.02405     3.75706
     240 Loop 615432      9.73682     0.78100     2.02405     3.75706
     241 Loop 231456      5.77637     1.31648     2.02405     3.75706
     242 Loop 231465      2.72021     2.79554     2.02405     3.75706
     243 Loop 231546      5.66040     1.34345     2.02405     3.75706
     244 Loop 231645      2.30811     3.29468     2.02405     3.75706
     245 Loop 231564      2.00000     3.80224     2.00000     3.80224
     246 Loop 231654      1.97632     3.84780     1.97632     3.84780
     247 Loop 241356     16.91724     0.44951     1.97632     3.84780
     248 Loop 241365     12.20874     0.62287     1.97632     3.84780
     249 Loop 251346      7.95654     0.95575     1.97632     3.84780
     250 Loop 261345      5.88428     1.29234     1.97632     3.84780
     251 Loop 251364      4.46021     1.70496     1.97632     3.84780
     252 Loop 261354      6.56836     1.15774     1.97632     3.84780
     253 Loop 241536     19.58130     0.38835     1.97632     3.84780
     254 Loop 241635     12.10474     0.62822     1.97632     3.84780
     255 Loop 251436      7.88428     0.96451     1.97632     3.84780
     256 Loop 261435      6.66040     1.14174     1.97632     3.84780
     257 Loop 251634      4.63647     1.64014     1.97632     3.84780
     258 Loop 261534      6.46851     1.17562     1.97632     3.84780
     259 Loop 241563     20.28540     0.37487     1.97632     3.84780
     260 Loop 241653     17.37720     0.43761     1.97632     3.84780
     261 Loop 251463      9.44067     0.80550     1.97632     3.84780
     262 Loop 261453      9.97681     0.76222     1.97632     3.84780
     263 Loop 251643      9.74463     0.78038     1.97632     3.84780
     264 Loop 261543     10.56055     0.72008     1.97632     3.84780
     265 Loop 321456      5.75635     1.32106     1.97632     3.84780
     266 Loop 321465      2.66797     2.85029     1.97632     3.84780
     267 Loop 321546      5.58032     1.36273     1.97632     3.84780
     268 Loop 321645      2.29614     3.31185     1.97632     3.84780
     269 Loop 321564      1.99219     3.81715     1.97632     3.84780
     270 Loop 321654      1.95605     3.88766     1.95605     3.88766
     271 Loop 421356     18.71313     0.40637     1.95605     3.88766
     272 Loop 421365     13.24878     0.57398     1.95605     3.88766
     273 Loop 521346      8.18457     0.92912     1.95605     3.88766
     274 Loop 621345      6.04028     1.25896     1.95605     3.88766
     275 Loop 521364      4.70410     1.61656     1.95605     3.88766
     276 Loop 621354      6.88843     1.10395     1.95605     3.88766
     277 Loop 421536     20.82129     0.36523     1.95605     3.88766
     278 Loop 421635     13.18481     0.57676     1.95605     3.88766
     279 Loop 521436      8.05249     0.94436     1.95605     3.88766
     280 Loop 621435      6.95239     1.09379     1.95605     3.88766
     281 Loop 521634      4.75220     1.60020     1.95605     3.88766
     282 Loop 621534      6.71631     1.13224     1.95605     3.88766
     283 Loop 421563     21.37329     0.35579     1.95605     3.88766
     284 Loop 421653     19.02930     0.39962     1.95605     3.88766
     285 Loop 521463      9.65259     0.78782     1.95605     3.88766
     286 Loop 621453     10.40869     0.73059     1.95605     3.88766
     287 Loop 521643      9.96484     0.76313     1.95605     3.88766
     288 Loop 621543     10.89258     0.69813     1.95605     3.88766
     289 Loop 341256     16.96118     0.44835     1.95605     3.88766
     290 Loop 341265     11.93262     0.63728     1.95605     3.88766
     291 Loop 351246      7.82861     0.97137     1.95605     3.88766
     292 Loop 361245      5.97241     1.27327     1.95605     3.88766
     293 Loop 351264      4.37622     1.73768     1.95605     3.88766
     294 Loop 361254      6.66431     1.14108     1.95605     3.88766
     295 Loop 431256     18.66113     0.40750     1.95605     3.88766
     296 Loop 431265     13.14087     0.57869     1.95605     3.88766
     297 Loop 531246      8.21655     0.92551     1.95605     3.88766
     298 Loop 631245      6.12036     1.24249     1.95605     3.88766
     299 Loop 531264      4.64429     1.63738     1.95605     3.88766
     300 Loop 631254      6.97241     1.09065     1.95605     3.88766
     301 Loop 451236     22.34937     0.34025     1.95605     3.88766
     302 Loop 461235     15.94092     0.47704     1.95605     3.88766
     303 Loop 541236     22.40942     0.33934     1.95605     3.88766
     304 Loop 641235     15.41309     0.49338     1.95605     3.88766
     305 Loop 561234      8.58447     0.88584     1.95605     3.88766
     306 Loop 651234      8.47656     0.89712     1.95605     3.88766
     307 Loop 451263     22.21338     0.34234     1.95605     3.88766
     308 Loop 461253     28.72974     0.26469     1.95605     3.88766
     309 Loop 541263     22.17334     0.34296     1.95605     3.88766
     310 Loop 641253     28.27783     0.26892     1.95605     3.88766
     311 Loop 561243     12.54468     0.60619     1.95605     3.88766
     312 Loop 651243     12.40869     0.61283     1.95605     3.88766
     313 Loop 341526     19.75708     0.38490     1.95605     3.88766
     314 Loop 341625     12.09668     0.62864     1.95605     3.88766
     315 Loop 351426      7.79639     0.97538     1.95605     3.88766
     316 Loop 361425      6.78442     1.12087     1.95605     3.88766
     317 Loop 351624      4.76025     1.59749     1.95605     3.88766
     318 Loop 361524      7.11255     1.06916     1.95605     3.88766
     319 Loop 431526     20.38110     0.37311     1.95605     3.88766
     320 Loop 431625     13.23291     0.57466     1.95605     3.88766
     321 Loop 531426      8.01245     0.94908     1.95605     3.88766
     322 Loop 631425      7.18042     1.05906     1.95605     3.88766
     323 Loop 531624      4.91626     1.54680     1.95605     3.88766
     324 Loop 631524      7.58032     1.00319     1.95605     3.88766
     325 Loop 451326     21.89355     0.34734     1.95605     3.88766
     326 Loop 461325     15.92505     0.47752     1.95605     3.88766
     327 Loop 541326     21.90137     0.34721     1.95605     3.88766
     328 Loop 641325     15.36499     0.49492     1.95605     3.88766
     329 Loop 561324      8.64868     0.87926     1.95605     3.88766
     330 Loop 651324      8.54858     0.88956     1.95605     3.88766
     331 Loop 451623     23.52954     0.32319     1.95605     3.88766
     332 Loop 461523     27.41382     0.27740     1.95605     3.88766
     333 Loop 541623     23.58545     0.32242     1.95605     3.88766
     334 Loop 641523     26.26587     0.28952     1.95605     3.88766
     335 Loop 561423     12.27271     0.61963     1.95605     3.88766
     336 Loop 651423     12.20459     0.62308     1.95605     3.88766
     337 Loop 341562     19.70117     0.38599     1.95605     3.88766
     338 Loop 341652     17.16089     0.44313     1.95605     3.88766
     339 Loop 351462      7.71240     0.98601     1.95605     3.88766
     340 Loop 361452      8.88843     0.85555     1.95605     3.88766
     341 Loop 351642      7.92847     0.95914     1.95605     3.88766
     342 Loop 361542      9.04053     0.84115     1.95605     3.88766
     343 Loop 431562     22.22144     0.34221     1.95605     3.88766
     344 Loop 431652     19.16919     0.39670     1.95605     3.88766
     345 Loop 531462      8.00439     0.95004     1.95605     3.88766
     346 Loop 631452      9.42041     0.80723     1.95605     3.88766
     347 Loop 531642      8.01636     0.94862     1.95605     3.88766
     348 Loop 631542      9.60449     0.79176     1.95605     3.88766
     349 Loop 451362     21.74951     0.34964     1.95605     3.88766
     350 Loop 461352     24.28955     0.31308     1.95605     3.88766
     351 Loop 541362     21.64917     0.35126     1.95605     3.88766
     352 Loop 641352     23.31348     0.32618     1.95605     3.88766
     353 Loop 561342     11.29688     0.67315     1.95605     3.88766
     354 Loop 651342     11.15674     0.68160     1.95605     3.88766
     355 Loop 451632     24.14160     0.31499     1.95605     3.88766
     356 Loop 461532     27.31787     0.27837     1.95605     3.88766
     357 Loop 541632     23.75757     0.32009     1.95605     3.88766
     358 Loop 641532     26.20557     0.29019     1.95605     3.88766
     359 Loop 561432     10.89648     0.69788     1.95605     3.88766
     360 Loop 651432     10.84058     0.70148     1.95605     3.88766
     361 Loop 234156      6.06836     1.25314     1.95605     3.88766
     362 Loop 234165      2.78418     2.73132     1.95605     3.88766
     363 Loop 235146      5.69238     1.33590     1.95605     3.88766
     364 Loop 236145      2.55615     2.97497     1.95605     3.88766
     365 Loop 235164      2.14404     3.54679     1.95605     3.88766
     366 Loop 236154      2.09204     3.63496     1.95605     3.88766
     367 Loop 243156     17.00098     0.44730     1.95605     3.88766
     368 Loop 243165     12.08472     0.62926     1.95605     3.88766
     369 Loop 253146      7.86060     0.96742     1.95605     3.88766
     370 Loop 263145      5.86450     1.29670     1.95605     3.88766
     371 Loop 253164      4.38428     1.73449     1.95605     3.88766
     372 Loop 263154      6.58057     1.15560     1.95605     3.88766
     373 Loop 245136     19.14917     0.39712     1.95605     3.88766
     374 Loop 246135     12.48877     0.60891     1.95605     3.88766
     375 Loop 254136     19.65723     0.38685     1.95605     3.88766
     376 Loop 264135      7.32837     1.03768     1.95605     3.88766
     377 Loop 256134      7.97632     0.95338     1.95605     3.88766
     378 Loop 265134      7.05249     1.07827     1.95605     3.88766
     379 Loop 245163     20.19336     0.37658     1.95605     3.88766
     380 Loop 246153     18.87305     0.40293     1.95605     3.88766
     381 Loop 254163     20.34131     0.37384     1.95605     3.88766
     382 Loop 264153     11.19678     0.67917     1.95605     3.88766
     383 Loop 256143     11.72070     0.64881     1.95605     3.88766
     384 Loop 265143     10.78076     0.70537     1.95605     3.88766
     385 Loop 324156      6.10449     1.24572     1.95605     3.88766
     386 Loop 324165      2.75244     2.76281     1.95605     3.88766
     387 Loop 325146      5.65234     1.34537     1.95605     3.88766
     388 Loop 326145      2.49219     3.05133     1.95605     3.88766
     389 Loop 325164      2.14795     3.54034     1.95605     3.88766
     390 Loop 326154      2.08789     3.64218     1.95605     3.88766
     391 Loop 423156     19.02148     0.39978     1.95605     3.88766
     392 Loop 423165     13.14893     0.57833     1.95605     3.88766
     393 Loop 523146      8.30029     0.91617     1.95605     3.88766
     394 Loop 623145      6.15234     1.23603     1.95605     3.88766
     395 Loop 523164      4.74414     1.60292     1.95605     3.88766
     396 Loop 623154      7.00049     1.08628     1.95605     3.88766
     397 Loop 425136     20.96143     0.36278     1.95605     3.88766
     398 Loop 426135     13.72070     0.55423     1.95605     3.88766
     399 Loop 524136     20.04541     0.37936     1.95605     3.88766
     400 Loop 624135      7.69238     0.98857     1.95605     3.88766
     401 Loop 526134      8.21240     0.92597     1.95605     3.88766
     402 Loop 625134      7.51611     1.01176     1.95605     3.88766
     403 Loop 425163     21.48535     0.35394     1.95605     3.88766
     404 Loop 426153     20.48535     0.37122     1.95605     3.88766
     405 Loop 524163     20.43359     0.37216     1.95605     3.88766
     406 Loop 624153     11.76904     0.64614     1.95605     3.88766
     407 Loop 526143     12.02881     0.63219     1.95605     3.88766
     408 Loop 625143     11.29688     0.67315     1.95605     3.88766
     409 Loop 342156     17.04102     0.44625     1.95605     3.88766
     410 Loop 342165     11.95264     0.63622     1.95605     3.88766
     411 Loop 352146      7.84033     0.96992     1.95605     3.88766
     412 Loop 362145      6.05225     1.25647     1.95605     3.88766
     413 Loop 352164      4.38037     1.73603     1.95605     3.88766
     414 Loop 362154      6.72021     1.13158     1.95605     3.88766
     415 Loop 432156     18.72510     0.40611     1.95605     3.88766
     416 Loop 432165     13.17285     0.57728     1.95605     3.88766
     417 Loop 532146      8.30420     0.91574     1.95605     3.88766
     418 Loop 632145      6.19238     1.22804     1.95605     3.88766
     419 Loop 532164      4.69189     1.62077     1.95605     3.88766
     420 Loop 632154      7.08447     1.07340     1.95605     3.88766
     421 Loop 452136     21.89355     0.34734     1.95605     3.88766
     422 Loop 462135     15.79297     0.48151     1.95605     3.88766
     423 Loop 542136     21.82959     0.34836     1.95605     3.88766
     424 Loop 642135     15.34863     0.49545     1.95605     3.88766
     425 Loop 562134      8.58057     0.88624     1.95605     3.88766
     426 Loop 652134      8.48828     0.89588     1.95605     3.88766
     427 Loop 452163     21.88525     0.34747     1.95605     3.88766
     428 Loop 462153     28.62207     0.26569     1.95605     3.88766
     429 Loop 542163     21.90576     0.34714     1.95605     3.88766
     430 Loop 642153     28.35010     0.26823     1.95605     3.88766
     431 Loop 562143     12.58105     0.60444     1.95605     3.88766
     432 Loop 652143     12.40479     0.61303     1.95605     3.88766
     433 Loop 345126     18.72119     0.40620     1.95605     3.88766
     434 Loop 346125     12.34863     0.61582     1.95605     3.88766
     435 Loop 354126     19.25732     0.39489     1.95605     3.88766
     436 Loop 364125      7.26807     1.04629     1.95605     3.88766
     437 Loop 356124      7.99658     0.95097     1.95605     3.88766
     438 Loop 365124      7.21240     1.05436     1.95605     3.88766
     439 Loop 435126     20.55322     0.36999     1.95605     3.88766
     440 Loop 436125     13.43652     0.56596     1.95605     3.88766
     441 Loop 534126     19.31689     0.39367     1.95605     3.88766
     442 Loop 634125      7.70850     0.98651     1.95605     3.88766
     443 Loop 536124      8.19629     0.92779     1.95605     3.88766
     444 Loop 635124      7.59668     1.00103     1.95605     3.88766
     445 Loop 453126     21.75732     0.34951     1.95605     3.88766
     446 Loop 463125     15.76074     0.48249     1.95605     3.88766
     447 Loop 543126     21.73340     0.34990     1.95605     3.88766
     448 Loop 643125     15.16113     0.50158     1.95605     3.88766
     449 Loop 563124      8.69678     0.87440     1.95605     3.88766
     450 Loop 653124      8.56055     0.88832     1.95605     3.88766
     451 Loop 456123     26.15771     0.29072     1.95605     3.88766
     452 Loop 465123     26.58936     0.28600     1.95605     3.88766
     453 Loop 546123     26.11768     0.29116     1.95605     3.88766
     454 Loop 645123     25.71777     0.29569     1.95605     3.88766
     455 Loop 564123     24.46973     0.31077     1.95605     3.88766
     456 Loop 654123     24.49756     0.31042     1.95605     3.88766
     457 Loop 345162     19.54932     0.38899     1.95605     3.88766
     458 Loop 346152     18.19727     0.41789     1.95605     3.88766
     459 Loop 354162     19.74902     0.38506     1.95605     3.88766
     460 Loop 364152      9.73291     0.78132     1.95605     3.88766
     461 Loop 356142     10.07666     0.75466     1.95605     3.88766
     462 Loop 365142      8.82471     0.86173     1.95605     3.88766
